年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
1993,Ｊ１ サントリー,第５節第１日,05/29(土),15:02,横浜Ｆ,1-2,広島,鴨池,"15,141",
1993,Ｊ１ サントリー,第５節第１日,05/29(土),16:57,鹿島,4-0,Ｇ大阪,カシマ,"14,058",
1993,Ｊ１ サントリー,第５節第１日,05/29(土),18:59,清水,0-0(PK5-6),名古屋,国立,"50,475",
1993,Ｊ１ サントリー,第５節第１日,05/29(土),19:04,浦和,1-1(PK4-2),Ｖ川崎,駒場,"9,690",
1993,Ｊ１ サントリー,第６節第１日,06/02(水),16:02,清水,2-4,Ｖ川崎,草薙陸,"18,113",
1993,Ｊ１ サントリー,第６節第１日,06/02(水),19:00,鹿島,2-1,市原,カシマ,"15,194",
1993,Ｊ１ サントリー,第６節第１日,06/02(水),19:00,名古屋,1-4,広島,瑞穂球,"11,466",
1993,Ｊ１ サントリー,第６節第１日,06/02(水),19:02,浦和,0-1,横浜M,駒場,"9,088",
1993,Ｊ１ サントリー,第６節第１日,06/02(水),19:03,横浜Ｆ,0-1,Ｇ大阪,三ツ沢,"9,725",
1993,Ｊ１ サントリー,第７節第１日,06/05(土),15:03,Ｖ川崎,1-1(PK5-4),横浜Ｆ,国立,"54,995",
1993,Ｊ１ サントリー,第７節第１日,06/05(土),18:30,横浜M,0-2,鹿島,博多陸,"28,595",
1993,Ｊ１ サントリー,第７節第１日,06/05(土),18:30,Ｇ大阪,3-1,名古屋,神戸ユ,"38,304",
1993,Ｊ１ サントリー,第７節第１日,06/05(土),18:31,市原,1-2,清水,市原,"9,427",
1993,Ｊ１ サントリー,第７節第１日,06/05(土),18:32,広島,1-0,浦和,広島ス,"14,605",
1993,Ｊ１ サントリー,第８節第１日,06/09(水・祝),19:00,清水,1-2,横浜M,日本平,"9,464",
1993,Ｊ１ サントリー,第８節第１日,06/09(水・祝),19:00,Ｇ大阪,1-1(PK3-4),広島,万博,"19,351",
1993,Ｊ１ サントリー,第８節第１日,06/09(水・祝),19:03,鹿島,3-1,浦和,カシマ,"15,050",
1993,Ｊ１ サントリー,第８節第１日,06/09(水・祝),19:04,名古屋,3-1,Ｖ川崎,国立,"56,335",
1993,Ｊ１ サントリー,第８節第１日,06/09(水・祝),19:05,横浜Ｆ,1-0,市原,三ツ沢,"13,663",
1993,Ｊ１ サントリー,第９節第１日,06/12(土),12:35,市原,3-1,名古屋,札幌,"20,947",
1993,Ｊ１ サントリー,第９節第１日,06/12(土),15:02,Ｖ川崎,1-0,Ｇ大阪,等々力,"10,058",
1993,Ｊ１ サントリー,第９節第１日,06/12(土),18:31,横浜M,3-2,横浜Ｆ,三ツ沢,"11,734",
1993,Ｊ１ サントリー,第９節第１日,06/12(土),18:33,広島,0-1,鹿島,愛媛陸,"25,131",
1993,Ｊ１ サントリー,第９節第１日,06/12(土),18:34,浦和,2-1,清水,駒場,"9,590",
1993,Ｊ１ サントリー,第１０節第１日,06/16(水),18:59,Ｇ大阪,2-1,横浜M,万博,"19,247",
1993,Ｊ１ サントリー,第１０節第１日,06/16(水),19:00,名古屋,3-1,浦和,瑞穂球,"12,227",
1993,Ｊ１ サントリー,第１０節第１日,06/16(水),19:01,広島,0-3,清水,広島ス,"13,923",
1993,Ｊ１ サントリー,第１０節第１日,06/16(水),19:02,Ｖ川崎,2-1,市原,等々力,"10,054",
1993,Ｊ１ サントリー,第１０節第１日,06/16(水),19:02,横浜Ｆ,2-0,鹿島,三ツ沢,"14,886",
1993,Ｊ１ サントリー,第１１節第１日,06/19(土),15:31,浦和,1-3,Ｇ大阪,駒場,"8,953",
1993,Ｊ１ サントリー,第１１節第１日,06/19(土),17:02,市原,1-0,広島,市原,"9,042",
1993,Ｊ１ サントリー,第１１節第１日,06/19(土),19:01,清水,1-0,横浜Ｆ,日本平,"8,726",
1993,Ｊ１ サントリー,第１１節第１日,06/19(土),19:02,名古屋,0-4,鹿島,瑞穂球,"10,898",
1993,Ｊ１ サントリー,第１１節第１日,06/19(土),19:04,横浜M,2-0,Ｖ川崎,国立,"53,376",
1993,Ｊ１ サントリー,第１２節第１日,06/23(水),18:59,横浜M,3-2,広島,三ツ沢,"11,863",
1993,Ｊ１ サントリー,第１２節第１日,06/23(水),19:01,清水,3-2,Ｇ大阪,草薙陸,"15,703",
1993,Ｊ１ サントリー,第１２節第１日,06/23(水),19:03,浦和,2-3,市原,駒場,"8,514",
1993,Ｊ１ サントリー,第１２節第１日,06/23(水),19:03,横浜Ｆ,1-2,名古屋,水前寺,"15,328",
1993,Ｊ１ サントリー,第１２節第１日,06/23(水),19:06,鹿島,3-2,Ｖ川崎,カシマ,"15,777",
1993,Ｊ１ サントリー,第１３節第１日,06/26(土),15:04,名古屋,3-1,清水,長良川,"29,102",
1993,Ｊ１ サントリー,第１３節第１日,06/26(土),16:59,Ｇ大阪,2-4,鹿島,万博,"20,318",
1993,Ｊ１ サントリー,第１３節第１日,06/26(土),18:34,市原,1-3,横浜M,市原,"10,116",
1993,Ｊ１ サントリー,第１３節第１日,06/26(土),18:34,広島,1-2,横浜Ｆ,広島ス,"13,680",
1993,Ｊ１ サントリー,第１３節第１日,06/26(土),19:03,Ｖ川崎,1-0,浦和,等々力,"10,078",
1993,Ｊ１ サントリー,第１４節第１日,06/30(水),19:00,横浜M,5-1,浦和,三ツ沢,"12,110",
1993,Ｊ１ サントリー,第１４節第１日,06/30(水),19:00,Ｇ大阪,2-1,横浜Ｆ,万博,"16,506",
1993,Ｊ１ サントリー,第１４節第１日,06/30(水),19:01,広島,2-0,名古屋,広島ス,"9,709",
1993,Ｊ１ サントリー,第１４節第１日,06/30(水),19:02,Ｖ川崎,1-1(PK4-2),清水,等々力,"10,067",
1993,Ｊ１ サントリー,第１４節第１日,06/30(水),19:04,市原,0-2,鹿島,栃木,"17,990",
1993,Ｊ１ サントリー,第１５節第１日,07/03(土),15:03,鹿島,3-1,横浜M,カシマ,"14,976",
1993,Ｊ１ サントリー,第１５節第１日,07/03(土),18:30,名古屋,2-3,Ｇ大阪,鈴鹿,"12,167",
1993,Ｊ１ サントリー,第１５節第１日,07/03(土),18:31,浦和,1-0,広島,駒場,"9,013",
1993,Ｊ１ サントリー,第１５節第１日,07/03(土),18:59,清水,4-1,市原,日本平,"9,290",
1993,Ｊ１ サントリー,第１５節第１日,07/03(土),19:05,横浜Ｆ,0-0(PK1-3),Ｖ川崎,長崎,"14,552",
1993,Ｊ１ サントリー,第１６節第１日,07/07(水),19:01,市原,1-0,横浜Ｆ,市原,"8,941",
1993,Ｊ１ サントリー,第１６節第１日,07/07(水),19:02,Ｖ川崎,5-0,名古屋,等々力,"10,225",
1993,Ｊ１ サントリー,第１６節第１日,07/07(水),19:02,横浜M,3-1,清水,三ツ沢,"12,199",
1993,Ｊ１ サントリー,第１６節第１日,07/07(水),19:03,広島,4-3,Ｇ大阪,広島ス,"12,731",
1993,Ｊ１ サントリー,第１６節第１日,07/07(水),19:04,浦和,0-2,鹿島,駒場,"9,325",
1993,Ｊ１ サントリー,第１７節第１日,07/10(土),16:03,Ｇ大阪,2-3,Ｖ川崎,万博,"21,447",
1993,Ｊ１ サントリー,第１７節第１日,07/10(土),18:32,鹿島,1-2,広島,カシマ,"15,055",
1993,Ｊ１ サントリー,第１７節第１日,07/10(土),18:34,名古屋,0-1,市原,長良川,"26,370",
1993,Ｊ１ サントリー,第１７節第１日,07/10(土),18:35,横浜Ｆ,1-0,横浜M,三ツ沢,"13,943",
1993,Ｊ１ サントリー,第１７節第１日,07/10(土),18:59,清水,0-0(PK6-5),浦和,日本平,"9,448",
1993,Ｊ１ サントリー,第１８節第１日,07/14(水),19:01,浦和,0-2,横浜Ｆ,駒場,"8,905",
1993,Ｊ１ サントリー,第１８節第１日,07/14(水),19:01,市原,0-1,Ｇ大阪,市原,"9,113",
1993,Ｊ１ サントリー,第１８節第１日,07/14(水),19:01,横浜M,1-0,名古屋,三ツ沢,"12,280",
1993,Ｊ１ サントリー,第１８節第１日,07/14(水),19:03,鹿島,1-2,清水,カシマ,"14,673",
1993,Ｊ１ サントリー,第１８節第１日,07/14(水),19:04,Ｖ川崎,2-0,広島,等々力,"10,100",
1993,Ｊ１ ＮＩＣＯＳ,第１節第１日,07/24(土),16:02,市原,1-0,清水,市原,"9,358",
1993,Ｊ１ ＮＩＣＯＳ,第１節第１日,07/24(土),18:31,名古屋,1-2,横浜Ｆ,神戸ユ,"38,757",
1993,Ｊ１ ＮＩＣＯＳ,第１節第１日,07/24(土),18:33,横浜M,3-0,Ｖ川崎,三ツ沢,"14,248",
1993,Ｊ１ ＮＩＣＯＳ,第１節第１日,07/24(土),18:33,広島,4-0,浦和,広島ス,"13,067",
1993,Ｊ１ ＮＩＣＯＳ,第１節第１日,07/24(土),19:00,Ｇ大阪,0-1,鹿島,万博,"22,677",
1993,Ｊ１ ＮＩＣＯＳ,第２節第１日,07/31(土),18:29,清水,2-1,広島,日本平,"8,991",
1993,Ｊ１ ＮＩＣＯＳ,第２節第１日,07/31(土),18:32,浦和,0-0(PK4-2),横浜M,駒場,"9,375",
1993,Ｊ１ ＮＩＣＯＳ,第２節第１日,07/31(土),18:34,鹿島,1-1(PK5-3),名古屋,カシマ,"14,747",
1993,Ｊ１ ＮＩＣＯＳ,第２節第１日,07/31(土),19:01,Ｖ川崎,2-0,Ｇ大阪,博多陸,"27,674",
1993,Ｊ１ ＮＩＣＯＳ,第２節第１日,07/31(土),19:33,横浜Ｆ,2-3,市原,三ツ沢,"12,425",
1993,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/04(水),18:59,Ｇ大阪,0-1,浦和,万博,"20,259",
1993,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/04(水),19:01,市原,5-2,名古屋,市原,"10,551",
1993,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/04(水),19:01,横浜M,0-4,清水,三ツ沢,"13,146",
1993,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/04(水),19:02,Ｖ川崎,2-1,鹿島,等々力,"10,150",
1993,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/04(水),19:03,広島,3-0,横浜Ｆ,広島ス,"12,758",
1993,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/07(土),12:05,Ｖ川崎,2-1,市原,札幌,"21,745",
1993,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/07(土),16:03,横浜M,1-1(PK8-7),鹿島,三ツ沢,"14,152",
1993,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/07(土),18:31,名古屋,4-1,浦和,鈴鹿,"11,858",
1993,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/07(土),19:00,横浜Ｆ,0-1,清水,水前寺,"13,133",
1993,Ｊ１ ＮＩＣＯＳ,第４節第２日,08/08(日),19:03,広島,0-2,Ｇ大阪,広島ビ,"34,872",
1993,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/14(土),16:03,Ｇ大阪,2-1,横浜M,万博,"21,509",
1993,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/14(土),18:31,鹿島,1-2,横浜Ｆ,カシマ,"14,035",
1993,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/14(土),18:31,浦和,2-3,市原,駒場,"9,366",
1993,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/14(土),19:02,Ｖ川崎,3-0,広島,等々力,"10,195",
1993,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/14(土),19:04,名古屋,0-1,清水,長良川,"25,301",
1993,Ｊ１ ＮＩＣＯＳ,第６節第１日,08/19(木),19:03,Ｖ川崎,3-1,名古屋,国立,"54,977",
1993,Ｊ１ ＮＩＣＯＳ,第６節第２日,08/20(金),19:00,浦和,0-1,横浜Ｆ,駒場,"9,267",
1993,Ｊ１ ＮＩＣＯＳ,第６節第２日,08/20(金),19:01,鹿島,0-1,清水,カシマ,"13,938",
1993,Ｊ１ ＮＩＣＯＳ,第６節第２日,08/20(金),19:01,Ｇ大阪,2-0,市原,万博,"20,438",
1993,Ｊ１ ＮＩＣＯＳ,第６節第２日,08/20(金),19:03,横浜M,1-2,広島,三ツ沢,"14,102",
1993,Ｊ１ ＮＩＣＯＳ,第７節第１日,08/25(水),18:59,清水,3-0,浦和,日本平,"8,699",
1993,Ｊ１ ＮＩＣＯＳ,第７節第１日,08/25(水),19:00,市原,2-2(PK2-4),横浜M,栃木,"17,226",
1993,Ｊ１ ＮＩＣＯＳ,第７節第１日,08/25(水),19:02,名古屋,0-2,Ｇ大阪,博多陸,"27,356",
1993,Ｊ１ ＮＩＣＯＳ,第７節第１日,08/25(水),19:03,横浜Ｆ,0-1,Ｖ川崎,国立,"51,082",
1993,Ｊ１ ＮＩＣＯＳ,第７節第１日,08/25(水),19:04,鹿島,4-3,広島,カシマ,"13,923",
1993,Ｊ１ ＮＩＣＯＳ,第８節第１日,08/28(土),15:02,Ｖ川崎,0-0(PK2-3),清水,岩手,"28,625",
1993,Ｊ１ ＮＩＣＯＳ,第８節第１日,08/28(土),18:32,市原,1-3,広島,市原,"10,515",
1993,Ｊ１ ＮＩＣＯＳ,第８節第１日,08/28(土),18:33,横浜M,2-0,名古屋,三ツ沢,"14,450",
1993,Ｊ１ ＮＩＣＯＳ,第８節第１日,08/28(土),19:01,Ｇ大阪,0-0(PK4-5),横浜Ｆ,万博,"21,330",
1993,Ｊ１ ＮＩＣＯＳ,第８節第１日,08/28(土),19:05,鹿島,2-0,浦和,カシマ,"14,353",
1993,Ｊ１ ＮＩＣＯＳ,第９節第１日,09/03(金),19:00,清水,3-2,Ｇ大阪,日本平,"9,005",
1993,Ｊ１ ＮＩＣＯＳ,第９節第１日,09/03(金),19:01,名古屋,1-0,広島,瑞穂球,"11,016",
1993,Ｊ１ ＮＩＣＯＳ,第９節第１日,09/03(金),19:03,浦和,0-6,Ｖ川崎,駒場,"9,771",
1993,Ｊ１ ＮＩＣＯＳ,第９節第１日,09/03(金),19:03,市原,1-2,鹿島,市原,"10,467",
1993,Ｊ１ ＮＩＣＯＳ,第９節第１日,09/03(金),19:03,横浜Ｆ,3-2,横浜M,三ツ沢,"13,257",
1993,Ｊ１ ＮＩＣＯＳ,第１０節第１日,11/06(土),14:02,広島,0-0(PK4-5),清水,びんご,"10,199",
1993,Ｊ１ ＮＩＣＯＳ,第１０節第１日,11/06(土),15:01,横浜M,3-2,浦和,三ツ沢,"14,207",
1993,Ｊ１ ＮＩＣＯＳ,第１０節第１日,11/06(土),16:02,市原,1-2,横浜Ｆ,国立,"45,748",
1993,Ｊ１ ＮＩＣＯＳ,第１０節第１日,11/06(土),16:04,名古屋,2-1,鹿島,瑞穂球,"11,584",
1993,Ｊ１ ＮＩＣＯＳ,第１０節第１日,11/06(土),19:03,Ｇ大阪,0-4,Ｖ川崎,神戸ユ,"41,054",
1993,Ｊ１ ＮＩＣＯＳ,第１１節第１日,11/10(水),19:01,浦和,1-2,広島,駒場,"8,258",
1993,Ｊ１ ＮＩＣＯＳ,第１１節第１日,11/10(水),19:02,清水,1-1(PK3-4),市原,草薙陸,"17,540",
1993,Ｊ１ ＮＩＣＯＳ,第１１節第１日,11/10(水),19:03,鹿島,3-4,Ｇ大阪,カシマ,"13,417",
1993,Ｊ１ ＮＩＣＯＳ,第１１節第１日,11/10(水),19:04,Ｖ川崎,1-0,横浜M,国立,"55,243",
1993,Ｊ１ ＮＩＣＯＳ,第１１節第１日,11/10(水),19:04,横浜Ｆ,1-0,名古屋,長崎,"13,205",
1993,Ｊ１ ＮＩＣＯＳ,第１２節第１日,11/13(土),13:03,市原,1-4,Ｖ川崎,宮城陸上,"19,524",
1993,Ｊ１ ＮＩＣＯＳ,第１２節第１日,11/13(土),15:03,浦和,0-5,名古屋,駒場,"9,347",
1993,Ｊ１ ＮＩＣＯＳ,第１２節第１日,11/13(土),15:31,清水,3-1,横浜Ｆ,草薙陸,"16,080",
1993,Ｊ１ ＮＩＣＯＳ,第１２節第１日,11/13(土),15:33,Ｇ大阪,3-6,広島,万博,"19,290",
1993,Ｊ１ ＮＩＣＯＳ,第１２節第１日,11/13(土),19:03,鹿島,3-2,横浜M,カシマ,"14,235",
1993,Ｊ１ ＮＩＣＯＳ,第１３節第１日,11/17(水),19:00,市原,2-3,浦和,国立,"53,570",
1993,Ｊ１ ＮＩＣＯＳ,第１３節第１日,11/17(水),19:00,清水,2-0,名古屋,草薙陸,"16,889",
1993,Ｊ１ ＮＩＣＯＳ,第１３節第１日,11/17(水),19:01,横浜Ｆ,2-3,鹿島,水前寺,"14,186",
1993,Ｊ１ ＮＩＣＯＳ,第１３節第１日,11/17(水),19:03,横浜M,4-0,Ｇ大阪,三ツ沢,"13,589",
1993,Ｊ１ ＮＩＣＯＳ,第１３節第１日,11/17(水),19:04,広島,1-3,Ｖ川崎,広島ス,"13,906",
1993,Ｊ１ ＮＩＣＯＳ,第１４節第１日,11/20(土),14:02,横浜Ｆ,2-1,浦和,鴨池,"15,121",
1993,Ｊ１ ＮＩＣＯＳ,第１４節第１日,11/20(土),14:59,市原,3-4,Ｇ大阪,市原,"10,395",
1993,Ｊ１ ＮＩＣＯＳ,第１４節第１日,11/20(土),15:00,清水,0-2,鹿島,日本平,"9,231",
1993,Ｊ１ ＮＩＣＯＳ,第１４節第１日,11/20(土),19:05,名古屋,1-2,Ｖ川崎,長良川,"26,584",
1993,Ｊ１ ＮＩＣＯＳ,第１４節第２日,11/21(日),13:04,広島,1-2,横浜M,大分,"14,640",
1993,Ｊ１ ＮＩＣＯＳ,第１５節第１日,11/27(土),14:02,広島,0-1,鹿島,広島ビ,"29,091",
1993,Ｊ１ ＮＩＣＯＳ,第１５節第１日,11/27(土),15:01,浦和,0-2,清水,国立,"50,348",
1993,Ｊ１ ＮＩＣＯＳ,第１５節第１日,11/27(土),15:01,Ｇ大阪,2-2(PK6-5),名古屋,西京極,"13,069",
1993,Ｊ１ ＮＩＣＯＳ,第１５節第１日,11/27(土),16:03,横浜M,2-0,市原,博多陸,"27,495",
1993,Ｊ１ ＮＩＣＯＳ,第１５節第１日,11/27(土),19:04,Ｖ川崎,3-0,横浜Ｆ,等々力,"10,299",
1993,Ｊ１ ＮＩＣＯＳ,第１６節第１日,12/01(水),19:02,浦和,2-1,鹿島,駒場,"9,256",
1993,Ｊ１ ＮＩＣＯＳ,第１６節第１日,12/01(水),19:02,広島,2-0,市原,広島ス,"10,006",
1993,Ｊ１ ＮＩＣＯＳ,第１６節第１日,12/01(水),19:04,横浜Ｆ,0-1,Ｇ大阪,長崎,"14,374",
1993,Ｊ１ ＮＩＣＯＳ,第１６節第１日,12/01(水),19:04,清水,0-1,Ｖ川崎,国立,"51,825",
1993,Ｊ１ ＮＩＣＯＳ,第１６節第１日,12/01(水),19:04,名古屋,1-2,横浜M,瑞穂球,"11,446",
1993,Ｊ１ ＮＩＣＯＳ,第１７節第１日,12/08(水),19:01,Ｇ大阪,0-2,清水,万博,"21,207",
1993,Ｊ１ ＮＩＣＯＳ,第１７節第１日,12/08(水),19:02,鹿島,3-0,市原,カシマ,"13,282",
1993,Ｊ１ ＮＩＣＯＳ,第１７節第１日,12/08(水),19:02,横浜M,4-1,横浜Ｆ,三ツ沢,"13,024",
1993,Ｊ１ ＮＩＣＯＳ,第１７節第１日,12/08(水),19:03,広島,1-0,名古屋,広島ス,"9,672",
1993,Ｊ１ ＮＩＣＯＳ,第１７節第１日,12/08(水),19:05,Ｖ川崎,4-0,浦和,国立,"50,310",
1993,Ｊ１ ＮＩＣＯＳ,第１８節第１日,12/15(水),19:00,浦和,2-0,Ｇ大阪,駒場,"8,940",
1993,Ｊ１ ＮＩＣＯＳ,第１８節第１日,12/15(水),19:02,名古屋,6-0,市原,瑞穂球,"11,173",
1993,Ｊ１ ＮＩＣＯＳ,第１８節第１日,12/15(水),19:03,鹿島,1-2,Ｖ川崎,カシマ,"15,277",
1993,Ｊ１ ＮＩＣＯＳ,第１８節第１日,12/15(水),19:03,清水,1-0,横浜M,国立,"48,937",
1993,Ｊ１ ＮＩＣＯＳ,第１８節第１日,12/15(水),19:04,横浜Ｆ,1-2,広島,三ツ沢,"12,730",
