年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2004,Ｊ１ １ｓｔ,第４節第２日,04/11(日),15:05,名古屋,1-0,柏,豊田ス,"15,178",ＢＳ－ｉ／中部日本放送（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),18:32,神戸,1-1,東京Ｖ,神戸ウイ,"10,079",読売テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),19:00,Ｇ大阪,2-2,市原,万博,"4,429",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),19:00,広島,1-1,名古屋,広島ビ,"5,251",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),19:01,柏,1-3,磐田,柏,"8,309",ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),19:02,大分,1-1,横浜FM,大分ス,"18,463",スカイパーフェクＴＶ！／ＢＳ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),19:04,鹿島,2-2,新潟,カシマ,"8,474",ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),19:04,Ｆ東京,1-1,Ｃ大阪,味スタ,"20,732",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第５節第１日,04/14(水),19:04,清水,4-3,浦和,日本平,"8,354",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ１ １ｓｔ,第６節第１日,04/17(土),15:04,神戸,2-0,柏,神戸ウイ,"10,035",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第６節第１日,04/17(土),16:03,磐田,2-0,Ｆ東京,ヤマハ,"13,847",静岡放送／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第６節第１日,04/17(土),16:04,東京Ｖ,0-0,広島,味スタ,"7,852",Ｊ　ＳＰＯＲＴＳ／日本テレビ（録）
2004,Ｊ１ １ｓｔ,第６節第１日,04/17(土),16:04,Ｃ大阪,1-0,鹿島,長居,"12,354",スカイパーフェクＴＶ！／関西テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第６節第１日,04/17(土),18:04,横浜FM,2-1,Ｇ大阪,横浜国,"20,360",ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第６節第１日,04/17(土),19:04,名古屋,2-2,清水,瑞穂陸,"11,560",ＢＳ／ＮＨＫ名古屋（録）／ＮＨＫ静岡（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第６節第２日,04/18(日),14:05,浦和,4-1,大分,駒場,"19,232",ＴＢＳ（単）／大分放送／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第６節第２日,04/18(日),15:05,市原,2-1,新潟,国立,"19,694",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),14:00,Ｇ大阪,0-2,名古屋,万博,"16,899",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),15:00,大分,3-0,Ｃ大阪,大分ス,"25,841",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),15:04,新潟,0-1,東京Ｖ,新潟ス,"41,156",ＮＨＫ新潟／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),15:04,清水,1-0,磐田,静岡,"39,120",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),16:03,Ｆ東京,0-2,横浜FM,味スタ,"35,680",ＭＸテレビ／ＢＳ－ｉ／ＴＢＳ（録）／テレビ神奈川（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),16:04,鹿島,2-0,神戸,カシマ,"21,892",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),18:04,市原,1-1,柏,市原,"9,380",千葉テレビ／ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第７節第１日,05/02(日),19:04,広島,0-0,浦和,広島ビ,"29,332",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第８節第１日,05/05(水・祝),14:05,神戸,1-2,Ｆ東京,神戸ユ,"15,582",ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第８節第１日,05/05(水・祝),15:02,柏,0-2,Ｇ大阪,柏,"11,039",スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第８節第１日,05/05(水・祝),15:04,磐田,2-1,大分,ヤマハ,"13,018",静岡放送／Ｊ　ＳＰＯＲＴＳ
2004,Ｊ１ １ｓｔ,第８節第１日,05/05(水・祝),15:33,浦和,1-0,鹿島,埼玉,"56,070",ＮＨＫ総合／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第８節第１日,05/05(水・祝),15:33,名古屋,1-1,新潟,瑞穂陸,"14,182",ＮＨＫ名古屋／ＮＨＫ新潟／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第８節第１日,05/05(水・祝),15:33,Ｃ大阪,1-2,広島,長居,"13,232",ＮＨＫ大阪／ＮＨＫ広島／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第８節第１日,05/05(水・祝),15:34,東京Ｖ,2-1,市原,味スタ,"12,251",ＢＳ／日本テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第９節第１日,05/09(日),14:01,広島,2-0,神戸,広島ビ,"13,821",ＮＨＫ広島（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第９節第１日,05/09(日),14:04,市原,1-1,名古屋,市原,"5,921",ＢＳ－ｉ／千葉テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第９節第１日,05/09(日),14:05,新潟,0-3,浦和,新潟ス,"41,796",ＴＢＳ（単）／新潟放送／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第９節第１日,05/09(日),15:03,清水,1-2,Ｃ大阪,日本平,"9,132",静岡放送／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第９節第１日,05/09(日),15:04,鹿島,3-0,大分,カシマ,"9,596",ＢＳ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第９節第１日,05/09(日),15:04,横浜FM,3-1,東京Ｖ,横浜国,"17,859",Ｊ　ＳＰＯＲＴＳ／テレビ神奈川（録）
2004,Ｊ１ １ｓｔ,第９節第１日,05/09(日),15:04,Ｇ大阪,0-2,磐田,万博,"18,011",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第９節第１日,05/09(日),16:04,Ｆ東京,2-1,柏,国立,"16,349",ＢＳ－ｉ／テレビ東京（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第８節第２日,05/12(水),19:03,横浜FM,1-1,清水,横浜国,"13,554",テレビ神奈川／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１０節第１日,05/15(土),14:05,磐田,1-2,横浜FM,静岡,"29,842",ＮＨＫ総合／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１０節第１日,05/15(土),15:04,大分,4-3,Ｇ大阪,大分ス,"19,860",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１０節第１日,05/15(土),16:02,名古屋,1-2,東京Ｖ,豊田ス,"14,331",スカイパーフェクＴＶ！／中京テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１０節第１日,05/15(土),16:04,浦和,3-3,市原,駒場,"19,618",ＢＳ－ｉ／テレビ埼玉（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１０節第１日,05/15(土),16:05,Ｃ大阪,1-2,新潟,長居,"8,637",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ１ １ｓｔ,第１０節第１日,05/15(土),19:05,柏,0-1,鹿島,国立,"21,711",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１０節第２日,05/16(日),15:04,Ｆ東京,1-1,広島,味スタ,"18,778",ＢＳ／ＭＸテレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１０節第２日,05/16(日),15:06,神戸,5-1,清水,神戸ウイ,"12,509",ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１１節第１日,05/22(土),14:05,鹿島,0-0,Ｆ東京,カシマ,"15,388",ＴＢＳ（単）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１１節第１日,05/22(土),15:03,清水,1-2,大分,日本平,"9,560",テレビ静岡／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１１節第１日,05/22(土),15:04,市原,1-1,Ｃ大阪,市原,"6,348",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１１節第１日,05/22(土),16:04,Ｇ大阪,6-3,神戸,万博,"10,132",ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１１節第１日,05/22(土),18:34,広島,3-0,柏,広島ビ,"10,137",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ１ １ｓｔ,第１１節第１日,05/22(土),19:04,東京Ｖ,1-3,浦和,味スタ,"35,556",ＢＳ／日本テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１１節第２日,05/23(日),15:04,横浜FM,2-1,名古屋,横浜国,"22,011",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１１節第２日,05/23(日),15:05,新潟,1-2,磐田,新潟ス,"40,623",ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１２節第１日,06/12(土),15:32,磐田,3-2,市原,ヤマハ,"13,519",ＮＨＫ総合／静岡放送／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１２節第１日,06/12(土),15:33,Ｆ東京,2-1,Ｇ大阪,味スタ,"23,698",ＭＸテレビ／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１２節第１日,06/12(土),15:34,名古屋,3-0,浦和,豊田ス,"27,375",名古屋テレビ／Ｊ　ＳＰＯＲＴＳ／テレビ埼玉（録）／ＢＳ－ｉ（録）
2004,Ｊ１ １ｓｔ,第１２節第１日,06/12(土),15:34,神戸,0-2,横浜FM,神戸ウイ,"17,880",ＮＨＫ大阪／ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１２節第１日,06/12(土),19:00,柏,0-0,清水,柏,"8,875",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１２節第１日,06/12(土),19:04,大分,0-1,新潟,大分ス,"22,468",ＢＳ／ＮＨＫ大分（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１２節第２日,06/13(日),15:03,Ｃ大阪,2-2,東京Ｖ,長居,"9,488",ＢＳ－ｉ／読売テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１２節第２日,06/13(日),15:05,広島,0-2,鹿島,広島ビ,"23,149",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１３節第１日,06/16(水),19:00,東京Ｖ,3-0,鹿島,国立,"14,026",日本テレビ（録）／ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１３節第１日,06/16(水),19:00,新潟,3-3,清水,新潟ス,"37,963",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１３節第１日,06/16(水),19:00,名古屋,2-1,大分,瑞穂陸,"7,719",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１３節第１日,06/16(水),19:00,Ｃ大阪,0-1,Ｇ大阪,長居,"17,108",毎日放送（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１３節第１日,06/16(水),19:03,市原,2-2,Ｆ東京,市原,"5,746",千葉テレビ／ＭＸテレビ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１３節第１日,06/16(水),19:03,横浜FM,2-0,広島,横浜国,"14,738",テレビ神奈川／スカイパーフェクＴＶ！／ＢＳ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１３節第１日,06/16(水),19:04,浦和,1-1,柏,駒場,"18,029",テレビ埼玉／Ｊ　ＳＰＯＲＴＳ／千葉テレビ（録）
2004,Ｊ１ １ｓｔ,第１３節第１日,06/16(水),19:04,磐田,2-2,神戸,ヤマハ,"12,866",ＢＳ／静岡放送（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１４節第１日,06/19(土),15:34,鹿島,1-0,磐田,カシマ,"26,515",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１４節第１日,06/19(土),15:34,神戸,2-2,Ｃ大阪,神戸ウイ,"13,442",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ１ １ｓｔ,第１４節第１日,06/19(土),15:34,広島,1-1,新潟,広島ビ,"10,450",テレビ新広島／新潟総合テレビ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１４節第１日,06/19(土),15:35,清水,3-1,東京Ｖ,日本平,"12,149",テレビ静岡／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１４節第１日,06/19(土),19:03,Ｆ東京,3-2,名古屋,味スタ,"25,167",ＭＸテレビ／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１４節第１日,06/19(土),19:04,柏,1-2,横浜FM,柏の葉,"10,399",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１４節第２日,06/20(日),15:00,Ｇ大阪,3-2,浦和,岡山,"17,282",ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１４節第２日,06/20(日),15:04,大分,2-3,市原,大分ス,"20,840",ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１５節第１日,06/26(土),15:01,市原,1-1,清水,市原,"7,022",千葉テレビ（録）／テレビ静岡（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１５節第１日,06/26(土),15:01,Ｃ大阪,1-5,柏,長居,"7,010",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１５節第１日,06/26(土),15:02,名古屋,2-2,神戸,瑞穂陸,"9,466",東海テレビ（録）／ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１５節第１日,06/26(土),15:03,横浜FM,1-0,鹿島,横浜国,"52,961",ＮＨＫ総合／テレビ神奈川（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１５節第１日,06/26(土),15:03,新潟,1-4,Ｇ大阪,新潟ス,"40,661",新潟テレビ２１／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１５節第１日,06/26(土),15:03,磐田,4-2,広島,ヤマハ,"15,483",静岡放送／ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１５節第１日,06/26(土),15:04,浦和,2-1,Ｆ東京,埼玉,"52,646",テレビ埼玉／ＭＸテレビ／スカイパーフェクＴＶ！／ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ １ｓｔ,第１５節第１日,06/26(土),15:04,東京Ｖ,3-1,大分,味スタ,"7,372",Ｊ　ＳＰＯＲＴＳ／日本テレビ（録）
2004,Ｊ１ ２ｎｄ,第１節第１日,08/14(土),18:30,鹿島,1-0,柏,カシマ,"21,864",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第１節第１日,08/14(土),18:30,市原,2-1,広島,市原,"5,467",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第１節第１日,08/14(土),18:59,Ｃ大阪,4-3,Ｆ東京,長居,"16,520",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第１節第１日,08/14(土),19:00,東京Ｖ,2-0,新潟,味スタ,"13,536",日本テレビ（録）／ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第１節第１日,08/14(土),19:01,名古屋,1-2,Ｇ大阪,瑞穂陸,"17,032",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第１節第１日,08/14(土),19:04,神戸,2-3,浦和,神戸ユ,"17,261",スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第１節第１日,08/14(土),19:04,大分,1-1,磐田,大分ス,"28,314",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ１ ２ｎｄ,第１節第２日,08/15(日),18:34,清水,1-2,横浜FM,静岡,"19,043",ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第２節第１日,08/21(土),18:02,浦和,7-2,東京Ｖ,埼玉,"32,296",テレビ埼玉／ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第２節第１日,08/21(土),18:30,広島,2-1,Ｃ大阪,広島ビ,"13,257",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第２節第１日,08/21(土),18:33,Ｆ東京,1-2,清水,味スタ,"26,377",ＭＸテレビ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第２節第１日,08/21(土),19:00,柏,0-3,神戸,柏,"9,253",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第２節第１日,08/21(土),19:00,Ｇ大阪,2-1,鹿島,万博,"16,205",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第２節第１日,08/21(土),19:02,磐田,1-2,名古屋,ヤマハ,"14,879",スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第２節第１日,08/21(土),19:04,横浜FM,2-1,大分,横浜国,"17,821",ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第２節第１日,08/21(土),19:04,新潟,3-3,市原,新潟ス,"40,202",Ｊ　ＳＰＯＲＴＳ
2004,Ｊ１ ２ｎｄ,第３節第１日,08/29(日),18:02,神戸,3-4,新潟,神戸ユ,"10,600",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第３節第１日,08/29(日),18:04,浦和,3-2,磐田,埼玉,"43,746",テレビ埼玉／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第３節第１日,08/29(日),18:30,鹿島,0-1,市原,カシマ,"13,901",ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第３節第１日,08/29(日),19:00,柏,2-2,広島,柏,"7,049",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第３節第１日,08/29(日),19:00,清水,0-1,Ｇ大阪,日本平,"9,298",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第３節第１日,08/29(日),19:00,Ｃ大阪,1-2,大分,長居,"8,722",Ｊ　ＳＰＯＲＴＳ（録）
2004,Ｊ１ ２ｎｄ,第３節第１日,08/29(日),19:03,東京Ｖ,0-1,Ｆ東京,国立,"13,185",スカイパーフェクＴＶ！／日本テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
