年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2010,Ｊ１,第４節第１日,03/27(土),16:04,Ｃ大阪,2-3,浦和,長居,"16,261",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第４節第２日,03/28(日),14:01,大宮,0-2,Ｆ東京,ＮＡＣＫ,"10,596",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第４節第２日,03/28(日),17:03,Ｇ大阪,2-2,仙台,万博,"17,216",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第５節第１日,04/03(土),13:04,Ｃ大阪,3-1,京都,長居,"8,926",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第５節第１日,04/03(土),15:05,横浜FM,1-2,清水,日産ス,"27,114",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第５節第１日,04/03(土),15:05,新潟,0-0,大宮,東北電ス,"24,529",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／テレビ新潟
2010,Ｊ１,第５節第１日,04/03(土),16:04,山形,1-0,広島,ＮＤスタ,"7,019",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第５節第１日,04/03(土),16:04,名古屋,2-0,神戸,豊田ス,"17,776",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ名古屋
2010,Ｊ１,第５節第１日,04/03(土),19:04,浦和,2-1,湘南,埼玉,"36,790",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ／テレ玉
2010,Ｊ１,第５節第２日,04/04(日),13:04,仙台,2-1,鹿島,宮城ス,"23,214",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第５節第２日,04/04(日),14:03,磐田,4-3,Ｇ大阪,ヤマハ,"10,603",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／静岡放送
2010,Ｊ１,第５節第２日,04/04(日),16:03,川崎Ｆ,2-1,Ｆ東京,等々力,"22,199",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第６節第１日,04/10(土),13:03,湘南,0-0,磐田,平塚,"10,406",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第６節第１日,04/10(土),13:04,京都,0-2,名古屋,西京極,"10,094",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＫＢＳ京都（録）
2010,Ｊ１,第６節第１日,04/10(土),14:03,広島,0-3,川崎Ｆ,広島ビ,"14,094",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ広島
2010,Ｊ１,第６節第１日,04/10(土),14:05,大宮,1-3,Ｇ大阪,ＮＡＣＫ,"10,149",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第６節第１日,04/10(土),16:03,横浜FM,0-0,Ｃ大阪,日産ス,"15,644",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第６節第１日,04/10(土),16:03,新潟,0-2,浦和,東北電ス,"32,485",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第６節第１日,04/10(土),19:04,Ｆ東京,1-1,鹿島,味スタ,"30,672",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ／ＴＯＫＹＯ　ＭＸ
2010,Ｊ１,第６節第２日,04/11(日),13:03,清水,5-1,仙台,アウスタ,"17,522",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第６節第２日,04/11(日),14:04,神戸,0-2,山形,ホームズ,"10,392",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ神戸
2010,Ｊ１,第７節第１日,04/17(土),14:04,仙台,0-1,神戸,ユアスタ,"12,119",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／仙台放送
2010,Ｊ１,第７節第１日,04/17(土),14:04,山形,0-1,横浜FM,ＮＤスタ,"14,168",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ山形
2010,Ｊ１,第７節第１日,04/17(土),14:04,名古屋,1-1,新潟,瑞穂陸,"10,083",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第７節第１日,04/17(土),14:04,Ｇ大阪,1-1,清水,万博,"19,914",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ総合
2010,Ｊ１,第７節第１日,04/17(土),17:04,Ｆ東京,1-1,京都,味スタ,"18,350",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＴＯＫＹＯ　ＭＸ
2010,Ｊ１,第７節第１日,04/17(土),19:04,磐田,1-1,大宮,ヤマハ,"7,030",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2010,Ｊ１,第７節第２日,04/18(日),13:04,Ｃ大阪,2-1,湘南,長居,"9,838",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第７節第２日,04/18(日),15:07,鹿島,0-0,広島,カシマ,"17,983",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／ＮＨＫ水戸＊
2010,Ｊ１,第７節第２日,04/18(日),16:03,浦和,3-0,川崎Ｆ,埼玉,"46,313",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第４節第３日,04/21(水),19:04,広島,1-0,名古屋,広島ビ,"9,502",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第８節第１日,04/24(土),13:04,清水,2-1,大宮,アウスタ,"15,156",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／テレビ静岡
2010,Ｊ１,第８節第１日,04/24(土),13:04,京都,1-2,山形,西京極,"8,073",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＫＢＳ京都（録）
2010,Ｊ１,第８節第１日,04/24(土),14:05,川崎Ｆ,3-0,神戸,等々力,"17,669",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第８節第１日,04/24(土),16:03,浦和,0-1,磐田,埼玉,"37,116",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第８節第１日,04/24(土),17:03,横浜FM,1-3,鹿島,日産ス,"43,025",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第８節第１日,04/24(土),17:03,Ｇ大阪,2-0,Ｆ東京,万博,"17,590",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第８節第１日,04/24(土),19:04,新潟,2-2,広島,東北電ス,"24,146",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2010,Ｊ１,第８節第２日,04/25(日),14:03,湘南,1-0,仙台,平塚,"9,892",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第８節第２日,04/25(日),14:03,Ｃ大阪,0-1,名古屋,長居,"13,867",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第９節第１日,05/01(土),13:03,横浜FM,1-0,磐田,日産ス,"27,223",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第９節第１日,05/01(土),13:05,神戸,1-2,新潟,ホームズ,"12,305",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第９節第１日,05/01(土),14:03,名古屋,2-1,山形,瑞穂陸,"13,206",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／東海テレビ（録）
2010,Ｊ１,第９節第１日,05/01(土),15:04,仙台,1-1,Ｃ大阪,ユアスタ,"13,622",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ／ＮＨＫ仙台
2010,Ｊ１,第９節第１日,05/01(土),16:03,清水,2-1,浦和,エコパ,"38,851",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第９節第１日,05/01(土),16:04,鹿島,2-1,Ｇ大阪,カシマ,"32,855",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第９節第１日,05/01(土),16:05,川崎Ｆ,4-2,湘南,等々力,"19,423",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第９節第１日,05/01(土),19:00,大宮,2-1,京都,ＮＡＣＫ,"9,203",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第９節第１日,05/01(土),19:04,広島,2-1,Ｆ東京,広島ビ,"19,549",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１０節第１日,05/05(水・祝),13:03,湘南,2-2,神戸,平塚,"11,650",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１０節第１日,05/05(水・祝),13:04,京都,2-4,清水,西京極,"14,016",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＫＢＳ京都（録）／ＮＨＫ京都
2010,Ｊ１,第１０節第１日,05/05(水・祝),14:04,浦和,2-1,名古屋,埼玉,"55,410",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ総合／テレ玉（録）
2010,Ｊ１,第１０節第１日,05/05(水・祝),14:04,Ｆ東京,0-0,仙台,味スタ,"26,406",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／ＴＯＫＹＯ　ＭＸ
2010,Ｊ１,第１０節第１日,05/05(水・祝),14:05,Ｃ大阪,2-1,鹿島,長居,"21,761",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ大阪
2010,Ｊ１,第１０節第１日,05/05(水・祝),16:03,磐田,2-1,広島,ヤマハ,"12,020",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１０節第１日,05/05(水・祝),16:04,新潟,2-1,横浜FM,東北電ス,"41,002",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2010,Ｊ１,第１０節第１日,05/05(水・祝),19:03,Ｇ大阪,4-4,川崎Ｆ,万博,"20,317",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１０節第１日,05/05(水・祝),19:04,山形,1-0,大宮,ＮＤスタ,"9,537",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１１節第１日,05/08(土),14:01,浦和,2-3,横浜FM,埼玉,"48,246",スカパー・ｅ２（ＴＢＳチャンネル）／ＴＢＳ（単）／テレ玉（録）
2010,Ｊ１,第１１節第１日,05/08(土),15:04,清水,0-2,新潟,アウスタ,"15,396",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／静岡放送
2010,Ｊ１,第１１節第１日,05/08(土),19:05,神戸,3-0,磐田,ホームズ,"13,676",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＢＳ
2010,Ｊ１,第１１節第２日,05/09(日),13:04,仙台,1-2,名古屋,ユアスタ,"17,239",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１１節第２日,05/09(日),16:04,山形,0-3,Ｆ東京,ＮＤスタ,"11,176",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１２節第１日,05/15(土),14:04,Ｆ東京,2-2,清水,味スタ,"28,114",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＮＨＫ総合
2010,Ｊ１,第１２節第１日,05/15(土),14:04,新潟,3-1,山形,東北電ス,"35,858",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＮＨＫ新潟／ＮＨＫ山形
2010,Ｊ１,第１２節第１日,05/15(土),15:03,横浜FM,2-2,京都,ニッパ球,"13,127",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第１２節第１日,05/15(土),17:04,仙台,1-1,浦和,宮城ス,"24,162",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１２節第１日,05/15(土),17:05,Ｃ大阪,2-1,神戸,長居,"17,001",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１２節第２日,05/16(日),14:03,磐田,3-1,川崎Ｆ,ヤマハ,"14,760",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ静岡
2010,Ｊ１,第１２節第２日,05/16(日),15:05,大宮,0-0,広島,ＮＡＣＫ,"10,258",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第１２節第２日,05/16(日),16:03,名古屋,1-4,鹿島,豊田ス,"34,098",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１２節第２日,05/16(日),19:04,湘南,1-3,Ｇ大阪,平塚,"13,797",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＢＳ
2010,Ｊ１,第１１節第３日,07/14(水),19:03,川崎Ｆ,0-0,大宮,等々力,"17,722",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１１節第３日,07/14(水),19:04,鹿島,1-0,湘南,カシマ,"9,472",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１１節第３日,07/14(水),19:04,広島,0-5,Ｃ大阪,広島ビ,"5,334",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１１節第３日,07/14(水),19:05,Ｇ大阪,1-1,京都,万博,"9,093",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第１３節第１日,07/17(土),18:03,大宮,0-1,名古屋,ＮＡＣＫ,"11,412",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／テレ玉
2010,Ｊ１,第１３節第１日,07/17(土),18:33,清水,0-0,磐田,アウスタ,"19,968",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１３節第１日,07/17(土),18:34,Ｆ東京,2-2,神戸,味スタ,"25,781",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＴＯＫＹＯ　ＭＸ
2010,Ｊ１,第１３節第１日,07/17(土),19:03,新潟,1-1,Ｃ大阪,東北電ス,"34,206",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１３節第１日,07/17(土),19:04,山形,3-1,仙台,ＮＤスタ,"20,231",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１３節第１日,07/17(土),19:04,鹿島,2-1,川崎Ｆ,カシマ,"26,607",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2010,Ｊ１,第１３節第２日,07/18(日),18:04,京都,0-1,湘南,西京極,"11,705",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＫＢＳ京都
2010,Ｊ１,第１３節第２日,07/18(日),18:05,Ｇ大阪,3-2,浦和,万博,"20,201",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／毎日放送（録）
2010,Ｊ１,第１３節第２日,07/18(日),19:04,広島,3-0,横浜FM,広島ビ,"23,948",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１４節第１日,07/24(土),18:03,浦和,0-1,広島,埼玉,"37,470",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１４節第１日,07/24(土),18:03,磐田,2-3,鹿島,ヤマハ,"14,973",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第１４節第１日,07/24(土),18:04,Ｃ大阪,3-0,山形,長居,"19,880",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１４節第１日,07/24(土),19:04,仙台,2-3,新潟,ユアスタ,"17,281",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１４節第１日,07/24(土),19:04,横浜FM,1-0,Ｇ大阪,日産ス,"39,005",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2010,Ｊ１,第１４節第１日,07/24(土),19:05,名古屋,3-3,清水,瑞穂陸,"17,534",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１４節第２日,07/25(日),18:05,湘南,1-3,Ｆ東京,平塚,"12,737",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第１４節第２日,07/25(日),18:05,神戸,3-1,大宮,ホームズ,"10,081",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１４節第２日,07/25(日),19:03,川崎Ｆ,1-0,京都,等々力,"17,862",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第１５節第１日,07/27(火),19:03,清水,3-2,Ｃ大阪,アウスタ,"13,317",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１５節第１日,07/27(火),19:04,鹿島,2-2,新潟,カシマ,"10,685",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１５節第１日,07/27(火),19:05,仙台,1-1,広島,ユアスタ,"12,139",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第１５節第２日,07/28(水),19:00,大宮,1-1,横浜FM,ＮＡＣＫ,"9,981",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１５節第２日,07/28(水),19:03,神戸,1-3,Ｇ大阪,ホームズ,"16,887",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第１５節第２日,07/28(水),19:04,山形,0-0,川崎Ｆ,ＮＤスタ,"12,045",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2010,Ｊ１,第１５節第２日,07/28(水),19:04,Ｆ東京,1-1,磐田,国立,"26,534",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第１５節第２日,07/28(水),19:04,名古屋,2-1,湘南,瑞穂陸,"7,991",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１５節第２日,07/28(水),19:04,京都,0-4,浦和,西京極,"10,530",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１６節第１日,07/31(土),18:03,浦和,0-1,大宮,埼玉,"40,326",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１６節第１日,07/31(土),19:03,新潟,2-1,Ｆ東京,東北電ス,"36,910",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第１６節第１日,07/31(土),19:03,磐田,0-3,Ｃ大阪,ヤマハ,"10,021",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１６節第１日,07/31(土),19:04,鹿島,3-0,神戸,カシマ,"16,415",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2010,Ｊ１,第１６節第１日,07/31(土),19:05,横浜FM,0-2,名古屋,日産ス,"29,964",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2010,Ｊ１,第１６節第２日,08/01(日),18:03,Ｇ大阪,1-0,山形,金沢,"11,036",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2010,Ｊ１,第１６節第２日,08/01(日),18:04,広島,3-0,京都,広島ビ,"16,193",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１６節第２日,08/01(日),19:03,川崎Ｆ,3-2,仙台,等々力,"16,326",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2010,Ｊ１,第１６節第２日,08/01(日),19:03,湘南,3-6,清水,平塚,"13,316",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2010,Ｊ１,第１７節第１日,08/07(土),18:03,大宮,3-0,湘南,熊谷陸,"7,831",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／テレ玉
2010,Ｊ１,第１７節第１日,08/07(土),18:04,京都,0-2,新潟,西京極,"6,818",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＫＢＳ京都
