年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2011,Ｊ１,第１０節第１日,05/07(土),14:03,神戸,1-0,川崎Ｆ,ホームズ,"10,364",スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2011,Ｊ１,第１０節第１日,05/07(土),15:04,名古屋,1-1,清水,瑞穂陸,"11,559",スカパー／ｅ２／スカパー光／ＢＳ／東海テレビ（録）
2011,Ｊ１,第１０節第１日,05/07(土),15:05,大宮,0-0,新潟,ＮＡＣＫ,"9,094",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2011,Ｊ１,第１０節第１日,05/07(土),16:05,柏,3-1,浦和,国立,"24,222",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１０節第１日,05/07(土),19:03,Ｃ大阪,1-1,仙台,金鳥スタ,"11,576",スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2011,Ｊ１,第１１節第１日,05/14(土),13:04,仙台,3-3,磐田,ユアスタ,"11,544",スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／東日本放送
2011,Ｊ１,第１１節第１日,05/14(土),13:04,山形,0-1,大宮,ＮＤスタ,"7,435",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１１節第１日,05/14(土),14:04,新潟,0-3,柏,東北電ス,"25,312",スカパー／ｅ２／スカパー光／ＢＳ（録）
2011,Ｊ１,第１１節第１日,05/14(土),14:04,清水,1-5,神戸,アウスタ,"14,350",スカパー／ｅ２／スカパー光／テレビ静岡
2011,Ｊ１,第１１節第１日,05/14(土),15:04,広島,3-2,横浜FM,広島ビ,"17,004",スカパー／ｅ２／スカパー光／ＮＨＫ広島
2011,Ｊ１,第１１節第２日,05/15(日),13:03,甲府,3-1,名古屋,中銀スタ,"14,075",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１１節第２日,05/15(日),15:03,福岡,2-3,Ｇ大阪,レベスタ,"18,403",スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2011,Ｊ１,第１１節第２日,05/15(日),15:05,浦和,1-1,Ｃ大阪,埼玉,"31,571",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／テレ玉
2011,Ｊ１,第１１節第２日,05/15(日),16:03,川崎Ｆ,3-2,鹿島,等々力,"19,643",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１２節第１日,05/20(金),19:04,Ｃ大阪,3-3,川崎Ｆ,金鳥スタ,"7,712",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１２節第２日,05/21(土),14:03,磐田,4-1,福岡,ヤマハ,"12,372",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１２節第２日,05/21(土),15:05,横浜FM,4-0,甲府,日産ス,"17,751",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2011,Ｊ１,第１２節第２日,05/21(土),16:03,浦和,2-2,鹿島,埼玉,"37,521",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１２節第２日,05/21(土),16:03,名古屋,0-0,柏,豊田ス,"21,506",スカパー／ｅ２／スカパー光／ＮＨＫ名古屋
2011,Ｊ１,第１２節第２日,05/21(土),19:04,Ｇ大阪,2-1,新潟,万博,"15,978",スカパー／ｅ２／スカパー光／ＢＳ
2011,Ｊ１,第１２節第２日,05/21(土),19:04,神戸,1-0,広島,ホームズ,"15,520",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１２節第３日,05/22(日),13:04,山形,0-1,仙台,ＮＤスタ,"18,008",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１２節第３日,05/22(日),16:03,大宮,1-4,清水,ＮＡＣＫ,"6,668",スカパー／ｅ２／スカパー光／テレ玉
2011,Ｊ１,第１３節第１日,05/28(土),13:03,仙台,1-1,横浜FM,ユアスタ,"15,181",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１３節第１日,05/28(土),14:02,浦和,1-1,新潟,埼玉,"25,272",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＴＢＳ（単）
2011,Ｊ１,第１３節第１日,05/28(土),14:03,柏,3-0,神戸,柏,"6,855",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ１,第１３節第１日,05/28(土),14:04,清水,0-0,磐田,アウスタ,"12,678",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１３節第１日,05/28(土),16:03,甲府,1-1,山形,中銀スタ,"7,582",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１３節第２日,05/29(日),13:05,Ｃ大阪,0-1,大宮,金鳥スタ,"5,351",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳーＴＢＳ
2011,Ｊ１,第１３節第２日,05/29(日),16:03,川崎Ｆ,2-1,Ｇ大阪,等々力,"14,056",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１３節第２日,05/29(日),16:03,名古屋,5-2,福岡,豊田ス,"11,132",スカパー／ｅ２／スカパー光／中京テレビ（録）
2011,Ｊ１,第１３節第２日,05/29(日),19:04,広島,2-1,鹿島,広島ビ,"8,049",スカパー／ｅ２／スカパー光／ＢＳ／ひかりＴＶ
2011,Ｊ１,第１４節第１日,06/11(土),13:03,新潟,0-1,広島,東北電ス,"22,196",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１４節第１日,06/11(土),14:01,横浜FM,0-2,柏,日産ス,"17,597",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＴＢＳ（単）
2011,Ｊ１,第１４節第１日,06/11(土),14:03,磐田,0-1,名古屋,ヤマハ,"12,067",スカパー／ｅ２／スカパー光／静岡放送
2011,Ｊ１,第１４節第１日,06/11(土),14:03,福岡,0-3,Ｃ大阪,レベスタ,"6,202",スカパー／ｅ２／スカパー光／ＮＨＫ福岡
2011,Ｊ１,第１４節第１日,06/11(土),16:04,山形,0-2,鹿島,ＮＤスタ,"11,012",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１４節第１日,06/11(土),17:05,川崎Ｆ,2-2,甲府,等々力,"13,111",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）
2011,Ｊ１,第１４節第１日,06/11(土),17:05,神戸,1-1,仙台,ホームズ,"13,034",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１４節第１日,06/11(土),19:03,大宮,2-2,浦和,ＮＡＣＫ,"12,221",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１４節第１日,06/11(土),19:04,Ｇ大阪,2-2,清水,万博,"16,315",スカパー／ｅ２／スカパー光／ＢＳ／ひかりＴＶ
2011,Ｊ１,第１５節第１日,06/15(水),14:03,仙台,2-1,Ｇ大阪,ユアスタ,"14,519",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１５節第１日,06/15(水),19:03,鹿島,0-1,甲府,カシマ,"7,810",スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2011,Ｊ１,第１５節第１日,06/15(水),19:03,大宮,0-5,川崎Ｆ,ＮＡＣＫ,"7,003",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ１,第１５節第１日,06/15(水),19:04,清水,2-1,山形,アウスタ,"10,745",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１５節第１日,06/15(水),19:04,名古屋,4-0,新潟,瑞穂陸,"6,793",スカパー／ｅ２／スカパー光／ＢＳ
2011,Ｊ１,第１５節第１日,06/15(水),19:04,Ｃ大阪,0-1,横浜FM,金鳥スタ,"9,098",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ１,第１５節第１日,06/15(水),19:04,神戸,0-0,福岡,ホームズ,"6,151",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１５節第１日,06/15(水),19:04,広島,0-0,浦和,広島ビ,"13,707",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１５節第１日,06/15(水),19:05,柏,0-3,磐田,柏,"7,803",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2011,Ｊ１,第１６節第１日,06/18(土),18:03,浦和,1-3,清水,埼玉,"31,921",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１６節第１日,06/18(土),18:03,Ｇ大阪,2-1,横浜FM,万博,"18,001",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１６節第１日,06/18(土),18:35,甲府,0-2,Ｃ大阪,中銀スタ,"8,402",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ１,第１６節第１日,06/18(土),19:03,新潟,1-1,仙台,東北電ス,"23,602",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１６節第１日,06/18(土),19:03,名古屋,2-2,大宮,瑞穂陸,"8,345",スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／名古屋テレビ（録）
2011,Ｊ１,第１６節第１日,06/18(土),19:03,福岡,0-2,柏,レベスタ,"6,087",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１６節第１日,06/18(土),19:04,山形,2-0,神戸,ＮＤスタ,"6,587",スカパー／スカパー光／ｅ２（フジテレビＯＮＥ）
2011,Ｊ１,第１６節第１日,06/18(土),19:04,鹿島,2-0,磐田,カシマ,"11,830",スカパー／ｅ２／スカパー光／ＢＳ
2011,Ｊ１,第１６節第１日,06/18(土),19:05,川崎Ｆ,2-0,広島,等々力,"13,605",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2011,Ｊ１,第１７節第１日,06/22(水),14:03,仙台,4-0,甲府,ユアスタ,"11,356",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１７節第１日,06/22(水),19:03,清水,2-3,川崎Ｆ,アウスタ,"12,217",スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2011,Ｊ１,第１７節第１日,06/22(水),19:03,磐田,1-2,大宮,ヤマハ,"6,386",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ１,第１７節第１日,06/22(水),19:04,浦和,3-0,福岡,埼玉,"20,240",スカパー／ｅ２／スカパー光／ＢＳ／テレ玉
2011,Ｊ１,第１７節第１日,06/22(水),19:04,Ｃ大阪,2-3,名古屋,金鳥スタ,"7,875",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１７節第１日,06/22(水),19:04,神戸,0-1,鹿島,ホームズ,"9,705",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１７節第１日,06/22(水),19:04,広島,3-2,山形,広島ビ,"7,593",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１７節第１日,06/22(水),19:05,柏,2-4,Ｇ大阪,柏,"9,882",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2011,Ｊ１,第１７節第１日,06/22(水),19:33,横浜FM,1-0,新潟,ニッパ球,"8,019",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ１,第１８節第１日,06/25(土),18:34,鹿島,2-2,川崎Ｆ,カシマ,"17,409",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１８節第１日,06/25(土),19:03,新潟,1-1,Ｃ大阪,東北電ス,"24,947",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１８節第１日,06/25(土),19:03,名古屋,1-1,浦和,豊田ス,"28,515",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１８節第１日,06/25(土),19:03,福岡,1-2,磐田,レベスタ,"5,865",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１８節第１日,06/25(土),19:04,甲府,1-4,柏,中銀スタ,"10,450",スカパー／ｅ２／スカパー光／ＢＳ／ひかりＴＶ
2011,Ｊ１,第１８節第２日,06/26(日),18:03,Ｇ大阪,5-3,広島,万博,"16,845",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ１,第１８節第２日,06/26(日),18:34,清水,1-0,仙台,アウスタ,"13,081",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１８節第２日,06/26(日),19:04,山形,0-2,横浜FM,ＮＤスタ,"7,667",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１８節第２日,06/26(日),19:05,大宮,1-1,神戸,ＮＡＣＫ,"5,627",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2011,Ｊ１,第２節第１日,07/02(土),14:04,仙台,1-1,名古屋,ユアスタ,"18,533",スカパー／ｅ２／スカパー光
2011,Ｊ１,第２節第１日,07/02(土),18:03,浦和,1-1,Ｇ大阪,埼玉,"42,331",スカパー／ｅ２／スカパー光／ひかりＴＶ／テレ玉
2011,Ｊ１,第２節第１日,07/02(土),18:03,福岡,1-0,甲府,レベスタ,"6,585",スカパー／ｅ２／スカパー光
2011,Ｊ１,第２節第１日,07/02(土),18:34,清水,0-0,鹿島,アウスタ,"15,528",スカパー／ｅ２／スカパー光／静岡朝日テレビ（録）
2011,Ｊ１,第２節第１日,07/02(土),19:03,新潟,2-0,山形,東北電ス,"23,408",スカパー／ｅ２／スカパー光
2011,Ｊ１,第２節第１日,07/02(土),19:05,Ｃ大阪,5-0,柏,長居,"13,741",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）
2011,Ｊ１,第２節第２日,07/03(日),18:05,横浜FM,2-1,川崎Ｆ,日産ス,"29,980",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＴＢＳ（単・録）
2011,Ｊ１,第２節第２日,07/03(日),19:03,大宮,0-1,広島,ＮＡＣＫ,"8,526",スカパー／ｅ２／スカパー光
2011,Ｊ１,第２節第２日,07/03(日),19:03,磐田,3-0,神戸,ヤマハ,"7,706",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ１,第３節第１日,07/06(水),19:04,山形,0-0,浦和,ＮＤスタ,"8,303",スカパー／ｅ２／スカパー光
2011,Ｊ１,第４節第１日,07/06(水),19:03,新潟,1-2,甲府,東北電ス,"13,644",スカパー／ｅ２／スカパー光
2011,Ｊ１,第３節第２日,07/09(土),18:33,甲府,1-2,清水,中銀スタ,"12,114",スカパー／ｅ２／スカパー光
2011,Ｊ１,第３節第２日,07/09(土),19:03,磐田,1-2,横浜FM,ヤマハ,"11,226",スカパー／ｅ２／スカパー光
2011,Ｊ１,第３節第２日,07/09(土),19:03,神戸,0-1,名古屋,ホームズ,"17,568",スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2011,Ｊ１,第３節第２日,07/09(土),19:04,川崎Ｆ,3-2,福岡,等々力,"16,686",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ１,第３節第２日,07/09(土),19:05,柏,1-0,仙台,柏,"10,324",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）
2011,Ｊ１,第３節第３日,07/10(日),18:35,鹿島,1-2,新潟,カシマ,"10,602",スカパー／ｅ２／スカパー光
2011,Ｊ１,第３節第３日,07/10(日),19:03,大宮,2-3,Ｇ大阪,ＮＡＣＫ,"11,982",スカパー／ｅ２／スカパー光
2011,Ｊ１,第３節第３日,07/10(日),19:04,広島,1-3,Ｃ大阪,広島ビ,"11,615",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ１,第４節第２日,07/13(水),19:00,福岡,1-0,大宮,レベスタ,"4,028",スカパー／スカパー光／ｅ２（フジテレビＴＷＯ）
2011,Ｊ１,第４節第２日,07/13(水),19:03,仙台,0-0,清水,ユアスタ,"11,585",スカパー／ｅ２／スカパー光
2011,Ｊ１,第４節第２日,07/13(水),19:03,浦和,2-0,川崎Ｆ,埼玉,"24,293",スカパー／ｅ２／スカパー光／テレ玉／ひかりＴＶ
2011,Ｊ１,第４節第２日,07/13(水),19:03,柏,3-1,広島,柏,"7,887",スカパー／ｅ２／スカパー光
2011,Ｊ１,第４節第２日,07/13(水),19:03,名古屋,2-1,鹿島,豊田ス,"12,845",スカパー／ｅ２／スカパー光
2011,Ｊ１,第４節第２日,07/13(水),19:03,Ｇ大阪,3-2,神戸,万博,"15,244",スカパー／ｅ２／スカパー光
2011,Ｊ１,第４節第２日,07/13(水),19:04,Ｃ大阪,2-3,磐田,金鳥スタ,"8,076",スカパー／ｅ２／スカパー光
2011,Ｊ１,第４節第２日,07/13(水),19:05,横浜FM,2-1,山形,ニッパ球,"7,104",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2011,Ｊ１,第５節第１日,07/16(土),18:34,甲府,4-3,Ｇ大阪,中銀スタ,"14,126",スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2011,Ｊ１,第５節第１日,07/16(土),18:35,清水,2-1,新潟,アウスタ,"13,599",スカパー／ｅ２／スカパー光
2011,Ｊ１,第５節第１日,07/16(土),19:04,神戸,4-1,Ｃ大阪,ホームズ,"14,961",スカパー／ｅ２／スカパー光
2011,Ｊ１,第５節第１日,07/16(土),19:05,川崎Ｆ,3-2,柏,等々力,"19,619",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）
2011,Ｊ１,第５節第２日,07/17(日),18:34,鹿島,3-0,仙台,カシマ,"17,120",スカパー／ｅ２／スカパー光
2011,Ｊ１,第５節第２日,07/17(日),19:03,大宮,1-1,横浜FM,ＮＡＣＫ,"11,037",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ１,第５節第２日,07/17(日),19:03,磐田,1-1,浦和,エコパ,"18,623",スカパー／ｅ２／スカパー光
2011,Ｊ１,第５節第２日,07/17(日),19:04,山形,0-2,名古屋,ＮＤスタ,"11,757",スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2011,Ｊ１,第５節第３日,07/18(月・祝),18:04,広島,0-0,福岡,広島ビ,"9,864",スカパー／ｅ２／スカパー光／ひかりＴＶ
2011,Ｊ１,第６節第１日,07/23(土),18:04,浦和,2-0,甲府,埼玉,"31,369",スカパー／ｅ２／スカパー光
2011,Ｊ１,第６節第１日,07/23(土),19:00,仙台,0-1,大宮,ユアスタ,"12,018",スカパー／スカパー光／ｅ２（フジテレビＯＮＥ）／ひかりＴＶ
2011,Ｊ１,第６節第１日,07/23(土),19:03,新潟,1-0,川崎Ｆ,東北電ス,"25,420",スカパー／ｅ２／スカパー光
2011,Ｊ１,第６節第１日,07/23(土),19:03,名古屋,3-2,広島,瑞穂陸,"11,904",スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2011,Ｊ１,第６節第１日,07/23(土),19:03,Ｇ大阪,2-2,磐田,万博,"11,364",スカパー／ｅ２／スカパー光
2011,Ｊ１,第６節第１日,07/23(土),19:04,Ｃ大阪,4-0,清水,長居,"11,254",スカパー／ｅ２／スカパー光
2011,Ｊ１,第６節第１日,07/23(土),19:05,柏,2-1,鹿島,国立,"30,807",スカパー／ｅ２／スカパー光／ひかりＴＶ／ＢＳ
2011,Ｊ１,第６節第１日,07/23(土),19:05,横浜FM,1-0,神戸,日産ス,"15,402",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2011,Ｊ１,第６節第２日,07/24(日),19:04,福岡,0-2,山形,レベスタ,"7,004",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１０節第２日,07/27(水),19:04,鹿島,1-4,Ｇ大阪,カシマ,"13,298",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１９節第１日,07/30(土),19:03,川崎Ｆ,0-1,浦和,等々力,"20,047",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１９節第１日,07/30(土),19:03,横浜FM,2-1,大宮,日産ス,"21,214",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１９節第１日,07/30(土),19:04,山形,0-1,新潟,ＮＤスタ,"10,461",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１９節第１日,07/30(土),19:04,磐田,1-2,Ｇ大阪,ヤマハ,"13,515",スカパー／ｅ２／スカパー光／ＢＳ
2011,Ｊ１,第１９節第１日,07/30(土),19:04,広島,4-0,清水,広島ビ,"16,816",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１９節第１日,07/30(土),19:07,神戸,4-2,甲府,ホームズ,"9,231",スカパー／スカパー光／ｅ２（フジテレビＴＷＯ）
2011,Ｊ１,第１９節第２日,07/31(日),18:04,Ｃ大阪,1-3,鹿島,長居,"28,039",スカパー／ｅ２／スカパー光
2011,Ｊ１,第１９節第２日,07/31(日),19:04,仙台,0-0,柏,ユアスタ,"15,315",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2011,Ｊ１,第１９節第２日,07/31(日),19:04,福岡,0-3,名古屋,レベスタ,"19,421",スカパー／ｅ２／スカパー光
2011,Ｊ１,第２０節第１日,08/06(土),18:34,鹿島,3-1,山形,カシマ,"13,139",スカパー／ｅ２／スカパー光
