年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2008,Ｊ１,第５節第１日,04/05(土),16:03,名古屋,2-0,横浜FM,豊田ス,"19,193",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／名古屋テレビ（録）
2008,Ｊ１,第５節第１日,04/05(土),16:03,Ｇ大阪,2-0,清水,万博,"16,219",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2008,Ｊ１,第５節第１日,04/05(土),17:03,川崎Ｆ,0-1,京都,等々力,"14,753",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第５節第２日,04/06(日),16:00,柏,0-0,新潟,柏,"9,585",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／千葉テレビ（録）
2008,Ｊ１,第５節第２日,04/06(日),16:03,神戸,0-1,東京Ｖ,ホムスタ,"8,150",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ神戸
2008,Ｊ１,第６節第１日,04/12(土),13:34,札幌,2-1,磐田,札幌ド,"15,240",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／北海道文化放送
2008,Ｊ１,第６節第１日,04/12(土),14:03,清水,0-2,名古屋,日本平,"14,167",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ静岡／ＮＨＫ名古屋
2008,Ｊ１,第６節第１日,04/12(土),14:05,横浜FM,2-0,柏,日産ス,"20,026",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
2008,Ｊ１,第６節第１日,04/12(土),16:03,千葉,2-4,大宮,フクアリ,"11,091",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第６節第１日,04/12(土),17:03,東京Ｖ,1-2,Ｆ東京,味スタ,"22,503",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／日本テレビ（録）
2008,Ｊ１,第６節第１日,04/12(土),19:05,大分,0-0,川崎Ｆ,九石ド,"16,977",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
2008,Ｊ１,第６節第２日,04/13(日),13:04,京都,2-1,神戸,西京極,"14,109",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＫＢＳ京都（録）
2008,Ｊ１,第６節第２日,04/13(日),16:03,Ｇ大阪,2-2,新潟,万博,"13,321",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第６節第２日,04/13(日),16:04,浦和,2-0,鹿島,埼玉,"54,450",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／テレ玉（録）
2008,Ｊ１,第７節第１日,04/19(土),13:03,名古屋,3-2,千葉,瑞穂陸,"12,214",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第７節第１日,04/19(土),16:00,新潟,1-0,京都,東北電ス,"27,115",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ新潟／ＮＨＫ京都
2008,Ｊ１,第７節第１日,04/19(土),16:04,鹿島,0-0,Ｇ大阪,カシマ,"17,292",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ総合
2008,Ｊ１,第７節第１日,04/19(土),16:04,Ｆ東京,4-2,川崎Ｆ,味スタ,"22,283",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＴＯＫＹＯ　ＭＸ（録）
2008,Ｊ１,第７節第１日,04/19(土),16:05,神戸,1-1,札幌,ホムスタ,"11,126",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
2008,Ｊ１,第７節第１日,04/19(土),19:02,柏,5-1,東京Ｖ,柏,"8,525",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2008,Ｊ１,第７節第１日,04/19(土),19:04,横浜FM,1-1,清水,日産ス,"19,763",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
2008,Ｊ１,第７節第２日,04/20(日),14:01,浦和,0-0,大宮,埼玉,"50,997",スカパー！・ｅ２（ＴＢＳチャンネル）／ＴＢＳ（単）／テレ玉（録）
2008,Ｊ１,第７節第２日,04/20(日),14:04,磐田,1-1,大分,ヤマハ,"11,229",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／静岡放送
2008,Ｊ１,第８節第１日,04/26(土),13:04,清水,1-0,Ｆ東京,日本平,"14,145",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレビ静岡
2008,Ｊ１,第８節第１日,04/26(土),13:33,札幌,0-1,新潟,札幌ド,"13,055",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／札幌テレビ
2008,Ｊ１,第８節第１日,04/26(土),14:05,東京Ｖ,2-0,名古屋,味スタ,"11,997",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ／日本テレビ（録）
2008,Ｊ１,第８節第１日,04/26(土),14:05,大分,1-0,横浜FM,九石ド,"16,433",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ大分
2008,Ｊ１,第８節第１日,04/26(土),16:04,京都,0-4,浦和,西京極,"19,680",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＫＢＳ京都（録）
2008,Ｊ１,第８節第１日,04/26(土),19:03,千葉,1-2,磐田,フクアリ,"13,083",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第８節第１日,04/26(土),19:04,川崎Ｆ,3-2,柏,等々力,"14,426",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
2008,Ｊ１,第８節第２日,04/27(日),16:00,大宮,1-1,鹿島,ＮＡＣＫ,"11,884",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2008,Ｊ１,第８節第２日,04/27(日),16:04,神戸,2-1,Ｇ大阪,ホムスタ,"19,014",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＮＨＫ神戸
2008,Ｊ１,第９節第１日,04/29(火・祝),14:04,柏,0-2,清水,柏,"11,012",スカパー！・ｅ２（ＴＢＳチャンネル）／千葉テレビ／ＢＳ－ｉ
2008,Ｊ１,第９節第１日,04/29(火・祝),14:04,磐田,2-0,京都,ヤマハ,"11,642",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／静岡放送
2008,Ｊ１,第９節第１日,04/29(火・祝),15:04,新潟,0-0,東京Ｖ,東北電ス,"35,788",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／新潟放送
2008,Ｊ１,第９節第１日,04/29(火・祝),16:00,浦和,4-2,札幌,埼玉,"48,031",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／テレ玉
2008,Ｊ１,第９節第１日,04/29(火・祝),16:04,Ｆ東京,1-0,大分,味スタ,"20,283",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＴＯＫＹＯ　ＭＸ（録）
2008,Ｊ１,第９節第１日,04/29(火・祝),19:03,名古屋,1-2,川崎Ｆ,瑞穂陸,"15,061",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2008,Ｊ１,第９節第１日,04/29(火・祝),19:04,横浜FM,3-0,千葉,日産ス,"20,220",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
2008,Ｊ１,第９節第２日,04/30(水),19:03,Ｇ大阪,2-3,大宮,万博,"10,081",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第９節第２日,04/30(水),19:04,鹿島,2-2,神戸,カシマ,"10,221",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第１０節第１日,05/03(土・祝),13:04,京都,1-0,札幌,西京極,"12,467",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＫＢＳ京都（録）
2008,Ｊ１,第１０節第１日,05/03(土・祝),13:05,大分,3-1,新潟,九石ド,"19,273",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第１０節第１日,05/03(土・祝),14:03,名古屋,1-2,Ｇ大阪,豊田ス,"34,436",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ名古屋
2008,Ｊ１,第１０節第１日,05/03(土・祝),14:05,大宮,0-3,Ｆ東京,ＮＡＣＫ,"12,104",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
2008,Ｊ１,第１０節第１日,05/03(土・祝),15:00,東京Ｖ,3-2,横浜FM,国立,"21,798",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／日本テレビ
2008,Ｊ１,第１０節第１日,05/03(土・祝),16:03,千葉,0-1,柏,フクアリ,"14,103",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第１０節第１日,05/03(土・祝),16:03,清水,1-1,磐田,日本平,"20,330",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2008,Ｊ１,第１０節第１日,05/03(土・祝),19:03,川崎Ｆ,3-2,鹿島,等々力,"20,280",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2008,Ｊ１,第１０節第１日,05/03(土・祝),19:04,神戸,1-1,浦和,ホムスタ,"23,088",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
2008,Ｊ１,第１１節第１日,05/06(火・休),13:03,磐田,1-4,川崎Ｆ,ヤマハ,"13,602",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2008,Ｊ１,第１１節第１日,05/06(火・休),13:05,札幌,1-3,東京Ｖ,札幌ド,"16,508",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ札幌
2008,Ｊ１,第１１節第１日,05/06(火・休),14:04,柏,3-0,神戸,柏,"9,398",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ／千葉テレビ
2008,Ｊ１,第１１節第１日,05/06(火・休),14:34,新潟,3-0,清水,東北電ス,"36,403",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／新潟テレビ２１
2008,Ｊ１,第１１節第１日,05/06(火・休),15:00,横浜FM,1-1,大宮,日産ス,"27,988",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2008,Ｊ１,第１１節第１日,05/06(火・休),15:04,Ｆ東京,0-1,名古屋,味スタ,"30,825",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ／ＴＯＫＹＯ　ＭＸ（録）
2008,Ｊ１,第１１節第１日,05/06(火・休),16:00,浦和,3-0,千葉,埼玉,"52,008",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／テレ玉
2008,Ｊ１,第１２節第１日,05/10(土),14:05,川崎Ｆ,0-1,浦和,等々力,"20,335",スカパー！・ｅ２（ＴＢＳチャンネル）／ＴＢＳ（単）
2008,Ｊ１,第１２節第１日,05/10(土),14:05,大分,2-0,東京Ｖ,九石ド,"16,771",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ大分
2008,Ｊ１,第１２節第１日,05/10(土),16:00,大宮,1-2,札幌,ＮＡＣＫ,"6,399",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／テレ玉（録）
2008,Ｊ１,第１２節第１日,05/10(土),16:03,千葉,1-0,京都,フクアリ,"10,178",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第１２節第１日,05/10(土),16:05,Ｆ東京,0-1,柏,味スタ,"17,122",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ／ＴＯＫＹＯ　ＭＸ（録）
2008,Ｊ１,第１２節第１日,05/10(土),19:03,名古屋,0-0,神戸,瑞穂陸,"7,353",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第１２節第１日,05/10(土),19:04,新潟,1-0,磐田,東北電ス,"33,657",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
2008,Ｊ１,第１２節第２日,05/11(日),13:04,清水,1-0,鹿島,日本平,"16,195",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／静岡放送
2008,Ｊ１,第１２節第２日,05/11(日),16:03,Ｇ大阪,2-2,横浜FM,万博,"20,773",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2008,Ｊ１,第１３節第１日,05/17(土),13:04,札幌,1-3,名古屋,札幌ド,"16,631",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレビ北海道
2008,Ｊ１,第１３節第１日,05/17(土),14:00,磐田,1-2,Ｆ東京,ヤマハ,"10,958",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ静岡
2008,Ｊ１,第１３節第１日,05/17(土),14:04,浦和,2-3,Ｇ大阪,埼玉,"57,050",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＮＨＫ総合
2008,Ｊ１,第１３節第１日,05/17(土),14:04,京都,1-0,横浜FM,鴨池,"10,903",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＫＢＳ京都（録）
2008,Ｊ１,第１３節第１日,05/17(土),16:04,鹿島,1-1,柏,カシマ,"20,361",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第１３節第１日,05/17(土),16:05,千葉,1-0,大分,フクアリ,"11,616",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
2008,Ｊ１,第１３節第１日,05/17(土),19:04,川崎Ｆ,2-3,大宮,等々力,"14,235",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
2008,Ｊ１,第１３節第２日,05/18(日),16:03,神戸,1-1,新潟,ホムスタ,"9,117",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第１３節第２日,05/18(日),18:03,東京Ｖ,4-1,清水,味スタ,"11,426",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／日本テレビ（録）／静岡第一テレビ（録）
2008,Ｊ１,第１１節第２日,06/25(水),19:00,Ｇ大阪,1-0,京都,万博,"15,840",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2008,Ｊ１,第１１節第２日,06/25(水),19:04,鹿島,1-0,大分,カシマ,"8,286",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第１４節第１日,06/28(土),14:05,大宮,2-0,東京Ｖ,熊谷陸,"6,979",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ（録）
2008,Ｊ１,第１４節第１日,06/28(土),15:04,清水,2-1,京都,日本平,"17,099",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレビ静岡
2008,Ｊ１,第１４節第１日,06/28(土),16:03,新潟,2-1,川崎Ｆ,東北電ス,"40,029",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2008,Ｊ１,第１４節第１日,06/28(土),19:01,名古屋,0-4,鹿島,瑞穂陸,"18,215",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／中部日本放送（録）
2008,Ｊ１,第１４節第１日,06/28(土),19:03,柏,2-1,浦和,国立,"36,785",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2008,Ｊ１,第１４節第１日,06/28(土),19:05,横浜FM,0-1,磐田,日産ス,"27,549",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
2008,Ｊ１,第１４節第２日,06/29(日),14:05,大分,1-0,神戸,九石ド,"18,733",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第１４節第２日,06/29(日),16:04,Ｆ東京,1-1,千葉,味スタ,"27,976",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＴＯＫＹＯ　ＭＸ（録）
2008,Ｊ１,第１４節第２日,06/29(日),19:00,Ｇ大阪,4-2,札幌,万博,"14,039",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2008,Ｊ１,第１５節第１日,07/05(土),14:03,札幌,2-2,清水,札幌厚別,"10,282",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第１５節第１日,07/05(土),18:00,東京Ｖ,3-0,千葉,味スタ,"10,069",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／日本テレビ（録）
2008,Ｊ１,第１５節第１日,07/05(土),19:03,新潟,2-1,名古屋,東北電ス,"37,529",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第１５節第１日,07/05(土),19:03,磐田,1-2,鹿島,エコパ,"18,479",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2008,Ｊ１,第１５節第１日,07/05(土),19:03,神戸,1-0,大宮,ホムスタ,"9,172",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第１５節第１日,07/05(土),19:04,浦和,2-0,Ｆ東京,埼玉,"49,218",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ／テレ玉
2008,Ｊ１,第１５節第２日,07/06(日),19:04,柏,1-0,Ｇ大阪,柏,"10,726",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ／千葉テレビ
2008,Ｊ１,第１５節第２日,07/06(日),19:04,川崎Ｆ,2-1,横浜FM,等々力,"17,993",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／テレビ神奈川
2008,Ｊ１,第１５節第２日,07/06(日),19:04,京都,1-1,大分,西京極,"12,533",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＫＢＳ京都
2008,Ｊ１,第１６節第１日,07/12(土),18:00,清水,0-1,神戸,日本平,"14,164",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2008,Ｊ１,第１６節第１日,07/12(土),18:03,東京Ｖ,0-1,京都,味スタ,"8,060",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／日本テレビ（録）
2008,Ｊ１,第１６節第１日,07/12(土),18:05,大分,2-0,浦和,九石ド,"28,214",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第１６節第１日,07/12(土),19:03,名古屋,1-0,柏,瑞穂陸,"11,717",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／東海テレビ（録）
2008,Ｊ１,第１６節第１日,07/12(土),19:03,Ｇ大阪,2-1,川崎Ｆ,万博,"20,138",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）
2008,Ｊ１,第１６節第１日,07/12(土),19:04,大宮,1-2,磐田,ＮＡＣＫ,"11,061",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ／テレ玉
2008,Ｊ１,第１６節第２日,07/13(日),19:00,横浜FM,0-1,新潟,ニッパ球,"12,294",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2008,Ｊ１,第１６節第２日,07/13(日),19:03,千葉,0-3,札幌,フクアリ,"12,494",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2008,Ｊ１,第１６節第２日,07/13(日),19:04,鹿島,4-1,Ｆ東京,カシマ,"16,561",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＢＳ
2008,Ｊ１,第１７節第１日,07/16(水),19:03,札幌,0-0,大分,札幌厚別,"9,512",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
