年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2000,Ｊ１ １ｓｔ,第４節第１日,04/01(土),15:01,柏,3-2,Ｆ東京,柏の葉,"10,321",テレビ東京（単）
2000,Ｊ１ １ｓｔ,第４節第１日,04/01(土),15:05,名古屋,1-2,福岡,瑞穂球,"8,997",中部日本放送／ディレクＴＶ
2000,Ｊ１ １ｓｔ,第４節第１日,04/01(土),16:03,鹿島,2-3,横浜FM,国立,"25,317",ＢＳ
2000,Ｊ１ １ｓｔ,第４節第１日,04/01(土),19:03,神戸,0-1,川崎Ｆ,神戸ユ,"4,543",Ｊスカイスポーツ
2000,Ｊ１ １ｓｔ,第４節第１日,04/01(土),19:04,磐田,3-1,Ｃ大阪,磐田,"10,463",ＢＳ
2000,Ｊ１ １ｓｔ,第５節第１日,04/05(水),19:00,川崎Ｆ,2-2,Ｇ大阪,等々力,"4,371",スカイパーフェクＴＶ！（録）
2000,Ｊ１ １ｓｔ,第５節第１日,04/05(水),19:00,Ｃ大阪,2-1,市原,長居,"4,074",ディレクＴＶ（録）
2000,Ｊ１ １ｓｔ,第５節第１日,04/05(水),19:01,福岡,0-2,Ｖ川崎,博多球,"7,498",ＲＫＢ毎日放送（録）／ＢＳ（録）
2000,Ｊ１ １ｓｔ,第５節第１日,04/05(水),19:03,横浜FM,1-0,神戸,三ツ沢,"4,629",テレビ神奈川
2000,Ｊ１ １ｓｔ,第５節第１日,04/05(水),19:03,広島,1-2,柏,広島ス,"4,175",Ｊスカイスポーツ
2000,Ｊ１ １ｓｔ,第５節第１日,04/05(水),19:04,Ｆ東京,3-2,磐田,国立,"12,602",東京メトロポリタンテレビ／ディレクＴＶ
2000,Ｊ１ １ｓｔ,第５節第１日,04/05(水),19:04,清水,2-1,鹿島,日本平,"8,774",ＢＳ
2000,Ｊ１ １ｓｔ,第５節第１日,04/05(水),19:04,京都,0-1,名古屋,西京極,"5,825",ＫＢＳ京都
2000,Ｊ１ １ｓｔ,第６節第１日,04/08(土),14:03,名古屋,1-0,清水,瑞穂陸,"17,830",名古屋テレビ／ＢＳ
2000,Ｊ１ １ｓｔ,第６節第１日,04/08(土),14:59,Ｇ大阪,1-2,広島,万博,"4,911",スカイパーフェクＴＶ！（録）
2000,Ｊ１ １ｓｔ,第６節第１日,04/08(土),15:00,市原,1-0,川崎Ｆ,市原,"4,485",千葉テレビ（録）
2000,Ｊ１ １ｓｔ,第６節第１日,04/08(土),15:01,鹿島,2-1,Ｆ東京,富山,"14,754",ディレクＴＶ（録）
2000,Ｊ１ １ｓｔ,第６節第１日,04/08(土),15:03,神戸,1-2,Ｃ大阪,神戸ユ,"8,005",ディレクＴＶ
2000,Ｊ１ １ｓｔ,第６節第１日,04/08(土),16:02,磐田,2-1,福岡,磐田,"10,058",ＢＳ
2000,Ｊ１ １ｓｔ,第６節第１日,04/08(土),19:03,柏,2-1,京都,柏,"9,173",Ｊスカイスポーツ
2000,Ｊ１ １ｓｔ,第６節第１日,04/08(土),19:05,Ｖ川崎,1-3,横浜FM,国立,"12,682",日本テレビ（録）／ＢＳ
2000,Ｊ１ １ｓｔ,第７節第１日,04/15(土),15:00,市原,2-3,磐田,市原,"4,827",ＢＳ（録）
2000,Ｊ１ １ｓｔ,第７節第１日,04/15(土),15:03,Ｆ東京,1-3,Ｇ大阪,国立,"6,665",東京メトロポリタンテレビ／Ｊスカイスポーツ
2000,Ｊ１ １ｓｔ,第７節第１日,04/15(土),15:03,Ｃ大阪,2-1,鹿島,長居,"9,115",ディレクＴＶ
2000,Ｊ１ １ｓｔ,第７節第１日,04/15(土),15:04,横浜FM,2-0,名古屋,横浜国,"16,853",ＮＨＫ総合
2000,Ｊ１ １ｓｔ,第７節第１日,04/15(土),19:01,神戸,1-2,Ｖ川崎,神戸ユ,"2,738",スカイパーフェクＴＶ！（録）
2000,Ｊ１ １ｓｔ,第７節第１日,04/15(土),19:02,川崎Ｆ,2-1,京都,等々力,"4,103",テレビ神奈川／ディレクＴＶ（録）
2000,Ｊ１ １ｓｔ,第７節第１日,04/15(土),19:04,福岡,2-0,柏,博多球,"8,284",ＢＳ
2000,Ｊ１ １ｓｔ,第８節第１日,04/22(土),13:30,Ｖ川崎,2-0,川崎Ｆ,等々力,"9,703",日本テレビ（録）
2000,Ｊ１ １ｓｔ,第８節第１日,04/22(土),14:04,名古屋,3-1,Ｃ大阪,瑞穂陸,"10,378",ＢＳ
2000,Ｊ１ １ｓｔ,第８節第１日,04/22(土),15:00,柏,3-2,横浜FM,柏の葉,"10,669",ＴＢＳ（単）
2000,Ｊ１ １ｓｔ,第８節第１日,04/22(土),15:03,鹿島,0-1,市原,福井,"9,275",Ｊスカイスポーツ
2000,Ｊ１ １ｓｔ,第８節第１日,04/22(土),15:04,京都,1-2,清水,西京極,"6,179",ＫＢＳ京都（録）／ディレクＴＶ
2000,Ｊ１ １ｓｔ,第８節第１日,04/22(土),16:04,広島,0-1,Ｆ東京,広島ビ,"6,621",ＢＳ
2000,Ｊ１ １ｓｔ,第８節第１日,04/22(土),19:05,Ｇ大阪,4-0,福岡,万博,"4,182",ＢＳ
2000,Ｊ１ １ｓｔ,第９節第１日,04/29(土・祝),13:03,市原,0-1,名古屋,仙台,"10,979",Ｊスカイスポーツ
2000,Ｊ１ １ｓｔ,第９節第１日,04/29(土・祝),13:04,Ｆ東京,3-0,京都,鴨池,"4,049",東京メトロポリタンテレビ／ディレクＴＶ（録）
2000,Ｊ１ １ｓｔ,第９節第１日,04/29(土・祝),14:01,Ｖ川崎,2-3,磐田,新潟,"7,767",日本テレビ（録）／ディレクＴＶ
2000,Ｊ１ １ｓｔ,第９節第１日,04/29(土・祝),14:03,横浜FM,4-1,Ｇ大阪,横浜国,"18,531",テレビ朝日（単）
2000,Ｊ１ １ｓｔ,第９節第１日,04/29(土・祝),14:04,神戸,0-3,鹿島,神戸ユ,"10,230",ＢＳ
2000,Ｊ１ １ｓｔ,第９節第１日,04/29(土・祝),15:02,福岡,1-0,広島,博多球,"10,056",スカイパーフェクＴＶ！（録）
2000,Ｊ１ １ｓｔ,第９節第１日,04/29(土・祝),16:04,Ｃ大阪,4-1,柏,長居,"18,118",ＢＳ
2000,Ｊ１ １ｓｔ,第９節第１日,04/29(土・祝),19:04,川崎Ｆ,0-2,清水,等々力,"10,391",ＢＳ
2000,Ｊ１ １ｓｔ,第１０節第１日,05/03(水・祝),14:03,鹿島,0-3,Ｖ川崎,カシマ,"15,633",テレビ朝日（全）
2000,Ｊ１ １ｓｔ,第１０節第１日,05/03(水・祝),14:03,川崎Ｆ,1-5,磐田,等々力,"16,843",静岡放送／Ｊスカイスポーツ
2000,Ｊ１ １ｓｔ,第１０節第１日,05/03(水・祝),14:03,名古屋,1-2,神戸,瑞穂陸,"15,723",名古屋テレビ／ＢＳ
2000,Ｊ１ １ｓｔ,第１０節第１日,05/03(水・祝),15:03,Ｇ大阪,2-1,Ｃ大阪,万博,"13,380",毎日放送（録）／ディレクＴＶ
2000,Ｊ１ １ｓｔ,第１０節第１日,05/03(水・祝),15:04,京都,3-4,福岡,西京極,"5,963",ＫＢＳ京都／ディレクＴＶ（録）
2000,Ｊ１ １ｓｔ,第１０節第１日,05/03(水・祝),16:00,清水,2-1,Ｆ東京,日本平,"19,539",テレビ東京（録）
2000,Ｊ１ １ｓｔ,第１０節第１日,05/03(水・祝),16:04,広島,2-0,横浜FM,広島ビ,"15,352",ＢＳ
2000,Ｊ１ １ｓｔ,第１０節第１日,05/03(水・祝),19:04,柏,2-1,市原,柏,"10,590",ＢＳ
2000,Ｊ１ １ｓｔ,第１１節第１日,05/06(土),13:00,Ｖ川崎,2-3,名古屋,国立,"13,204",日本テレビ（単）
2000,Ｊ１ １ｓｔ,第１１節第１日,05/06(土),13:04,Ｆ東京,2-1,川崎Ｆ,駒沢,"11,229",東京メトロポリタンテレビ／ＢＳ
2000,Ｊ１ １ｓｔ,第１１節第１日,05/06(土),15:01,市原,3-0,Ｇ大阪,市原,"6,818",千葉テレビ（録）／ディレクＴＶ（録）
2000,Ｊ１ １ｓｔ,第１１節第１日,05/06(土),15:03,横浜FM,2-1,京都,横浜国,"16,223",テレビ神奈川（録）／ディレクＴＶ
2000,Ｊ１ １ｓｔ,第１１節第１日,05/06(土),15:03,Ｃ大阪,1-0,広島,長居,"9,158",Ｊスカイスポーツ
2000,Ｊ１ １ｓｔ,第１１節第１日,05/06(土),15:03,神戸,2-0,柏,神戸ユ,"5,305",スカイパーフェクＴＶ！（録）
2000,Ｊ１ １ｓｔ,第１１節第１日,05/06(土),15:05,磐田,2-3,鹿島,磐田,"17,373",ＮＨＫ総合
2000,Ｊ１ １ｓｔ,第１１節第１日,05/06(土),19:04,福岡,3-0,清水,博多球,"12,527",ＢＳ
2000,Ｊ１ １ｓｔ,第１２節第１日,05/13(土),14:04,川崎Ｆ,1-1,名古屋,等々力,"6,710",テレビ神奈川（録）／ＢＳ
2000,Ｊ１ １ｓｔ,第１２節第１日,05/13(土),15:01,Ｇ大阪,2-1,磐田,万博,"12,239",ディレクＴＶ（録）
2000,Ｊ１ １ｓｔ,第１２節第１日,05/13(土),15:03,柏,1-2,鹿島,柏の葉,"14,872",ＴＢＳ（単）
2000,Ｊ１ １ｓｔ,第１２節第１日,05/13(土),15:04,Ｆ東京,1-2,Ｃ大阪,国立,"12,219",東京メトロポリタンテレビ／ＢＳ（録）
2000,Ｊ１ １ｓｔ,第１２節第１日,05/13(土),15:04,広島,2-1,Ｖ川崎,広島ビ,"5,536",中国放送／Ｊスカイスポーツ
2000,Ｊ１ １ｓｔ,第１２節第１日,05/13(土),15:04,福岡,2-4,横浜FM,博多球,"14,749",スカイパーフェクＴＶ！（録）
2000,Ｊ１ １ｓｔ,第１２節第１日,05/13(土),16:04,清水,1-0,市原,日本平,"12,771",テレビ静岡／ＢＳ
2000,Ｊ１ １ｓｔ,第１２節第１日,05/13(土),16:04,京都,3-2,神戸,西京極,"5,085",ＫＢＳ京都（録）／ディレクＴＶ
2000,Ｊ１ １ｓｔ,第１３節第１日,05/17(水),19:00,名古屋,0-2,柏,瑞穂陸,"8,427",東海テレビ（録）／ディレクＴＶ（録）
2000,Ｊ１ １ｓｔ,第１３節第１日,05/17(水),19:00,神戸,2-0,清水,神戸ユ,"3,590",サンテレビ／スカイパーフェクＴＶ！（録）
2000,Ｊ１ １ｓｔ,第１３節第１日,05/17(水),19:01,Ｖ川崎,1-1,京都,国立,"6,843",日本テレビ（録）
2000,Ｊ１ １ｓｔ,第１３節第１日,05/17(水),19:02,Ｃ大阪,4-2,福岡,長居,"5,443",ＢＳ（録）
2000,Ｊ１ １ｓｔ,第１３節第１日,05/17(水),19:03,鹿島,0-1,Ｇ大阪,カシマ,"11,003",Ｊスカイスポーツ
2000,Ｊ１ １ｓｔ,第１３節第１日,05/17(水),19:04,市原,1-3,Ｆ東京,市原,"4,056",千葉テレビ／ディレクＴＶ
2000,Ｊ１ １ｓｔ,第１３節第１日,05/17(水),19:04,横浜FM,4-1,川崎Ｆ,横浜国,"8,951",ＢＳ
2000,Ｊ１ １ｓｔ,第１３節第１日,05/17(水),19:05,磐田,3-4,広島,磐田,"10,167",ＴＢＳ（全）
2000,Ｊ１ １ｓｔ,第１４節第１日,05/20(土),14:03,広島,1-0,鹿島,広島ビ,"8,452",広島テレビ／Ｊスカイスポーツ
2000,Ｊ１ １ｓｔ,第１４節第１日,05/20(土),14:04,Ｆ東京,1-2,神戸,国立,"7,277",テレビ東京（単）／ＢＳ
2000,Ｊ１ １ｓｔ,第１４節第１日,05/20(土),14:04,清水,2-3,Ｖ川崎,日本平,"10,941",テレビ静岡
2000,Ｊ１ １ｓｔ,第１４節第１日,05/20(土),16:03,福岡,0-3,市原,博多球,"8,451",ディレクＴＶ
2000,Ｊ１ １ｓｔ,第１４節第１日,05/20(土),16:04,川崎Ｆ,2-4,柏,等々力,"3,965",ＢＳ／ディレクＴＶ（録）
2000,Ｊ１ １ｓｔ,第１４節第１日,05/20(土),19:00,Ｇ大阪,1-2,名古屋,万博,"7,696",読売テレビ（録）
2000,Ｊ１ １ｓｔ,第１４節第１日,05/20(土),19:04,横浜FM,2-3,Ｃ大阪,三ツ沢,"14,561",テレビ神奈川／ＢＳ
2000,Ｊ１ １ｓｔ,第１４節第１日,05/20(土),19:04,京都,2-3,磐田,鴨池,"14,353",ＫＢＳ京都／スカイパーフェクＴＶ！（録）
2000,Ｊ１ １ｓｔ,第７節第２日,05/24(水),19:00,清水,1-0,広島,日本平,"7,356",テレビ静岡（録）／ＢＳ（録）／スカイパーフェクＴＶ！（録）
2000,Ｊ１ １ｓｔ,第８節第２日,05/24(水),19:04,磐田,1-0,神戸,磐田,"7,531",静岡放送（録）／ＢＳ
2000,Ｊ１ １ｓｔ,第１５節第１日,05/27(土),15:01,鹿島,3-0,京都,カシマ,"13,861",スカイパーフェクＴＶ！（録）
2000,Ｊ１ １ｓｔ,第１５節第１日,05/27(土),15:02,柏,2-1,Ｇ大阪,柏,"9,327",ディレクＴＶ（録）
2000,Ｊ１ １ｓｔ,第１５節第１日,05/27(土),15:03,磐田,0-2,清水,磐田,"17,373",静岡放送
2000,Ｊ１ １ｓｔ,第１５節第１日,05/27(土),15:03,名古屋,2-1,広島,瑞穂球,"7,261",Ｊスカイスポーツ
2000,Ｊ１ １ｓｔ,第１５節第１日,05/27(土),15:03,神戸,1-0,福岡,神戸ユ,"3,596",ディレクＴＶ
2000,Ｊ１ １ｓｔ,第１５節第１日,05/27(土),15:04,市原,0-2,横浜FM,国立,"17,953",千葉テレビ（録）／ＢＳ（録）
2000,Ｊ１ １ｓｔ,第１５節第１日,05/27(土),15:04,Ｖ川崎,3-0,Ｆ東京,等々力,"6,743",日本テレビ（録）
2000,Ｊ１ １ｓｔ,第１５節第１日,05/27(土),15:04,Ｃ大阪,1-2,川崎Ｆ,長居,"43,193",読売テレビ（録）／ＮＨＫ総合
2000,Ｊ１ ２ｎｄ,第１節第１日,06/24(土),14:04,川崎Ｆ,0-1,福岡,等々力,"4,394",ＢＳ
2000,Ｊ１ ２ｎｄ,第１節第１日,06/24(土),16:02,名古屋,0-3,鹿島,瑞穂陸,"16,560",フジテレビ（全）
2000,Ｊ１ ２ｎｄ,第１節第１日,06/24(土),16:04,Ｇ大阪,2-1,Ｖ川崎,万博,"7,153",関西テレビ／スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ１ ２ｎｄ,第１節第１日,06/24(土),16:04,広島,1-0,神戸,広島ビ,"6,438",ＢＳ／テレビ新広島
2000,Ｊ１ ２ｎｄ,第１節第１日,06/24(土),18:01,Ｆ東京,3-0,横浜FM,国立,"14,432",テレビ東京（単）
2000,Ｊ１ ２ｎｄ,第１節第１日,06/24(土),19:03,Ｃ大阪,3-1,清水,長居,"11,696",Ｊスカイスポーツ
2000,Ｊ１ ２ｎｄ,第１節第１日,06/24(土),19:04,京都,3-2,市原,西京極,"4,521",ＫＢＳ京都／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ１ ２ｎｄ,第１節第１日,06/24(土),19:06,柏,2-1,磐田,柏の葉,"11,773",ＢＳ
2000,Ｊ１ ２ｎｄ,第２節第１日,07/01(土),13:33,Ｖ川崎,1-0,柏,等々力,"4,727",日本テレビ（単）
2000,Ｊ１ ２ｎｄ,第２節第１日,07/01(土),16:03,磐田,5-1,名古屋,磐田,"14,291",静岡放送／ＢＳ
2000,Ｊ１ ２ｎｄ,第２節第１日,07/01(土),19:01,神戸,1-3,Ｇ大阪,神戸ユ,"6,820",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ１ ２ｎｄ,第２節第１日,07/01(土),19:03,鹿島,4-0,川崎Ｆ,カシマ,"13,307",Ｊスカイスポーツ
2000,Ｊ１ ２ｎｄ,第２節第１日,07/01(土),19:03,Ｃ大阪,2-0,京都,長居,"9,270",ＫＢＳ京都
2000,Ｊ１ ２ｎｄ,第２節第１日,07/01(土),19:03,福岡,1-2,Ｆ東京,博多球,"14,495",九州朝日放送（録）
2000,Ｊ１ ２ｎｄ,第２節第１日,07/01(土),19:04,市原,2-2,広島,市原,"4,351",千葉テレビ
2000,Ｊ１ ２ｎｄ,第２節第１日,07/01(土),19:04,横浜FM,0-1,清水,国立,"20,354",ＢＳ
2000,Ｊ１ ２ｎｄ,第３節第１日,07/08(土),15:02,鹿島,2-1,磐田,カシマ,"13,750",ＮＨＫ総合
2000,Ｊ１ ２ｎｄ,第３節第１日,07/08(土),15:34,清水,0-1,福岡,日本平,"10,471",テレビ静岡／Ｊスカイスポーツ
2000,Ｊ１ ２ｎｄ,第３節第１日,07/08(土),16:04,川崎Ｆ,0-3,Ｆ東京,国立,"8,036",ＢＳ（生）／テレビ神奈川（録）
2000,Ｊ１ ２ｎｄ,第３節第１日,07/08(土),18:04,京都,1-3,横浜FM,鳥取,"9,285",ＫＢＳ京都
2000,Ｊ１ ２ｎｄ,第３節第１日,07/08(土),19:00,柏,3-2,神戸,柏,"6,430",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ１ ２ｎｄ,第３節第１日,07/08(土),19:00,Ｇ大阪,1-0,市原,万博,"4,411",
2000,Ｊ１ ２ｎｄ,第３節第１日,07/08(土),19:01,広島,3-1,Ｃ大阪,広島ス,"7,781",
2000,Ｊ１ ２ｎｄ,第３節第１日,07/08(土),19:04,名古屋,2-2,Ｖ川崎,瑞穂陸,"10,122",ＢＳ
2000,Ｊ１ ２ｎｄ,第４節第１日,07/15(土),14:03,Ｆ東京,2-0,清水,丸亀,"6,858",ＮＨＫ総合
2000,Ｊ１ ２ｎｄ,第４節第１日,07/15(土),15:33,磐田,3-1,川崎Ｆ,磐田,"8,604",静岡放送／Ｊスカイスポーツ
2000,Ｊ１ ２ｎｄ,第４節第１日,07/15(土),16:04,市原,1-0,柏,市原,"5,785",ＢＳ
2000,Ｊ１ ２ｎｄ,第４節第１日,07/15(土),19:00,神戸,1-3,名古屋,神戸ユ,"8,261",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ１ ２ｎｄ,第４節第１日,07/15(土),19:01,Ｃ大阪,0-1,Ｇ大阪,長居,"19,258",毎日放送（録）
2000,Ｊ１ ２ｎｄ,第４節第１日,07/15(土),19:04,Ｖ川崎,0-2,鹿島,国立,"16,164",ＢＳ／日本テレビ（録）
2000,Ｊ１ ２ｎｄ,第４節第１日,07/15(土),19:04,横浜FM,4-2,広島,三ツ沢,"10,498",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ１ ２ｎｄ,第４節第１日,07/15(土),19:04,福岡,2-3,京都,博多球,"18,816",福岡放送（録）
2000,Ｊ１ ２ｎｄ,第５節第１日,07/22(土),19:00,鹿島,3-0,神戸,カシマ,"13,757",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ１ ２ｎｄ,第５節第１日,07/22(土),19:00,清水,2-2,川崎Ｆ,日本平,"11,631",テレビ静岡（録）
2000,Ｊ１ ２ｎｄ,第５節第１日,07/22(土),19:00,名古屋,2-0,市原,瑞穂球,"11,226",
2000,Ｊ１ ２ｎｄ,第５節第１日,07/22(土),19:01,Ｇ大阪,2-1,横浜FM,万博,"15,114",
2000,Ｊ１ ２ｎｄ,第５節第１日,07/22(土),19:01,広島,1-2,福岡,広島ビ,"6,039",ＢＳ（録）
2000,Ｊ１ ２ｎｄ,第５節第１日,07/22(土),19:03,磐田,2-0,Ｖ川崎,磐田,"10,384",Ｊスカイスポーツ
2000,Ｊ１ ２ｎｄ,第５節第１日,07/22(土),19:04,柏,4-0,Ｃ大阪,柏,"9,272",ＢＳ
2000,Ｊ１ ２ｎｄ,第５節第１日,07/22(土),19:04,京都,0-3,Ｆ東京,西京極,"6,166",ＫＢＳ京都
2000,Ｊ１ ２ｎｄ,第６節第１日,07/26(水),19:02,福岡,2-1,Ｇ大阪,博多球,"14,429",スカイパーフェクＴＶ！（１２１ｃｈ）（録）
2000,Ｊ１ ２ｎｄ,第６節第１日,07/26(水),19:03,川崎Ｆ,0-0,Ｖ川崎,等々力,"8,598",テレビ朝日（録）
2000,Ｊ１ ２ｎｄ,第６節第１日,07/26(水),19:03,清水,1-1,京都,草薙陸,"8,941",テレビ静岡（録）
2000,Ｊ１ ２ｎｄ,第６節第１日,07/26(水),19:04,市原,1-2,鹿島,市原,"5,266",千葉テレビ
2000,Ｊ１ ２ｎｄ,第６節第１日,07/26(水),19:04,Ｆ東京,1-2,広島,国立,"8,546",東京メトロポリタンテレビ／Ｊスカイスポーツ
2000,Ｊ１ ２ｎｄ,第６節第１日,07/26(水),19:04,横浜FM,1-0,柏,三ツ沢,"10,863",ＢＳ
2000,Ｊ１ ２ｎｄ,第６節第１日,07/26(水),19:04,神戸,2-3,磐田,神戸ユ,"11,924",ＢＳ（録）／サンテレビ
2000,Ｊ１ ２ｎｄ,第６節第１日,07/26(水),19:05,Ｃ大阪,0-3,名古屋,長居,"9,733",読売テレビ（録）／スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ１ ２ｎｄ,第７節第１日,07/29(土),19:00,Ｖ川崎,1-2,神戸,等々力,"4,631",日本テレビ（録）
2000,Ｊ１ ２ｎｄ,第７節第１日,07/29(土),19:00,Ｇ大阪,2-1,Ｆ東京,万博,"7,078",Ｊスカイスポーツ（録）
2000,Ｊ１ ２ｎｄ,第７節第１日,07/29(土),19:01,柏,1-0,福岡,柏,"7,563",
2000,Ｊ１ ２ｎｄ,第７節第１日,07/29(土),19:02,名古屋,3-2,横浜FM,瑞穂陸,"21,935",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ１ ２ｎｄ,第７節第１日,07/29(土),19:03,鹿島,0-1,Ｃ大阪,カシマ,"15,389",ＢＳ
2000,Ｊ１ ２ｎｄ,第７節第１日,07/29(土),19:03,磐田,3-1,市原,磐田,"12,152",静岡放送（録）
2000,Ｊ１ ２ｎｄ,第７節第１日,07/29(土),19:04,京都,3-1,川崎Ｆ,西京極,"6,157",ＢＳ（録）／ＫＢＳ京都
2000,Ｊ１ ２ｎｄ,第７節第１日,07/29(土),19:04,広島,1-0,清水,広島ビ,"9,055",
2000,Ｊ１ ２ｎｄ,第８節第１日,08/05(土),17:04,Ｆ東京,0-2,柏,金沢,"7,676",ＢＳ／東京メトロポリタンテレビ
2000,Ｊ１ ２ｎｄ,第８節第１日,08/05(土),18:01,市原,1-4,Ｖ川崎,山形県,"3,296",
2000,Ｊ１ ２ｎｄ,第８節第１日,08/05(土),19:00,清水,2-1,Ｇ大阪,日本平,"12,158",ＢＳ（録）
2000,Ｊ１ ２ｎｄ,第８節第１日,08/05(土),19:01,川崎Ｆ,2-1,神戸,等々力,"3,854",Ｊスカイスポーツ（録）
2000,Ｊ１ ２ｎｄ,第８節第１日,08/05(土),19:01,福岡,3-2,名古屋,博多球,"17,231",テレビ西日本（録）
2000,Ｊ１ ２ｎｄ,第８節第１日,08/05(土),19:03,Ｃ大阪,3-0,磐田,長居,"19,247",スカイパーフェクＴＶ！（１２１ｃｈ）
2000,Ｊ１ ２ｎｄ,第８節第１日,08/05(土),19:04,横浜FM,1-1,鹿島,国立,"31,056",ＢＳ
2000,Ｊ１ ２ｎｄ,第８節第１日,08/05(土),19:04,京都,3-1,広島,西京極,"5,664",ＫＢＳ京都
2000,Ｊ１ ２ｎｄ,第９節第１日,08/12(土),19:00,Ｖ川崎,1-0,Ｃ大阪,等々力,"5,526",日本テレビ（録）
