年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
1999,Ｊ１ １ｓｔ,第４節第１日,03/27(土),19:04,平塚,2-1,磐田,平塚,"7,694",テレビ神奈川／ＢＳ（生）
1999,Ｊ１ １ｓｔ,第５節第１日,04/03(土),14:03,磐田,2-1,京都,磐田,"10,666",静岡放送／ディレクＴＶ
1999,Ｊ１ １ｓｔ,第５節第１日,04/03(土),14:04,鹿島,4-2,平塚,金沢,"13,505",テレビ金沢（録）／ＢＳ（生）
1999,Ｊ１ １ｓｔ,第５節第１日,04/03(土),15:00,市原,1-3,福岡,市原,"3,508",ＢＳ（録）
1999,Ｊ１ １ｓｔ,第５節第１日,04/03(土),15:03,Ｇ大阪,2-1,神戸,万博,"4,461",Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ １ｓｔ,第５節第１日,04/03(土),15:05,名古屋,0-2,広島,瑞穂陸,"14,099",中部日本放送
1999,Ｊ１ １ｓｔ,第５節第１日,04/03(土),16:04,清水,2-3,横浜FM,日本平,"13,444",テレビ静岡／スカイパーフェクＴＶ（録）
1999,Ｊ１ １ｓｔ,第５節第１日,04/03(土),19:01,Ｃ大阪,3-0,柏,長居,"5,828",ディレクＴＶ（録）
1999,Ｊ１ １ｓｔ,第５節第１日,04/03(土),19:03,浦和,2-2,Ｖ川崎,駒場,"18,770",テレビ埼玉／ＢＳ（生）
1999,Ｊ１ １ｓｔ,第６節第１日,04/10(土),14:03,平塚,0-3,浦和,国立,"20,371",ディレクＴＶ／テレビ埼玉（録）
1999,Ｊ１ １ｓｔ,第６節第１日,04/10(土),15:01,京都,1-2,鹿島,西京極,"5,335",ＫＢＳ京都（録）／ディレクＴＶ（録）
1999,Ｊ１ １ｓｔ,第６節第１日,04/10(土),15:01,広島,2-0,Ｇ大阪,広島ス,"3,812",広島ホームテレビ
1999,Ｊ１ １ｓｔ,第６節第１日,04/10(土),15:01,福岡,1-3,清水,博多球,"9,306",ＲＫＢ毎日放送（録）／スカイパーフェクＴＶ（録）
1999,Ｊ１ １ｓｔ,第６節第１日,04/10(土),15:04,横浜FM,6-0,Ｃ大阪,横浜国,"10,588",テレビ神奈川（録）／Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ １ｓｔ,第６節第１日,04/10(土),15:04,神戸,4-3,市原,神戸ユ,"6,250",ＢＳ（録）
1999,Ｊ１ １ｓｔ,第６節第１日,04/10(土),15:05,柏,0-1,磐田,柏,"13,097",ＮＨＫ総合
1999,Ｊ１ １ｓｔ,第６節第１日,04/10(土),19:04,Ｖ川崎,2-1,名古屋,等々力,"7,605",ＢＳ（生）／日本テレビ（録）
1999,Ｊ１ １ｓｔ,第７節第１日,04/17(土),14:02,磐田,1-0,横浜FM,磐田,"14,671",テレビ朝日（全）
1999,Ｊ１ １ｓｔ,第７節第１日,04/17(土),15:01,市原,0-2,広島,市原,"3,146",千葉テレビ（録）／スカイパーフェクＴＶ（録）
1999,Ｊ１ １ｓｔ,第７節第１日,04/17(土),15:01,神戸,1-2,福岡,神戸ユ,"2,411",ディレクＴＶ（録）
1999,Ｊ１ １ｓｔ,第７節第１日,04/17(土),15:04,名古屋,3-1,平塚,瑞穂陸,"11,054",名古屋テレビ／Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ １ｓｔ,第７節第１日,04/17(土),15:04,Ｇ大阪,0-1,Ｖ川崎,万博,"4,034",読売テレビ（録）／ＢＳ（生）
1999,Ｊ１ １ｓｔ,第７節第１日,04/17(土),19:03,Ｃ大阪,2-1,清水,長居,"7,983",ディレクＴＶ
1999,Ｊ１ １ｓｔ,第７節第１日,04/17(土),19:04,浦和,0-1,京都,駒場,"18,654",テレビ埼玉／ＢＳ（生）
1999,Ｊ１ １ｓｔ,第８節第１日,04/24(土),13:03,Ｖ川崎,1-0,市原,等々力,"3,507",日本テレビ（単）
1999,Ｊ１ １ｓｔ,第８節第１日,04/24(土),14:04,広島,2-5,神戸,広島ス,"5,239",ＢＳ（生）
1999,Ｊ１ １ｓｔ,第８節第１日,04/24(土),15:03,横浜FM,3-3,鹿島,横浜国,"20,705",ＴＢＳ（単）
1999,Ｊ１ １ｓｔ,第８節第１日,04/24(土),15:03,平塚,1-3,Ｇ大阪,平塚,"2,812",Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ １ｓｔ,第８節第１日,04/24(土),15:04,福岡,2-5,Ｃ大阪,博多球,"6,372",ＢＳ（録）／ディレクＴＶ（録）
1999,Ｊ１ １ｓｔ,第８節第１日,04/24(土),15:08,柏,3-1,浦和,柏の葉,"15,849",千葉テレビ（録）／ディレクＴＶ
1999,Ｊ１ １ｓｔ,第８節第１日,04/24(土),16:04,清水,2-5,磐田,日本平,"19,343",テレビ静岡／ＢＳ（生）
1999,Ｊ１ １ｓｔ,第８節第１日,04/24(土),19:04,京都,1-2,名古屋,西京極,"7,428",ＫＢＳ京都／ＢＳ（生）
1999,Ｊ１ １ｓｔ,第９節第１日,04/28(水),19:00,鹿島,0-1,清水,国立,"15,316",ＢＳ（録）
1999,Ｊ１ １ｓｔ,第９節第１日,04/28(水),19:01,Ｇ大阪,1-2,京都,万博,"2,720",毎日放送（録）／スカイパーフェクＴＶ（録）
1999,Ｊ１ １ｓｔ,第９節第１日,04/28(水),19:01,福岡,2-3,広島,博多球,"5,295",ディレクＴＶ（録）
1999,Ｊ１ １ｓｔ,第９節第１日,04/28(水),19:03,市原,2-1,平塚,市原,"2,575",千葉テレビ
1999,Ｊ１ １ｓｔ,第９節第１日,04/28(水),19:03,名古屋,0-1,柏,瑞穂陸,"10,364",名古屋テレビ（録）／ディレクＴＶ
1999,Ｊ１ １ｓｔ,第９節第１日,04/28(水),19:03,神戸,1-2,Ｖ川崎,神戸ユ,"3,560",Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ １ｓｔ,第９節第１日,04/28(水),19:04,浦和,1-2,横浜FM,駒場,"17,907",ＢＳ（生）
1999,Ｊ１ １ｓｔ,第１０節第１日,05/01(土),15:01,京都,2-3,市原,西京極,"4,351",ＫＢＳ京都（録）／ディレクＴＶ（録）
1999,Ｊ１ １ｓｔ,第１０節第１日,05/01(土),15:03,Ｖ川崎,2-0,広島,等々力,"9,137",日本テレビ（単）
1999,Ｊ１ １ｓｔ,第１０節第１日,05/01(土),15:04,清水,2-2,浦和,日本平,"14,558",テレビ静岡／ＢＳ（生）
1999,Ｊ１ １ｓｔ,第１０節第１日,05/01(土),19:03,柏,4-2,Ｇ大阪,柏,"7,543",ＢＳ（録）／Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ １ｓｔ,第１０節第１日,05/01(土),19:03,平塚,2-1,神戸,平塚,"5,298",ディレクＴＶ
1999,Ｊ１ １ｓｔ,第１０節第１日,05/01(土),19:04,Ｃ大阪,1-0,鹿島,長居,"26,290",ＢＳ（生）
1999,Ｊ１ １ｓｔ,第１０節第１日,05/01(土),19:06,横浜FM,4-3,名古屋,横浜国,"31,163",ＴＢＳ（全）
1999,Ｊ１ １ｓｔ,第１１節第１日,05/05(水・祝),14:01,Ｇ大阪,1-0,横浜FM,万博,"16,105",朝日放送
1999,Ｊ１ １ｓｔ,第１１節第１日,05/05(水・祝),15:00,神戸,3-2,京都,神戸ユ,"9,346",ディレクＴＶ（録）／ＫＢＳ京都（録）
1999,Ｊ１ １ｓｔ,第１１節第１日,05/05(水・祝),15:01,鹿島,1-2,磐田,国立,"51,575",ＮＨＫ総合
1999,Ｊ１ １ｓｔ,第１１節第１日,05/05(水・祝),15:03,広島,3-0,平塚,広島ビ,"15,157",ディレクＴＶ
1999,Ｊ１ １ｓｔ,第１１節第１日,05/05(水・祝),15:03,福岡,1-2,Ｖ川崎,博多球,"10,448",Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ １ｓｔ,第１１節第１日,05/05(水・祝),16:01,名古屋,3-4,清水,長良川,"17,210",東海テレビ（録）／ＢＳ（録）
1999,Ｊ１ １ｓｔ,第１１節第１日,05/05(水・祝),18:33,浦和,2-3,Ｃ大阪,駒場,"18,401",テレビ埼玉／スカイパーフェクＴＶ（録）
1999,Ｊ１ １ｓｔ,第１１節第１日,05/05(水・祝),19:03,市原,2-5,柏,市原,"5,020",千葉テレビ／ＢＳ（録）
1999,Ｊ１ １ｓｔ,第１２節第１日,05/08(土),14:01,Ｃ大阪,1-2,名古屋,花園,"9,865",読売テレビ（録）
1999,Ｊ１ １ｓｔ,第１２節第１日,05/08(土),14:02,磐田,4-3,浦和,磐田,"14,026",テレビ朝日（単）
1999,Ｊ１ １ｓｔ,第１２節第１日,05/08(土),16:00,京都,0-4,広島,鳥取,"5,320",ＫＢＳ京都（録）／ディレクＴＶ（録）
1999,Ｊ１ １ｓｔ,第１２節第１日,05/08(土),16:03,平塚,0-1,Ｖ川崎,平塚,"5,829",Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ １ｓｔ,第１２節第１日,05/08(土),16:03,清水,2-1,Ｇ大阪,日本平,"8,565",静岡放送／ディレクＴＶ
1999,Ｊ１ １ｓｔ,第１２節第１日,05/08(土),16:04,鹿島,3-0,福岡,富山,"22,259",北日本放送（生）／ＢＳ
1999,Ｊ１ １ｓｔ,第１２節第１日,05/08(土),19:00,柏,1-0,神戸,柏,"7,675",スカイパーフェクＴＶ！（録）
1999,Ｊ１ １ｓｔ,第１２節第１日,05/08(土),19:04,横浜FM,4-1,市原,横浜国,"11,670",テレビ神奈川／ＢＳ
1999,Ｊ１ １ｓｔ,第１３節第１日,05/15(土),15:02,福岡,2-0,平塚,博多球,"6,312",スカイパーフェクＴＶ！（録）
1999,Ｊ１ １ｓｔ,第１３節第１日,05/15(土),15:03,浦和,1-0,鹿島,国立,"46,401",フジテレビ（全）
1999,Ｊ１ １ｓｔ,第１３節第１日,05/15(土),15:03,名古屋,1-2,磐田,瑞穂陸,"22,532",東海テレビ／ＢＳ（録）
1999,Ｊ１ １ｓｔ,第１３節第１日,05/15(土),15:03,神戸,1-0,横浜FM,神戸ユ,"7,308",Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ １ｓｔ,第１３節第１日,05/15(土),15:03,広島,3-1,柏,広島ス,"6,824",中国放送／ディレクＴＶ（録）
1999,Ｊ１ １ｓｔ,第１３節第１日,05/15(土),15:04,市原,2-3,清水,市原,"4,079",千葉テレビ（録）／ディレクＴＶ
1999,Ｊ１ １ｓｔ,第１３節第１日,05/15(土),15:04,Ｖ川崎,0-3,京都,等々力,"6,571",日本テレビ（録）／ＢＳ
1999,Ｊ１ １ｓｔ,第１３節第１日,05/15(土),15:04,Ｇ大阪,1-2,Ｃ大阪,万博,"8,253",関西テレビ
1999,Ｊ１ １ｓｔ,第７節第２日,05/19(水),19:00,鹿島,1-2,柏,国立,"6,994",ＢＳ
1999,Ｊ１ １ｓｔ,第９節第２日,05/19(水),19:03,磐田,1-2,Ｃ大阪,磐田,"7,512",静岡放送（録）／ＢＳ
1999,Ｊ１ １ｓｔ,第１４節第１日,05/22(土),15:00,京都,4-3,平塚,西京極,"5,256",ＫＢＳ京都（録）
1999,Ｊ１ １ｓｔ,第１４節第１日,05/22(土),15:02,浦和,2-3,福岡,駒場,"18,229",テレビ埼玉（録）／スカイパーフェクＴＶ！（録）
1999,Ｊ１ １ｓｔ,第１４節第１日,05/22(土),15:03,鹿島,1-2,名古屋,国立,"27,028",ディレクＴＶ
1999,Ｊ１ １ｓｔ,第１４節第１日,05/22(土),15:03,柏,0-1,Ｖ川崎,柏の葉,"12,089",千葉テレビ（録）
1999,Ｊ１ １ｓｔ,第１４節第１日,05/22(土),15:03,磐田,1-0,Ｇ大阪,磐田,"15,090",静岡放送、ＢＳ
1999,Ｊ１ １ｓｔ,第１４節第１日,05/22(土),15:03,Ｃ大阪,2-0,市原,長居,"8,494",Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ １ｓｔ,第１４節第１日,05/22(土),15:04,清水,1-0,神戸,日本平,"11,061",テレビ静岡／ディレクＴＶ（録）／ＢＳ（録）
1999,Ｊ１ １ｓｔ,第１４節第１日,05/22(土),15:05,横浜FM,3-2,広島,横浜国,"10,437",テレビ神奈川（録）
1999,Ｊ１ １ｓｔ,第１０節第２日,05/26(水),19:04,磐田,1-0,福岡,磐田,"17,038",ＢＳ、静岡放送（録）
1999,Ｊ１ １ｓｔ,第１５節第１日,05/29(土),15:01,広島,2-0,清水,広島ビ,"9,172",
1999,Ｊ１ １ｓｔ,第１５節第１日,05/29(土),15:01,福岡,2-0,京都,博多球,"9,358",テレビ西日本（録）
1999,Ｊ１ １ｓｔ,第１５節第１日,05/29(土),15:02,Ｇ大阪,1-0,鹿島,万博,"9,304",ディレクＴＶ
1999,Ｊ１ １ｓｔ,第１５節第１日,05/29(土),15:02,神戸,1-0,Ｃ大阪,神戸ユ,"6,102",スカイパーフェクＴＶ！（録）
1999,Ｊ１ １ｓｔ,第１５節第１日,05/29(土),15:03,市原,2-1,磐田,市原,"10,041",千葉テレビ（録）、ＢＳ（録）
1999,Ｊ１ １ｓｔ,第１５節第１日,05/29(土),15:03,平塚,1-2,柏,平塚,"8,058",ディレクＴＶ（録）
1999,Ｊ１ １ｓｔ,第１５節第１日,05/29(土),15:03,名古屋,8-1,浦和,瑞穂陸,"22,741",Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ １ｓｔ,第１５節第１日,05/29(土),15:04,Ｖ川崎,1-0,横浜FM,国立,"17,846",日本テレビ（録）
1999,Ｊ１ ２ｎｄ,第１節第１日,08/06(金),19:05,横浜FM,3-0,磐田,横浜国,"42,798",ＴＢＳ（全）
1999,Ｊ１ ２ｎｄ,第１節第２日,08/07(土),18:30,広島,2-1,市原,広島ス,"6,150",スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第１節第２日,08/07(土),18:33,平塚,4-2,名古屋,平塚,"12,085",ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第１節第２日,08/07(土),19:00,福岡,1-1,神戸,博多球,"14,530",ディレクＴＶ（録）
1999,Ｊ１ ２ｎｄ,第１節第２日,08/07(土),19:03,清水,2-3,Ｃ大阪,日本平,"11,262",Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ ２ｎｄ,第１節第２日,08/07(土),19:04,柏,2-1,鹿島,柏の葉,"15,697",千葉テレビ／ＢＳ（録）
1999,Ｊ１ ２ｎｄ,第１節第２日,08/07(土),19:04,京都,2-1,浦和,西京極,"8,652",ＫＢＳ京都
1999,Ｊ１ ２ｎｄ,第１節第２日,08/07(土),19:05,Ｖ川崎,1-0,Ｇ大阪,等々力,"7,223",日本テレビ（録）／ＢＳ
1999,Ｊ１ ２ｎｄ,第２節第１日,08/14(土),18:00,神戸,3-2,広島,神戸ユ,"7,226",ディレクＴＶ（録）
1999,Ｊ１ ２ｎｄ,第２節第１日,08/14(土),18:33,浦和,2-3,柏,駒場,"13,329",テレビ埼玉
1999,Ｊ１ ２ｎｄ,第２節第１日,08/14(土),19:00,鹿島,2-3,横浜FM,カシマ,"12,980",ＢＳ（録）
1999,Ｊ１ ２ｎｄ,第２節第１日,08/14(土),19:01,Ｃ大阪,0-2,福岡,長居,"8,253",スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第２節第１日,08/14(土),19:02,名古屋,0-3,京都,瑞穂陸,"15,119",テレビ愛知
1999,Ｊ１ ２ｎｄ,第２節第１日,08/14(土),19:03,市原,3-4,Ｖ川崎,市原,"4,051",千葉テレビ／ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第２節第１日,08/14(土),19:03,Ｇ大阪,2-1,平塚,万博,"7,210",Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ ２ｎｄ,第２節第１日,08/14(土),19:04,磐田,0-1,清水,磐田,"17,337",静岡放送（録）／ＢＳ
1999,Ｊ１ ２ｎｄ,第３節第１日,08/18(水),19:00,Ｃ大阪,3-2,磐田,長居,"15,439",毎日放送（録）
1999,Ｊ１ ２ｎｄ,第３節第１日,08/18(水),19:01,Ｖ川崎,2-3,神戸,等々力,"4,118",日本テレビ（録）
1999,Ｊ１ ２ｎｄ,第３節第１日,08/18(水),19:03,横浜FM,2-0,浦和,横浜国,"17,916",ＢＳ（録）／ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第３節第１日,08/18(水),19:03,平塚,1-2,市原,平塚,"5,719",スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第３節第１日,08/18(水),19:03,清水,2-0,鹿島,日本平,"14,172",静岡放送（録）／Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ ２ｎｄ,第３節第１日,08/18(水),19:04,京都,1-0,Ｇ大阪,西京極,"6,026",ＫＢＳ京都
1999,Ｊ１ ２ｎｄ,第３節第１日,08/18(水),19:05,柏,1-2,名古屋,国立,"13,814",ＢＳ（録）／千葉テレビ
1999,Ｊ１ ２ｎｄ,第４節第１日,08/21(土),18:00,神戸,2-2,平塚,神戸ユ,"6,847",スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第４節第１日,08/21(土),18:33,広島,2-3,Ｖ川崎,広島ビ,"13,461",Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ ２ｎｄ,第４節第１日,08/21(土),19:00,名古屋,2-2,横浜FM,瑞穂球,"12,131",テレビ朝日（録）
1999,Ｊ１ ２ｎｄ,第４節第１日,08/21(土),19:00,Ｇ大阪,1-0,柏,万博,"10,255",ディレクＴＶ（録）
1999,Ｊ１ ２ｎｄ,第４節第１日,08/21(土),19:02,福岡,0-2,磐田,博多球,"19,094",ＢＳ（録）
1999,Ｊ１ ２ｎｄ,第４節第１日,08/21(土),19:03,鹿島,1-2,Ｃ大阪,カシマ,"13,390",ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第４節第１日,08/21(土),19:04,浦和,0-3,清水,国立,"28,321",ＢＳ
1999,Ｊ１ ２ｎｄ,第４節第１日,08/21(土),19:04,市原,2-1,京都,市原,"4,673",千葉テレビ
1999,Ｊ１ ２ｎｄ,第５節第１日,08/28(土),18:31,平塚,2-3,広島,平塚,"5,466",ＢＳ（録）
1999,Ｊ１ ２ｎｄ,第５節第１日,08/28(土),19:02,Ｖ川崎,2-0,福岡,等々力,"5,038",日本テレビ（録）
1999,Ｊ１ ２ｎｄ,第５節第１日,08/28(土),19:03,横浜FM,3-0,Ｇ大阪,新潟,"7,759",テレビ新潟（録）
1999,Ｊ１ ２ｎｄ,第５節第１日,08/28(土),19:03,清水,4-3,名古屋,日本平,"16,115",ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第５節第１日,08/28(土),19:03,Ｃ大阪,2-3,浦和,長居,"12,718",Ｊ－ＳＰＯＲＴＳ／テレビ大阪（録）
1999,Ｊ１ ２ｎｄ,第５節第１日,08/28(土),19:04,柏,2-0,市原,柏,"10,188",千葉テレビ／ディレクＴＶ（録）
1999,Ｊ１ ２ｎｄ,第５節第１日,08/28(土),19:04,磐田,0-4,鹿島,磐田,"17,337",ＢＳ（録）
1999,Ｊ１ ２ｎｄ,第５節第１日,08/28(土),19:05,京都,3-1,神戸,西京極,"15,075",ＫＢＳ京都／ＢＳ／スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第６節第１日,09/04(土),13:03,Ｖ川崎,2-1,平塚,等々力,"4,016",日本テレビ（単）
1999,Ｊ１ ２ｎｄ,第６節第１日,09/04(土),16:03,浦和,1-2,磐田,国立,"28,650",フジテレビ（全）
1999,Ｊ１ ２ｎｄ,第６節第１日,09/04(土),16:03,名古屋,3-2,Ｃ大阪,瑞穂陸,"9,853",東海テレビ／ＢＳ
1999,Ｊ１ ２ｎｄ,第６節第１日,09/04(土),16:03,広島,2-1,京都,広島ス,"7,742",テレビ新広島／スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第６節第１日,09/04(土),16:04,Ｇ大阪,1-0,清水,万博,"4,639",関西テレビ／ディレクＴＶ（録）
1999,Ｊ１ ２ｎｄ,第６節第１日,09/04(土),16:05,福岡,2-3,鹿島,博多球,"15,855",テレビ西日本／ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第６節第１日,09/04(土),18:03,神戸,0-2,柏,神戸ユ,"8,967",ＢＳ（録）／Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ ２ｎｄ,第６節第１日,09/04(土),19:04,市原,2-3,横浜FM,市原,"6,592",ＢＳ
1999,Ｊ１ ２ｎｄ,第７節第１日,09/11(土),14:01,鹿島,2-1,浦和,カシマ,"13,227",ＮＨＫ総合
1999,Ｊ１ ２ｎｄ,第７節第１日,09/11(土),15:05,Ｃ大阪,4-1,Ｇ大阪,長居,"10,901",ＢＳ
1999,Ｊ１ ２ｎｄ,第７節第１日,09/11(土),16:04,清水,2-1,市原,日本平,"10,453",テレビ静岡
1999,Ｊ１ ２ｎｄ,第７節第１日,09/11(土),18:33,平塚,0-3,福岡,平塚,"4,853",ディレクＴＶ（録）
1999,Ｊ１ ２ｎｄ,第７節第１日,09/11(土),19:00,柏,0-4,広島,柏,"6,757",スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第７節第１日,09/11(土),19:00,磐田,1-2,名古屋,磐田,"14,560",ＢＳ（録）
1999,Ｊ１ ２ｎｄ,第７節第１日,09/11(土),19:03,横浜FM,0-1,神戸,横浜国,"11,569",Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ ２ｎｄ,第７節第１日,09/11(土),19:03,京都,1-0,Ｖ川崎,鴨池,"14,744",ＫＢＳ京都／ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第８節第１日,09/15(水・祝),14:05,Ｇ大阪,3-1,磐田,万博,"10,490",ＮＨＫ総合
1999,Ｊ１ ２ｎｄ,第８節第１日,09/15(水・祝),15:04,市原,2-0,Ｃ大阪,市原,"3,648",千葉テレビ／スカイパーフェクＴＶ！（録）
1999,Ｊ１ ２ｎｄ,第８節第１日,09/15(水・祝),16:03,名古屋,3-1,鹿島,瑞穂陸,"17,183",ＴＢＳ（単）
1999,Ｊ１ ２ｎｄ,第８節第１日,09/15(水・祝),16:04,広島,2-1,横浜FM,広島ビ,"18,263",中国放送／ＢＳ
1999,Ｊ１ ２ｎｄ,第８節第１日,09/15(水・祝),18:00,神戸,1-2,清水,神戸ユ,"6,478",ディレクＴＶ（録）
1999,Ｊ１ ２ｎｄ,第８節第１日,09/15(水・祝),19:00,平塚,0-1,京都,平塚,"6,123",ＢＳ
1999,Ｊ１ ２ｎｄ,第８節第１日,09/15(水・祝),19:03,Ｖ川崎,1-3,柏,等々力,"5,116",日本テレビ（録）／ディレクＴＶ
1999,Ｊ１ ２ｎｄ,第８節第１日,09/15(水・祝),19:03,福岡,2-1,浦和,博多球,"13,924",Ｊ－ＳＰＯＲＴＳ
1999,Ｊ１ ２ｎｄ,第９節第１日,09/18(土),14:01,横浜FM,3-2,Ｖ川崎,横浜国,"13,513",ＴＢＳ（単）
