年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
1996,Ｊ１,第５節第１日,04/03(水),19:00,Ｖ川崎,3-2,横浜M,国立,"35,518",
1996,Ｊ１,第５節第１日,04/03(水),19:01,市原,0-1,福岡,市原,"8,028",
1996,Ｊ１,第５節第１日,04/03(水),19:01,清水,1-0,広島,日本平,"12,363",
1996,Ｊ１,第５節第１日,04/03(水),19:01,名古屋,1-2,磐田,瑞穂陸,"21,576",
1996,Ｊ１,第５節第１日,04/03(水),19:01,Ｃ大阪,2-3,平塚,長居２,"6,389",
1996,Ｊ１,第５節第１日,04/03(水),19:03,鹿島,5-1,柏,カシマ,"15,489",
1996,Ｊ１,第５節第１日,04/03(水),19:03,横浜Ｆ,3-0,京都,三ツ沢,"6,162",
1996,Ｊ１,第５節第１日,04/03(水),19:04,浦和,4-1,Ｇ大阪,駒場,"20,614",
1996,Ｊ１,第６節第１日,04/06(土),14:02,浦和,0-2,名古屋,駒場,"19,608",
1996,Ｊ１,第６節第１日,04/06(土),14:03,福岡,2-4,鹿島,博多球,"11,087",
1996,Ｊ１,第６節第１日,04/06(土),15:00,Ｇ大阪,2-1,広島,万博,"7,042",
1996,Ｊ１,第６節第１日,04/06(土),15:02,磐田,2-1,Ｖ川崎,磐田,"16,381",
1996,Ｊ１,第６節第１日,04/06(土),15:03,柏,3-0,Ｃ大阪,柏,"8,790",
1996,Ｊ１,第６節第１日,04/06(土),15:04,平塚,0-4,横浜Ｆ,平塚,"8,855",
1996,Ｊ１,第６節第１日,04/06(土),15:04,京都,1-5,清水,西京極,"8,683",
1996,Ｊ１,第６節第１日,04/06(土),19:04,横浜M,2-1,市原,国立,"28,584",
1996,Ｊ１,第７節第１日,04/13(土),13:03,横浜Ｆ,2-1,柏,鴨池,"8,083",
1996,Ｊ１,第７節第１日,04/13(土),14:02,広島,3-0,京都,広島ビ,"7,098",
1996,Ｊ１,第７節第１日,04/13(土),15:00,鹿島,3-1,横浜M,カシマ,"16,034",
1996,Ｊ１,第７節第１日,04/13(土),15:03,Ｖ川崎,2-0,浦和,国立,"45,555",
1996,Ｊ１,第７節第１日,04/13(土),15:03,名古屋,2-0,Ｇ大阪,瑞穂陸,"22,105",
1996,Ｊ１,第７節第１日,04/13(土),15:05,清水,5-1,平塚,日本平,"14,477",
1996,Ｊ１,第７節第１日,04/13(土),15:05,Ｃ大阪,1-2,福岡,長居２,"7,096",
1996,Ｊ１,第７節第１日,04/13(土),19:04,市原,2-4,磐田,市原,"13,652",
1996,Ｊ１,第８節第１日,04/17(水),19:00,柏,2-1,清水,柏,"9,212",
1996,Ｊ１,第８節第１日,04/17(水),19:00,磐田,2-2(PK4-3),鹿島,磐田,"14,165",
1996,Ｊ１,第８節第１日,04/17(水),19:00,福岡,3-4,横浜Ｆ,博多球,"10,551",
1996,Ｊ１,第８節第１日,04/17(水),19:01,Ｇ大阪,4-2,京都,万博,"6,349",
1996,Ｊ１,第８節第１日,04/17(水),19:03,浦和,1-0,市原,駒場,"19,366",
1996,Ｊ１,第８節第１日,04/17(水),19:03,横浜M,3-0,Ｃ大阪,三ツ沢,"10,057",
1996,Ｊ１,第８節第１日,04/17(水),19:03,平塚,0-1,広島,平塚,"5,747",
1996,Ｊ１,第８節第１日,04/17(水),19:04,名古屋,3-1,Ｖ川崎,瑞穂陸,"22,613",
1996,Ｊ１,第９節第１日,04/20(土),15:00,横浜Ｆ,1-2,横浜M,三ツ沢,"13,670",
1996,Ｊ１,第９節第１日,04/20(土),15:03,市原,3-0,名古屋,新潟,"10,156",
1996,Ｊ１,第９節第１日,04/20(土),15:03,広島,0-1,柏,広島ビ,"7,126",
1996,Ｊ１,第９節第１日,04/20(土),15:04,鹿島,1-0,浦和,秋田,"10,643",
1996,Ｊ１,第９節第１日,04/20(土),15:04,清水,0-2,福岡,日本平,"14,011",
1996,Ｊ１,第９節第１日,04/20(土),15:04,京都,0-2,平塚,西京極,"6,622",
1996,Ｊ１,第９節第１日,04/20(土),16:02,Ｃ大阪,2-1,磐田,愛媛陸,"6,323",
1996,Ｊ１,第９節第１日,04/20(土),19:01,Ｖ川崎,2-3,Ｇ大阪,等々力,"10,858",
1996,Ｊ１,第１０節第１日,04/27(土),14:03,Ｃ大阪,3-2,名古屋,長居２,"11,046",
1996,Ｊ１,第１０節第１日,04/27(土),14:33,鹿島,2-1,Ｖ川崎,カシマ,"15,702",
1996,Ｊ１,第１０節第１日,04/27(土),14:35,広島,0-3,横浜M,広島ビ,"12,453",
1996,Ｊ１,第１０節第１日,04/27(土),15:01,平塚,0-1,柏,平塚,"9,229",
1996,Ｊ１,第１０節第１日,04/27(土),15:03,京都,0-3,福岡,西京極,"7,664",
1996,Ｊ１,第１０節第１日,04/27(土),15:05,清水,1-2,磐田,日本平,"21,931",
1996,Ｊ１,第１０節第１日,04/27(土),16:00,市原,2-1,Ｇ大阪,山形県,"13,153",
1996,Ｊ１,第１０節第１日,04/27(土),19:33,横浜Ｆ,1-4,浦和,三ツ沢,"14,692",
1996,Ｊ１,第１１節第１日,05/01(水),19:00,Ｖ川崎,2-1,市原,等々力,"10,021",
1996,Ｊ１,第１１節第１日,05/01(水),19:00,磐田,2-3,横浜Ｆ,磐田,"14,231",
1996,Ｊ１,第１１節第１日,05/01(水),19:00,Ｇ大阪,2-1,平塚,万博,"7,153",
1996,Ｊ１,第１１節第１日,05/01(水),19:00,福岡,0-2,広島,水前寺,"7,895",
1996,Ｊ１,第１１節第１日,05/01(水),19:01,名古屋,3-1,鹿島,瑞穂陸,"21,438",
1996,Ｊ１,第１１節第１日,05/01(水),19:04,柏,2-0,京都,柏,"7,422",
1996,Ｊ１,第１１節第１日,05/01(水),19:04,横浜M,1-2,清水,国立,"25,782",
1996,Ｊ１,第１１節第１日,05/01(水),19:05,浦和,0-0(PK4-5),Ｃ大阪,駒場,"17,789",
1996,Ｊ１,第１２節第１日,05/04(土・祝),14:00,磐田,1-0,広島,磐田,"16,639",
1996,Ｊ１,第１２節第１日,05/04(土・祝),14:00,Ｇ大阪,1-7,柏,万博,"10,646",
1996,Ｊ１,第１２節第１日,05/04(土・祝),14:03,市原,3-2,鹿島,国立,"40,016",
1996,Ｊ１,第１２節第１日,05/04(土・祝),15:00,Ｖ川崎,1-2,Ｃ大阪,等々力,"15,298",
1996,Ｊ１,第１２節第１日,05/04(土・祝),15:03,横浜M,1-0,京都,三ツ沢,"12,533",
1996,Ｊ１,第１２節第１日,05/04(土・祝),15:03,名古屋,2-3,横浜Ｆ,長良川,"23,861",
1996,Ｊ１,第１２節第１日,05/04(土・祝),15:04,福岡,0-4,平塚,博多球,"11,286",
1996,Ｊ１,第１２節第１日,05/04(土・祝),18:34,浦和,2-1,清水,駒場,"19,213",
1996,Ｊ１,第１３節第１日,05/11(土),14:00,Ｃ大阪,2-3,市原,神戸ユ,"5,896",
1996,Ｊ１,第１３節第１日,05/11(土),14:59,鹿島,4-0,Ｇ大阪,カシマ,"15,142",
1996,Ｊ１,第１３節第１日,05/11(土),14:59,柏,5-2,福岡,柏,"11,229",
1996,Ｊ１,第１３節第１日,05/11(土),15:02,横浜Ｆ,4-3,Ｖ川崎,三ツ沢,"14,329",
1996,Ｊ１,第１３節第１日,05/11(土),15:02,広島,1-3,浦和,広島ビ,"9,681",
1996,Ｊ１,第１３節第１日,05/11(土),15:05,清水,1-4,名古屋,長崎,"7,348",
1996,Ｊ１,第１３節第１日,05/11(土),16:04,京都,1-2,磐田,西京極,"16,980",
1996,Ｊ１,第１３節第１日,05/11(土),18:34,平塚,0-2,横浜M,国立,"31,699",
1996,Ｊ１,第１４節第１日,05/15(水),19:00,Ｖ川崎,5-3,清水,等々力,"12,016",
1996,Ｊ１,第１４節第１日,05/15(水),19:00,磐田,3-4,平塚,磐田,"11,924",
1996,Ｊ１,第１４節第１日,05/15(水),19:00,Ｇ大阪,3-0,福岡,万博,"5,389",
1996,Ｊ１,第１４節第１日,05/15(水),19:03,市原,4-2,横浜Ｆ,市原,"10,042",
1996,Ｊ１,第１４節第１日,05/15(水),19:03,横浜M,1-2,柏,三ツ沢,"8,395",
1996,Ｊ１,第１４節第１日,05/15(水),19:03,名古屋,1-2,広島,瑞穂陸,"21,303",
1996,Ｊ１,第１４節第１日,05/15(水),19:04,鹿島,1-0,Ｃ大阪,カシマ,"15,213",
1996,Ｊ１,第１４節第１日,05/15(水),19:18,浦和,1-0,京都,国立,"50,974",
1996,Ｊ１,第１５節第１日,05/18(土),15:00,Ｃ大阪,0-2,Ｇ大阪,長居２,"9,325",
1996,Ｊ１,第１５節第１日,05/18(土),15:02,広島,1-3,Ｖ川崎,広島ビ,"12,124",
1996,Ｊ１,第１５節第１日,05/18(土),15:03,柏,4-0,磐田,柏,"13,462",
1996,Ｊ１,第１５節第１日,05/18(土),15:03,福岡,0-1,横浜M,博多球,"14,295",
1996,Ｊ１,第１５節第１日,05/18(土),16:05,清水,1-2,市原,日本平,"13,380",
1996,Ｊ１,第１５節第１日,05/18(土),17:05,京都,2-3,名古屋,鳥取,"9,023",
1996,Ｊ１,第１５節第１日,05/18(土),18:01,平塚,5-3,浦和,新潟,"12,337",
1996,Ｊ１,第１５節第１日,05/18(土),19:04,横浜Ｆ,1-1(PK6-5),鹿島,国立,"45,159",
1996,Ｊ１,第１６節第１日,08/28(水),18:59,鹿島,2-0,市原,カシマ,"16,046",
1996,Ｊ１,第１６節第１日,08/28(水),19:00,柏,1-0,Ｇ大阪,柏,"6,093",
1996,Ｊ１,第１６節第１日,08/28(水),19:00,平塚,1-4,福岡,平塚,"5,539",
1996,Ｊ１,第１６節第１日,08/28(水),19:00,広島,0-3,磐田,広島ビ,"6,585",
1996,Ｊ１,第１６節第１日,08/28(水),19:01,Ｃ大阪,2-4,Ｖ川崎,長居,"13,069",
1996,Ｊ１,第１６節第１日,08/28(水),19:04,清水,2-3,浦和,日本平,"10,151",
1996,Ｊ１,第１６節第１日,08/28(水),19:04,京都,0-3,横浜M,西京極,"13,848",
1996,Ｊ１,第１６節第１日,08/28(水),19:05,横浜Ｆ,1-2,名古屋,国立,"30,128",
1996,Ｊ１,第１７節第１日,08/31(土),15:04,Ｖ川崎,3-2,横浜Ｆ,札幌,"14,280",
1996,Ｊ１,第１７節第１日,08/31(土),18:30,福岡,4-5,柏,博多球,"7,174",
1996,Ｊ１,第１７節第１日,08/31(土),19:00,磐田,2-1,京都,磐田,"12,358",
1996,Ｊ１,第１７節第１日,08/31(土),19:00,Ｇ大阪,0-1,鹿島,万博,"8,665",
1996,Ｊ１,第１７節第１日,08/31(土),19:03,市原,1-0,Ｃ大阪,市原,"7,469",
1996,Ｊ１,第１７節第１日,08/31(土),19:04,浦和,5-1,広島,駒場,"20,028",
1996,Ｊ１,第１７節第１日,08/31(土),19:05,名古屋,2-1,清水,瑞穂陸,"21,008",
1996,Ｊ１,第１７節第１日,08/31(土),19:07,横浜M,2-1,平塚,三ツ沢,"13,978",
1996,Ｊ１,第１８節第１日,09/07(土),16:04,清水,0-2,Ｖ川崎,日本平,"15,814",
1996,Ｊ１,第１８節第１日,09/07(土),16:04,Ｃ大阪,2-4,鹿島,神戸ユ,"6,467",
1996,Ｊ１,第１８節第１日,09/07(土),18:29,福岡,1-0,Ｇ大阪,博多球,"6,596",
1996,Ｊ１,第１８節第１日,09/07(土),18:30,柏,4-0,横浜M,新潟,"11,883",
1996,Ｊ１,第１８節第１日,09/07(土),18:33,広島,2-3,名古屋,広島ビ,"10,185",
1996,Ｊ１,第１８節第１日,09/07(土),18:34,横浜Ｆ,2-0,市原,三ツ沢,"11,103",
1996,Ｊ１,第１８節第１日,09/07(土),18:34,京都,1-0,浦和,西京極,"10,088",
1996,Ｊ１,第１８節第１日,09/07(土),19:04,平塚,3-0,磐田,平塚,"8,015",
1996,Ｊ１,第１９節第１日,09/14(土),14:04,市原,0-1,清水,秋田,"7,848",
1996,Ｊ１,第１９節第１日,09/14(土),16:04,鹿島,2-1,横浜Ｆ,カシマ,"15,435",
1996,Ｊ１,第１９節第１日,09/14(土),16:04,Ｇ大阪,2-0,Ｃ大阪,万博,"7,210",
1996,Ｊ１,第１９節第１日,09/14(土),16:05,名古屋,3-0,京都,瑞穂陸,"21,181",
1996,Ｊ１,第１９節第１日,09/14(土),18:00,Ｖ川崎,5-1,広島,福井,"11,782",
1996,Ｊ１,第１９節第１日,09/14(土),18:34,浦和,3-2,平塚,駒場,"17,825",
1996,Ｊ１,第１９節第１日,09/14(土),18:34,横浜M,0-0(PK3-1),福岡,長崎,"10,268",
1996,Ｊ１,第１９節第１日,09/14(土),19:00,磐田,2-3,柏,磐田,"13,163",
1996,Ｊ１,第２０節第１日,09/21(土),15:00,Ｇ大阪,4-5,横浜M,万博,"7,874",
1996,Ｊ１,第２０節第１日,09/21(土),15:00,福岡,1-3,磐田,博多球,"8,287",
1996,Ｊ１,第２０節第１日,09/21(土),15:01,平塚,2-3,名古屋,平塚,"7,537",
1996,Ｊ１,第２０節第１日,09/21(土),15:03,清水,0-2,鹿島,日本平,"10,673",
1996,Ｊ１,第２０節第１日,09/21(土),15:04,柏,0-7,浦和,国立,"35,926",
1996,Ｊ１,第２０節第１日,09/21(土),16:04,横浜Ｆ,2-1,Ｃ大阪,富山,"10,644",
1996,Ｊ１,第２０節第１日,09/21(土),18:30,広島,3-4,市原,鳥取,"7,389",
1996,Ｊ１,第２０節第１日,09/21(土),19:04,京都,2-0,Ｖ川崎,西京極,"18,058",
1996,Ｊ１,第２１節第１日,09/28(土),13:03,浦和,1-1(PK3-2),福岡,札幌,"5,611",
1996,Ｊ１,第２１節第１日,09/28(土),14:00,磐田,1-0,横浜M,磐田,"14,688",
1996,Ｊ１,第２１節第１日,09/28(土),15:00,Ｃ大阪,2-3,清水,長居,"8,043",
1996,Ｊ１,第２１節第１日,09/28(土),15:03,市原,1-0,京都,市原,"7,142",
1996,Ｊ１,第２１節第１日,09/28(土),15:03,名古屋,1-2,柏,瑞穂陸,"21,295",
1996,Ｊ１,第２１節第１日,09/28(土),15:04,鹿島,1-1(PK8-9),広島,カシマ,"15,975",
1996,Ｊ１,第２１節第１日,09/28(土),18:33,横浜Ｆ,3-2,Ｇ大阪,三ツ沢,"7,035",
1996,Ｊ１,第２１節第１日,09/28(土),19:02,Ｖ川崎,1-0,平塚,国立,"27,001",
1996,Ｊ１,第２２節第１日,10/02(水),19:00,清水,4-2,横浜Ｆ,国立,"16,788",
1996,Ｊ１,第２２節第１日,10/02(水),19:00,Ｇ大阪,0-1,磐田,万博,"5,025",
1996,Ｊ１,第２２節第１日,10/02(水),19:00,広島,2-1,Ｃ大阪,広島ス,"5,387",
1996,Ｊ１,第２２節第１日,10/02(水),19:00,福岡,1-3,名古屋,水前寺,"7,247",
1996,Ｊ１,第２２節第１日,10/02(水),19:03,柏,1-2,Ｖ川崎,柏,"10,654",
1996,Ｊ１,第２２節第１日,10/02(水),19:03,平塚,0-4,市原,平塚,"6,010",
1996,Ｊ１,第２２節第１日,10/02(水),19:04,横浜M,0-1,浦和,三ツ沢,"11,798",
1996,Ｊ１,第２２節第１日,10/02(水),19:04,京都,1-0,鹿島,西京極,"7,691",
1996,Ｊ１,第２３節第１日,10/05(土),14:02,Ｃ大阪,2-1,京都,長居,"8,236",
1996,Ｊ１,第２３節第１日,10/05(土),15:00,鹿島,2-0,平塚,カシマ,"15,931",
1996,Ｊ１,第２３節第１日,10/05(土),15:02,Ｖ川崎,1-2,福岡,等々力,"14,446",
1996,Ｊ１,第２３節第１日,10/05(土),15:03,浦和,0-2,磐田,駒場,"20,044",
1996,Ｊ１,第２３節第１日,10/05(土),15:03,市原,2-3,柏,市原,"8,600",
1996,Ｊ１,第２３節第１日,10/05(土),15:04,清水,3-2,Ｇ大阪,日本平,"11,046",
1996,Ｊ１,第２３節第１日,10/05(土),18:33,横浜Ｆ,2-0,広島,三ツ沢,"7,111",
1996,Ｊ１,第２３節第１日,10/05(土),19:33,名古屋,2-0,横浜M,瑞穂陸,"21,984",
1996,Ｊ１,第２４節第１日,10/16(水),19:00,磐田,0-2,名古屋,磐田,"13,512",
1996,Ｊ１,第２４節第１日,10/16(水),19:00,Ｇ大阪,1-0,浦和,万博,"5,254",
1996,Ｊ１,第２４節第１日,10/16(水),19:01,福岡,3-2,市原,博多球,"5,309",
1996,Ｊ１,第２４節第１日,10/16(水),19:02,京都,0-1,横浜Ｆ,西京極,"8,227",
1996,Ｊ１,第２４節第１日,10/16(水),19:03,横浜M,1-3,Ｖ川崎,国立,"21,870",
1996,Ｊ１,第２４節第１日,10/16(水),19:03,平塚,3-1,Ｃ大阪,平塚,"5,365",
1996,Ｊ１,第２４節第１日,10/16(水),19:03,広島,2-3,清水,鴨池,"6,314",
1996,Ｊ１,第２４節第１日,10/16(水),19:04,柏,1-0,鹿島,柏,"12,256",
1996,Ｊ１,第２５節第１日,10/19(土),15:00,鹿島,3-1,福岡,カシマ,"15,976",
1996,Ｊ１,第２５節第１日,10/19(土),15:00,名古屋,0-1,浦和,長良川,"22,267",
1996,Ｊ１,第２５節第１日,10/19(土),15:01,横浜Ｆ,1-0,平塚,三ツ沢,"10,348",
1996,Ｊ１,第２５節第１日,10/19(土),15:02,市原,1-2,横浜M,国立,"16,902",
1996,Ｊ１,第２５節第１日,10/19(土),15:03,Ｖ川崎,0-1,磐田,富山,"10,250",
1996,Ｊ１,第２５節第１日,10/19(土),15:03,Ｃ大阪,5-1,柏,長居,"11,118",
1996,Ｊ１,第２５節第１日,10/19(土),15:05,清水,0-2,京都,神戸ユ,"8,902",
1996,Ｊ１,第２５節第１日,10/19(土),18:34,広島,2-0,Ｇ大阪,愛媛陸,"7,202",
1996,Ｊ１,第２６節第１日,10/26(土),13:05,横浜M,0-1,鹿島,山形県,"16,110",
1996,Ｊ１,第２６節第１日,10/26(土),14:01,磐田,2-1,市原,磐田,"12,164",
1996,Ｊ１,第２６節第１日,10/26(土),15:00,柏,1-2,横浜Ｆ,柏,"13,181",
1996,Ｊ１,第２６節第１日,10/26(土),15:00,福岡,0-1,Ｃ大阪,博多球,"5,351",
1996,Ｊ１,第２６節第１日,10/26(土),15:01,浦和,1-0,Ｖ川崎,駒場,"19,495",
1996,Ｊ１,第２６節第１日,10/26(土),15:03,平塚,3-0,清水,平塚,"8,240",
1996,Ｊ１,第２６節第１日,10/26(土),15:04,Ｇ大阪,0-3,名古屋,金沢,"13,517",
1996,Ｊ１,第２６節第１日,10/26(土),15:05,京都,2-1,広島,西京極,"7,315",
1996,Ｊ１,第２７節第１日,10/30(水),18:59,清水,2-4,柏,日本平,"10,237",
1996,Ｊ１,第２７節第１日,10/30(水),19:01,広島,3-2,平塚,広島ス,"5,037",
1996,Ｊ１,第２７節第１日,10/30(水),19:02,鹿島,2-2(PK4-3),磐田,カシマ,"15,823",
1996,Ｊ１,第２７節第１日,10/30(水),19:03,横浜Ｆ,3-1,福岡,三ツ沢,"5,321",
1996,Ｊ１,第２７節第１日,10/30(水),19:03,Ｃ大阪,1-0,横浜M,長居,"8,573",
1996,Ｊ１,第２７節第１日,10/30(水),19:04,市原,1-0,浦和,市原,"8,337",
1996,Ｊ１,第２７節第１日,10/30(水),19:04,Ｖ川崎,1-0,名古屋,等々力,"12,258",
1996,Ｊ１,第２７節第１日,10/30(水),19:04,京都,2-1,Ｇ大阪,西京極,"7,003",
1996,Ｊ１,第２８節第１日,11/02(土),14:00,磐田,3-0,Ｃ大阪,磐田,"12,019",
1996,Ｊ１,第２８節第１日,11/02(土),14:59,柏,3-0,広島,柏,"7,035",
1996,Ｊ１,第２８節第１日,11/02(土),15:00,福岡,1-3,清水,博多球,"5,616",
1996,Ｊ１,第２８節第１日,11/02(土),15:01,Ｇ大阪,1-3,Ｖ川崎,万博,"12,431",
1996,Ｊ１,第２８節第１日,11/02(土),15:02,浦和,0-0(PK4-5),鹿島,国立,"45,794",
1996,Ｊ１,第２８節第１日,11/02(土),15:03,平塚,0-1,京都,平塚,"5,874",
1996,Ｊ１,第２８節第１日,11/02(土),15:03,名古屋,1-1(PK4-2),市原,瑞穂陸,"20,679",
1996,Ｊ１,第２８節第１日,11/02(土),15:04,横浜M,1-2,横浜Ｆ,三ツ沢,"12,016",
1996,Ｊ１,第２９節第１日,11/06(水),19:00,鹿島,4-2,名古屋,カシマ,"16,234",
1996,Ｊ１,第２９節第１日,11/06(水),19:00,市原,1-5,Ｖ川崎,市原,"7,767",
1996,Ｊ１,第２９節第１日,11/06(水),19:00,平塚,2-0,Ｇ大阪,平塚,"6,335",
1996,Ｊ１,第２９節第１日,11/06(水),19:03,清水,0-2,横浜M,日本平,"10,898",
1996,Ｊ１,第２９節第１日,11/06(水),19:03,広島,2-4,福岡,広島ビ,"4,491",
1996,Ｊ１,第２９節第１日,11/06(水),19:04,横浜Ｆ,1-2,磐田,三ツ沢,"14,070",
1996,Ｊ１,第２９節第１日,11/06(水),19:04,京都,0-1,柏,西京極,"6,310",
1996,Ｊ１,第２９節第１日,11/06(水),19:04,Ｃ大阪,3-1,浦和,長居,"7,493",
1996,Ｊ１,第３０節第１日,11/09(土),14:30,柏,2-4,平塚,柏,"12,126",
1996,Ｊ１,第３０節第１日,11/09(土),14:30,横浜M,3-1,広島,三ツ沢,"10,858",
1996,Ｊ１,第３０節第１日,11/09(土),14:30,名古屋,2-1,Ｃ大阪,瑞穂陸,"21,358",
1996,Ｊ１,第３０節第１日,11/09(土),14:30,Ｇ大阪,2-1,市原,万博,"8,090",
1996,Ｊ１,第３０節第１日,11/09(土),14:33,浦和,3-0,横浜Ｆ,駒場,"19,357",
1996,Ｊ１,第３０節第１日,11/09(土),14:33,磐田,1-2,清水,磐田,"17,543",
1996,Ｊ１,第３０節第１日,11/09(土),14:34,Ｖ川崎,5-0,鹿島,等々力,"21,074",
1996,Ｊ１,第３０節第１日,11/09(土),14:34,福岡,0-2,京都,博多球,"11,710",
