年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
1995,Ｊ１ サントリー,第４節第１日,03/29(水),19:03,柏,2-1,横浜Ｆ,柏,"15,114",
1995,Ｊ１ サントリー,第４節第１日,03/29(水),19:03,横浜M,3-2,市原,三ツ沢,"11,978",
1995,Ｊ１ サントリー,第４節第１日,03/29(水),19:04,浦和,0-0(PK9-10),名古屋,国立,"44,464",
1995,Ｊ１ サントリー,第４節第１日,03/29(水),19:04,広島,2-0,Ｖ川崎,広島ビ,"17,333",
1995,Ｊ１ サントリー,第５節第１日,04/01(土),14:00,横浜Ｆ,1-2,広島,水前寺,"10,481",
1995,Ｊ１ サントリー,第５節第１日,04/01(土),14:02,磐田,2-0,浦和,磐田,"17,621",
1995,Ｊ１ サントリー,第５節第１日,04/01(土),14:03,名古屋,0-1,平塚,瑞穂陸,"20,509",
1995,Ｊ１ サントリー,第５節第１日,04/01(土),15:00,Ｇ大阪,4-0,横浜M,万博,"17,749",
1995,Ｊ１ サントリー,第５節第１日,04/01(土),15:03,Ｖ川崎,0-1,清水,国立,"50,820",
1995,Ｊ１ サントリー,第５節第１日,04/01(土),15:05,市原,1-0,柏,市原,"14,079",
1995,Ｊ１ サントリー,第５節第１日,04/01(土),19:03,鹿島,2-0,Ｃ大阪,カシマ,"15,335",
1995,Ｊ１ サントリー,第６節第１日,04/05(水),19:00,Ｇ大阪,0-3,広島,万博,"11,332",
1995,Ｊ１ サントリー,第６節第１日,04/05(水),19:01,名古屋,1-4,柏,瑞穂陸,"18,819",
1995,Ｊ１ サントリー,第６節第１日,04/05(水),19:02,浦和,0-1,平塚,大宮,"9,630",
1995,Ｊ１ サントリー,第６節第１日,04/05(水),19:02,磐田,1-2,横浜M,磐田,"17,813",
1995,Ｊ１ サントリー,第６節第１日,04/05(水),19:03,横浜Ｆ,0-1,鹿島,三ツ沢,"13,753",
1995,Ｊ１ サントリー,第６節第１日,04/05(水),19:04,市原,3-1,清水,市原,"13,228",
1995,Ｊ１ サントリー,第６節第１日,04/05(水),19:04,Ｖ川崎,0-1,Ｃ大阪,国立,"44,650",
1995,Ｊ１ サントリー,第７節第１日,04/08(土),14:59,柏,2-4,Ｇ大阪,柏,"14,450",
1995,Ｊ１ サントリー,第７節第１日,04/08(土),15:00,横浜M,2-0,名古屋,三ツ沢,"13,254",
1995,Ｊ１ サントリー,第７節第１日,04/08(土),15:02,平塚,2-0,磐田,平塚,"14,630",
1995,Ｊ１ サントリー,第７節第１日,04/08(土),15:02,広島,1-2,市原,広島ビ,"11,266",
1995,Ｊ１ サントリー,第７節第１日,04/08(土),15:03,Ｃ大阪,0-1,浦和,長居２,"11,763",
1995,Ｊ１ サントリー,第７節第１日,04/08(土),15:04,清水,2-3,横浜Ｆ,日本平,"18,409",
1995,Ｊ１ サントリー,第７節第１日,04/08(土),19:31,鹿島,1-0,Ｖ川崎,カシマ,"15,825",
1995,Ｊ１ サントリー,第８節第１日,04/12(水),19:00,清水,1-3,Ｇ大阪,日本平,"18,036",
1995,Ｊ１ サントリー,第８節第１日,04/12(水),19:00,Ｃ大阪,1-2,平塚,長居２,"9,346",
1995,Ｊ１ サントリー,第８節第１日,04/12(水),19:01,鹿島,3-1,市原,カシマ,"15,195",
1995,Ｊ１ サントリー,第８節第１日,04/12(水),19:01,広島,4-0,名古屋,広島ス,"7,012",
1995,Ｊ１ サントリー,第８節第１日,04/12(水),19:02,横浜M,2-3,浦和,国立,"48,710",
1995,Ｊ１ サントリー,第８節第１日,04/12(水),19:03,柏,0-1,磐田,柏,"13,789",
1995,Ｊ１ サントリー,第８節第１日,04/12(水),19:04,Ｖ川崎,4-1,横浜Ｆ,等々力,"14,940",
1995,Ｊ１ サントリー,第９節第１日,04/15(土),14:59,浦和,4-0,柏,大宮,"9,759",
1995,Ｊ１ サントリー,第９節第１日,04/15(土),15:00,横浜Ｆ,2-3,Ｃ大阪,三ツ沢,"12,257",
1995,Ｊ１ サントリー,第９節第１日,04/15(土),15:03,Ｇ大阪,1-3,鹿島,万博,"17,769",
1995,Ｊ１ サントリー,第９節第１日,04/15(土),15:04,市原,1-0,Ｖ川崎,市原,"13,512",
1995,Ｊ１ サントリー,第９節第１日,04/15(土),15:05,名古屋,2-0,清水,瑞穂陸,"20,548",
1995,Ｊ１ サントリー,第９節第１日,04/15(土),19:01,磐田,1-0,広島,磐田,"18,542",
1995,Ｊ１ サントリー,第９節第１日,04/15(土),19:03,平塚,0-2,横浜M,国立,"44,152",
1995,Ｊ１ サントリー,第１０節第１日,04/22(土),14:02,横浜Ｆ,0-3,市原,鴨池,"10,558",
1995,Ｊ１ サントリー,第１０節第１日,04/22(土),15:01,柏,1-2,平塚,柏,"13,413",
1995,Ｊ１ サントリー,第１０節第１日,04/22(土),15:03,広島,1-1(PK4-2),浦和,広島ビ,"12,387",
1995,Ｊ１ サントリー,第１０節第１日,04/22(土),15:04,鹿島,4-0,名古屋,カシマ,"15,273",
1995,Ｊ１ サントリー,第１０節第１日,04/22(土),15:04,Ｃ大阪,4-0,横浜M,長居２,"12,393",
1995,Ｊ１ サントリー,第１０節第１日,04/22(土),16:04,清水,2-3,磐田,日本平,"18,432",
1995,Ｊ１ サントリー,第１０節第１日,04/22(土),19:04,Ｖ川崎,1-0,Ｇ大阪,等々力,"12,713",
1995,Ｊ１ サントリー,第１１節第１日,04/26(水),19:00,磐田,0-1,鹿島,磐田,"17,357",
1995,Ｊ１ サントリー,第１１節第１日,04/26(水),19:01,横浜M,1-0,柏,国立,"51,725",
1995,Ｊ１ サントリー,第１１節第１日,04/26(水),19:03,市原,3-4,Ｃ大阪,市原,"11,757",
1995,Ｊ１ サントリー,第１１節第１日,04/26(水),19:03,平塚,2-3,広島,平塚,"11,337",
1995,Ｊ１ サントリー,第１１節第１日,04/26(水),19:03,名古屋,4-3,Ｖ川崎,瑞穂陸,"21,557",
1995,Ｊ１ サントリー,第１１節第１日,04/26(水),19:03,Ｇ大阪,3-2,横浜Ｆ,万博,"12,236",
1995,Ｊ１ サントリー,第１１節第１日,04/26(水),19:04,浦和,2-3,清水,大宮,"9,739",
1995,Ｊ１ サントリー,第１２節第１日,04/29(土・祝),14:03,市原,2-2(PK4-3),Ｇ大阪,福井,"9,495",
1995,Ｊ１ サントリー,第１２節第１日,04/29(土・祝),15:00,横浜Ｆ,4-3,名古屋,三ツ沢,"13,381",
1995,Ｊ１ サントリー,第１２節第１日,04/29(土・祝),15:00,Ｃ大阪,1-2,柏,長居２,"13,109",
1995,Ｊ１ サントリー,第１２節第１日,04/29(土・祝),15:01,鹿島,1-0,浦和,カシマ,"15,962",
1995,Ｊ１ サントリー,第１２節第１日,04/29(土・祝),15:03,Ｖ川崎,3-2,磐田,等々力,"14,201",
1995,Ｊ１ サントリー,第１２節第１日,04/29(土・祝),15:03,清水,1-4,平塚,日本平,"18,322",
1995,Ｊ１ サントリー,第１２節第１日,04/29(土・祝),17:01,広島,0-1,横浜M,大分,"10,237",
1995,Ｊ１ サントリー,第１３節第１日,05/03(水・祝),13:59,磐田,2-1,横浜Ｆ,磐田,"18,230",
1995,Ｊ１ サントリー,第１３節第１日,05/03(水・祝),15:00,平塚,7-0,鹿島,平塚,"15,709",
1995,Ｊ１ サントリー,第１３節第１日,05/03(水・祝),15:03,横浜M,2-0,清水,三ツ沢,"13,897",
1995,Ｊ１ サントリー,第１３節第１日,05/03(水・祝),15:03,名古屋,2-2(PK4-3),市原,長良川,"20,293",
1995,Ｊ１ サントリー,第１３節第１日,05/03(水・祝),15:05,Ｃ大阪,1-0,Ｇ大阪,長居２,"13,057",
1995,Ｊ１ サントリー,第１３節第１日,05/03(水・祝),19:03,浦和,2-2(PK4-3),Ｖ川崎,国立,"56,652",
1995,Ｊ１ サントリー,第１３節第１日,05/03(水・祝),19:04,柏,1-2,広島,新潟,"14,723",
1995,Ｊ１ サントリー,第１４節第１日,05/06(土),14:04,横浜Ｆ,1-5,平塚,水前寺,"11,608",
1995,Ｊ１ サントリー,第１４節第１日,05/06(土),15:02,名古屋,6-0,Ｃ大阪,瑞穂陸,"20,775",
1995,Ｊ１ サントリー,第１４節第１日,05/06(土),15:02,Ｇ大阪,5-1,磐田,万博,"17,815",
1995,Ｊ１ サントリー,第１４節第１日,05/06(土),15:03,市原,0-1,浦和,国立,"52,149",
1995,Ｊ１ サントリー,第１４節第１日,05/06(土),16:04,鹿島,4-0,柏,カシマ,"15,816",
1995,Ｊ１ サントリー,第１４節第１日,05/06(土),16:05,清水,1-0,広島,日本平,"18,511",
1995,Ｊ１ サントリー,第１４節第１日,05/06(土),19:04,Ｖ川崎,2-3,横浜M,等々力,"14,789",
1995,Ｊ１ サントリー,第１５節第１日,05/10(水),18:59,磐田,1-0,名古屋,磐田,"14,291",
1995,Ｊ１ サントリー,第１５節第１日,05/10(水),19:01,平塚,3-4,市原,平塚,"11,824",
1995,Ｊ１ サントリー,第１５節第１日,05/10(水),19:02,浦和,4-2,Ｇ大阪,大宮,"9,589",
1995,Ｊ１ サントリー,第１５節第１日,05/10(水),19:03,柏,0-1,Ｖ川崎,国立,"46,294",
1995,Ｊ１ サントリー,第１５節第１日,05/10(水),19:03,横浜M,0-0(PK4-5),横浜Ｆ,三ツ沢,"13,817",
1995,Ｊ１ サントリー,第１５節第１日,05/10(水),19:03,Ｃ大阪,1-1(PK2-3),清水,長居２,"11,497",
1995,Ｊ１ サントリー,第１５節第１日,05/10(水),19:04,広島,3-0,鹿島,広島ビ,"13,143",
1995,Ｊ１ サントリー,第１６節第１日,05/13(土),13:04,市原,2-1,横浜M,秋田,"15,807",
1995,Ｊ１ サントリー,第１６節第１日,05/13(土),14:00,磐田,3-1,Ｃ大阪,磐田,"18,041",
1995,Ｊ１ サントリー,第１６節第１日,05/13(土),14:03,横浜Ｆ,0-1,柏,長崎,"11,994",
1995,Ｊ１ サントリー,第１６節第１日,05/13(土),16:03,名古屋,2-2(PK7-6),浦和,国立,"36,770",
1995,Ｊ１ サントリー,第１６節第１日,05/13(土),16:03,Ｇ大阪,2-4,平塚,西京極,"15,119",
1995,Ｊ１ サントリー,第１６節第１日,05/13(土),16:05,鹿島,0-1,清水,カシマ,"15,813",
1995,Ｊ１ サントリー,第１６節第１日,05/13(土),19:04,Ｖ川崎,3-1,広島,等々力,"13,119",
1995,Ｊ１ サントリー,第１７節第１日,06/17(土),18:31,広島,1-2,横浜Ｆ,広島ビ,"15,284",
1995,Ｊ１ サントリー,第１７節第１日,06/17(土),18:32,浦和,2-1,磐田,新潟,"14,122",
1995,Ｊ１ サントリー,第１７節第１日,06/17(土),18:33,平塚,3-4,名古屋,平塚,"14,163",
1995,Ｊ１ サントリー,第１７節第１日,06/17(土),19:03,柏,0-3,市原,柏,"13,314",
1995,Ｊ１ サントリー,第１７節第１日,06/17(土),19:03,横浜M,3-1,Ｇ大阪,三ツ沢,"13,145",
1995,Ｊ１ サントリー,第１７節第１日,06/17(土),19:04,清水,0-4,Ｖ川崎,日本平,"18,776",
1995,Ｊ１ サントリー,第１７節第１日,06/17(土),19:05,Ｃ大阪,0-0(PK2-4),鹿島,長居２,"13,748",
1995,Ｊ１ サントリー,第１８節第１日,06/21(水),19:00,柏,0-1,名古屋,柏,"11,388",
1995,Ｊ１ サントリー,第１８節第１日,06/21(水),19:00,横浜M,3-2,磐田,三ツ沢,"13,505",
1995,Ｊ１ サントリー,第１８節第１日,06/21(水),19:00,広島,1-0,Ｇ大阪,広島ス,"8,667",
1995,Ｊ１ サントリー,第１８節第１日,06/21(水),19:03,平塚,3-1,浦和,平塚,"13,673",
1995,Ｊ１ サントリー,第１８節第１日,06/21(水),19:03,清水,1-1(PK6-5),市原,日本平,"18,545",
1995,Ｊ１ サントリー,第１８節第１日,06/21(水),19:04,鹿島,2-3,横浜Ｆ,カシマ,"15,263",
1995,Ｊ１ サントリー,第１８節第１日,06/21(水),19:04,Ｃ大阪,3-6,Ｖ川崎,長居２,"13,703",
1995,Ｊ１ サントリー,第１９節第１日,06/24(土),14:03,磐田,4-1,平塚,福井,"10,554",
1995,Ｊ１ サントリー,第１９節第１日,06/24(土),16:00,Ｇ大阪,1-3,柏,神戸ユ,"14,811",
1995,Ｊ１ サントリー,第１９節第１日,06/24(土),18:33,浦和,2-0,Ｃ大阪,大宮,"9,912",
1995,Ｊ１ サントリー,第１９節第１日,06/24(土),18:33,市原,3-0,広島,市原,"14,276",
1995,Ｊ１ サントリー,第１９節第１日,06/24(土),19:03,名古屋,3-2,横浜M,長良川,"24,071",
1995,Ｊ１ サントリー,第１９節第１日,06/24(土),19:30,Ｖ川崎,3-1,鹿島,等々力,"13,602",
1995,Ｊ１ サントリー,第１９節第１日,06/24(土),19:30,横浜Ｆ,6-1,清水,三ツ沢,"13,789",
1995,Ｊ１ サントリー,第２０節第１日,06/28(水),19:00,名古屋,2-1,広島,瑞穂陸,"19,616",
1995,Ｊ１ サントリー,第２０節第１日,06/28(水),19:00,Ｇ大阪,4-5,清水,万博,"15,752",
1995,Ｊ１ サントリー,第２０節第１日,06/28(水),19:01,磐田,3-2,柏,磐田,"17,218",
1995,Ｊ１ サントリー,第２０節第１日,06/28(水),19:02,浦和,2-1,横浜M,大宮,"9,924",
1995,Ｊ１ サントリー,第２０節第１日,06/28(水),19:02,横浜Ｆ,0-1,Ｖ川崎,富山,"24,521",
1995,Ｊ１ サントリー,第２０節第１日,06/28(水),19:03,市原,2-1,鹿島,市原,"14,065",
1995,Ｊ１ サントリー,第２０節第１日,06/28(水),19:03,平塚,1-5,Ｃ大阪,平塚,"11,905",
1995,Ｊ１ サントリー,第２１節第１日,07/01(土),18:33,広島,3-1,磐田,広島ビ,"16,211",
1995,Ｊ１ サントリー,第２１節第１日,07/01(土),19:00,柏,1-2,浦和,柏,"12,329",
1995,Ｊ１ サントリー,第２１節第１日,07/01(土),19:00,横浜M,0-3,平塚,三ツ沢,"12,767",
1995,Ｊ１ サントリー,第２１節第１日,07/01(土),19:01,清水,1-2,名古屋,日本平,"18,917",
1995,Ｊ１ サントリー,第２１節第１日,07/01(土),19:01,Ｃ大阪,5-3,横浜Ｆ,長居２,"13,242",
1995,Ｊ１ サントリー,第２１節第１日,07/01(土),19:02,鹿島,2-1,Ｇ大阪,金沢,"18,746",
1995,Ｊ１ サントリー,第２１節第１日,07/01(土),19:04,Ｖ川崎,2-2(PK3-2),市原,等々力,"12,696",
1995,Ｊ１ サントリー,第２２節第１日,07/08(土),18:30,名古屋,2-0,鹿島,瑞穂陸,"21,794",
1995,Ｊ１ サントリー,第２２節第１日,07/08(土),18:31,平塚,3-2,柏,愛媛陸,"11,560",
1995,Ｊ１ サントリー,第２２節第１日,07/08(土),18:33,浦和,3-2,広島,大宮,"9,168",
1995,Ｊ１ サントリー,第２２節第１日,07/08(土),18:33,市原,3-2,横浜Ｆ,市原,"13,683",
1995,Ｊ１ サントリー,第２２節第１日,07/08(土),19:00,横浜M,1-0,Ｃ大阪,三ツ沢,"11,469",
1995,Ｊ１ サントリー,第２２節第１日,07/08(土),19:00,Ｇ大阪,0-1,Ｖ川崎,万博,"19,486",
1995,Ｊ１ サントリー,第２２節第１日,07/08(土),19:01,磐田,2-1,清水,磐田,"19,069",
1995,Ｊ１ サントリー,第２３節第１日,07/12(水),19:01,Ｖ川崎,2-1,名古屋,等々力,"12,035",
1995,Ｊ１ サントリー,第２３節第１日,07/12(水),19:01,Ｃ大阪,1-0,市原,長居２,"9,699",
1995,Ｊ１ サントリー,第２３節第１日,07/12(水),19:02,清水,2-3,浦和,日本平,"18,643",
1995,Ｊ１ サントリー,第２３節第１日,07/12(水),19:03,柏,2-2(PK5-6),横浜M,柏,"11,597",
1995,Ｊ１ サントリー,第２３節第１日,07/12(水),19:03,横浜Ｆ,1-4,Ｇ大阪,鴨池,"10,148",
1995,Ｊ１ サントリー,第２３節第１日,07/12(水),19:03,広島,1-0,平塚,広島ス,"8,174",
1995,Ｊ１ サントリー,第２３節第１日,07/12(水),19:05,鹿島,1-2,磐田,カシマ,"15,401",
1995,Ｊ１ サントリー,第２４節第１日,07/15(土),15:00,横浜M,3-0,広島,札幌,"14,905",
1995,Ｊ１ サントリー,第２４節第１日,07/15(土),18:32,名古屋,2-1,横浜Ｆ,瑞穂球,"11,139",
1995,Ｊ１ サントリー,第２４節第１日,07/15(土),18:33,浦和,2-1,鹿島,大宮,"10,019",
1995,Ｊ１ サントリー,第２４節第１日,07/15(土),18:33,平塚,4-0,清水,平塚,"15,449",
1995,Ｊ１ サントリー,第２４節第１日,07/15(土),19:00,Ｇ大阪,0-5,市原,万博,"17,883",
1995,Ｊ１ サントリー,第２４節第１日,07/15(土),19:02,柏,1-2,Ｃ大阪,柏,"12,708",
1995,Ｊ１ サントリー,第２４節第１日,07/15(土),19:03,磐田,0-1,Ｖ川崎,磐田,"18,961",
1995,Ｊ１ サントリー,第２５節第１日,07/19(水),19:00,Ｖ川崎,2-1,浦和,等々力,"12,761",
1995,Ｊ１ サントリー,第２５節第１日,07/19(水),19:00,Ｇ大阪,1-0,Ｃ大阪,万博,"17,565",
1995,Ｊ１ サントリー,第２５節第１日,07/19(水),19:00,広島,1-0,柏,広島ス,"8,308",
1995,Ｊ１ サントリー,第２５節第１日,07/19(水),19:03,鹿島,2-1,平塚,カシマ,"15,687",
1995,Ｊ１ サントリー,第２５節第１日,07/19(水),19:03,市原,0-5,名古屋,市原,"13,865",
1995,Ｊ１ サントリー,第２５節第１日,07/19(水),19:04,横浜Ｆ,2-1,磐田,三ツ沢,"12,900",
1995,Ｊ１ サントリー,第２５節第１日,07/19(水),19:06,清水,2-1,横浜M,日本平,"21,047",
1995,Ｊ１ サントリー,第２６節第１日,07/22(土),19:00,柏,3-1,清水,柏,"13,416",
1995,Ｊ１ サントリー,第２６節第１日,07/22(土),19:00,磐田,3-0,市原,磐田,"17,703",
1995,Ｊ１ サントリー,第２６節第１日,07/22(土),19:00,Ｃ大阪,3-1,広島,長居２,"10,394",
1995,Ｊ１ サントリー,第２６節第１日,07/22(土),19:01,名古屋,3-0,Ｇ大阪,瑞穂陸,"21,816",
1995,Ｊ１ サントリー,第２６節第１日,07/22(土),19:02,浦和,2-2(PK5-3),横浜Ｆ,大宮,"10,354",
1995,Ｊ１ サントリー,第２６節第１日,07/22(土),19:03,横浜M,1-0,鹿島,三ツ沢,"14,127",
1995,Ｊ１ サントリー,第２６節第１日,07/22(土),19:03,平塚,2-3,Ｖ川崎,平塚,"16,082",
1995,Ｊ１ ＮＩＣＯＳ,第１節第１日,08/12(土),12:00,市原,2-1,Ｇ大阪,札幌,"9,518",
1995,Ｊ１ ＮＩＣＯＳ,第１節第１日,08/12(土),19:01,清水,0-1,広島,日本平,"20,117",
1995,Ｊ１ ＮＩＣＯＳ,第１節第１日,08/12(土),19:02,鹿島,0-2,横浜M,カシマ,"16,162",
1995,Ｊ１ ＮＩＣＯＳ,第１節第１日,08/12(土),19:03,横浜Ｆ,0-6,浦和,長崎,"11,954",
1995,Ｊ１ ＮＩＣＯＳ,第１節第１日,08/12(土),19:03,名古屋,4-0,磐田,瑞穂陸,"22,573",
1995,Ｊ１ ＮＩＣＯＳ,第１節第１日,08/12(土),19:03,Ｃ大阪,2-1,柏,長居２,"9,297",
1995,Ｊ１ ＮＩＣＯＳ,第１節第１日,08/12(土),19:04,Ｖ川崎,3-1,平塚,等々力,"13,931",
1995,Ｊ１ ＮＩＣＯＳ,第２節第１日,08/16(水),19:00,Ｇ大阪,3-4,柏,万博,"10,078",
1995,Ｊ１ ＮＩＣＯＳ,第２節第１日,08/16(水),19:01,広島,1-0,Ｃ大阪,広島ビ,"15,523",
1995,Ｊ１ ＮＩＣＯＳ,第２節第１日,08/16(水),19:02,市原,2-3,名古屋,市原,"12,584",
1995,Ｊ１ ＮＩＣＯＳ,第２節第１日,08/16(水),19:02,磐田,0-2,鹿島,磐田,"18,251",
1995,Ｊ１ ＮＩＣＯＳ,第２節第１日,08/16(水),19:03,横浜M,0-1,Ｖ川崎,国立,"52,699",
1995,Ｊ１ ＮＩＣＯＳ,第２節第１日,08/16(水),19:03,平塚,1-2,横浜Ｆ,平塚,"13,189",
1995,Ｊ１ ＮＩＣＯＳ,第２節第１日,08/16(水),19:07,浦和,1-2,清水,駒場,"21,559",
1995,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/19(土),18:00,鹿島,5-1,市原,カシマ,"15,783",
1995,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/19(土),18:59,柏,1-0,広島,柏,"12,429",
1995,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/19(土),19:00,Ｃ大阪,0-1,浦和,長居２,"12,091",
1995,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/19(土),19:03,Ｖ川崎,1-0,磐田,等々力,"15,757",
1995,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/19(土),19:03,清水,2-0,平塚,国立,"32,663",
1995,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/19(土),19:03,名古屋,3-1,Ｇ大阪,長良川,"21,734",
1995,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/19(土),19:04,横浜Ｆ,2-1,横浜M,三ツ沢,"14,104",
1995,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/23(水),19:00,平塚,1-0,Ｃ大阪,平塚,"11,426",
1995,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/23(水),19:00,磐田,1-2,横浜Ｆ,磐田,"16,832",
1995,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/23(水),19:00,名古屋,2-1,鹿島,瑞穂陸,"22,028",
1995,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/23(水),19:02,Ｇ大阪,5-2,広島,万博,"9,440",
1995,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/23(水),19:03,浦和,0-2,柏,国立,"51,580",
1995,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/23(水),19:03,横浜M,0-1,清水,三ツ沢,"12,764",
1995,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/23(水),19:04,市原,3-1,Ｖ川崎,市原,"15,234",
1995,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/26(土),18:04,鹿島,4-0,Ｇ大阪,カシマ,"16,110",
1995,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/26(土),18:30,広島,0-1,浦和,広島ビ,"14,545",
1995,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/26(土),19:00,Ｃ大阪,0-2,横浜M,長居２,"12,848",
1995,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/26(土),19:01,横浜Ｆ,0-1,市原,三ツ沢,"12,421",
1995,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/26(土),19:01,清水,0-2,磐田,日本平,"20,295",
1995,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/26(土),19:03,柏,3-0,平塚,柏,"15,865",
1995,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/26(土),19:03,Ｖ川崎,3-2,名古屋,等々力,"15,503",
1995,Ｊ１ ＮＩＣＯＳ,第６節第１日,09/02(土),18:30,名古屋,2-1,横浜Ｆ,長良川,"22,024",
1995,Ｊ１ ＮＩＣＯＳ,第６節第１日,09/02(土),19:00,横浜M,2-3,柏,三ツ沢,"12,123",
1995,Ｊ１ ＮＩＣＯＳ,第６節第１日,09/02(土),19:00,磐田,2-1,Ｃ大阪,磐田,"16,506",
1995,Ｊ１ ＮＩＣＯＳ,第６節第１日,09/02(土),19:00,Ｇ大阪,1-4,浦和,万博,"15,181",
1995,Ｊ１ ＮＩＣＯＳ,第６節第１日,09/02(土),19:03,平塚,4-0,広島,平塚,"12,354",
1995,Ｊ１ ＮＩＣＯＳ,第６節第１日,09/02(土),19:05,鹿島,1-5,Ｖ川崎,カシマ,"16,628",
1995,Ｊ１ ＮＩＣＯＳ,第６節第１日,09/02(土),19:05,市原,0-1,清水,国立,"35,040",
1995,Ｊ１ ＮＩＣＯＳ,第７節第１日,09/06(水),19:00,柏,2-4,磐田,柏,"11,846",
1995,Ｊ１ ＮＩＣＯＳ,第７節第１日,09/06(水),19:01,浦和,3-2,平塚,駒場,"20,417",
1995,Ｊ１ ＮＩＣＯＳ,第７節第１日,09/06(水),19:02,清水,2-0,名古屋,日本平,"17,005",
1995,Ｊ１ ＮＩＣＯＳ,第７節第１日,09/06(水),19:03,Ｖ川崎,2-0,Ｇ大阪,等々力,"16,455",
1995,Ｊ１ ＮＩＣＯＳ,第７節第１日,09/06(水),19:03,広島,0-0(PK1-4),横浜M,広島ス,"8,171",
1995,Ｊ１ ＮＩＣＯＳ,第７節第１日,09/06(水),19:04,横浜Ｆ,1-2,鹿島,国立,"41,239",
1995,Ｊ１ ＮＩＣＯＳ,第７節第１日,09/06(水),19:05,Ｃ大阪,3-4,市原,長居２,"8,347",
