年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
1998,Ｊ１ １ｓｔ,第３節第１日,03/28(土),19:03,浦和,1-2,Ｃ大阪,駒場,"19,526",
1998,Ｊ１ １ｓｔ,第３節第１日,03/28(土),19:04,鹿島,3-2,清水,カシマ,"15,075",
1998,Ｊ１ １ｓｔ,第４節第１日,04/04(土),13:05,札幌,1-0,Ｇ大阪,室蘭,"8,169",
1998,Ｊ１ １ｓｔ,第４節第１日,04/04(土),15:01,広島,1-2,浦和,広島ス,"10,911",
1998,Ｊ１ １ｓｔ,第４節第１日,04/04(土),15:03,鹿島,6-0,京都,カシマ,"15,075",
1998,Ｊ１ １ｓｔ,第４節第１日,04/04(土),15:04,市原,3-1,磐田,市原,"6,162",
1998,Ｊ１ １ｓｔ,第４節第１日,04/04(土),15:04,清水,0-2,柏,日本平,"11,181",
1998,Ｊ１ １ｓｔ,第４節第１日,04/04(土),15:05,Ｃ大阪,2-0,名古屋,長居,"10,188",
1998,Ｊ１ １ｓｔ,第４節第１日,04/04(土),15:32,横浜Ｆ,1-3,平塚,横浜国,"23,427",
1998,Ｊ１ １ｓｔ,第４節第１日,04/04(土),19:03,神戸,0-2,Ｖ川崎,神戸ユ,"8,329",
1998,Ｊ１ １ｓｔ,第４節第１日,04/04(土),19:04,福岡,2-5,横浜M,博多球,"15,402",
1998,Ｊ１ １ｓｔ,第５節第１日,04/11(土),14:03,Ｖ川崎,2-1,市原,等々力,"9,489",
1998,Ｊ１ １ｓｔ,第５節第１日,04/11(土),14:04,浦和,2-2(PK5-4),福岡,駒場,"19,991",
1998,Ｊ１ １ｓｔ,第５節第１日,04/11(土),14:04,磐田,4-0,横浜Ｆ,磐田,"10,564",
1998,Ｊ１ １ｓｔ,第５節第１日,04/11(土),15:00,横浜M,4-0,札幌,三ツ沢,"9,214",
1998,Ｊ１ １ｓｔ,第５節第１日,04/11(土),15:03,平塚,3-2,Ｃ大阪,平塚,"8,266",
1998,Ｊ１ １ｓｔ,第５節第１日,04/11(土),16:04,柏,3-2,鹿島,国立,"25,720",
1998,Ｊ１ １ｓｔ,第５節第１日,04/11(土),16:04,名古屋,3-2,広島,瑞穂陸,"8,213",
1998,Ｊ１ １ｓｔ,第５節第１日,04/11(土),16:04,Ｇ大阪,1-2,清水,万博,"6,601",
1998,Ｊ１ １ｓｔ,第５節第１日,04/11(土),19:04,京都,2-1,神戸,西京極,"8,021",
1998,Ｊ１ １ｓｔ,第６節第１日,04/15(水),18:59,鹿島,1-0,Ｇ大阪,カシマ,"13,824",
1998,Ｊ１ １ｓｔ,第６節第１日,04/15(水),19:00,札幌,2-0,浦和,仙台,"12,171",
1998,Ｊ１ １ｓｔ,第６節第１日,04/15(水),19:00,清水,1-0,横浜M,日本平,"10,115",
1998,Ｊ１ １ｓｔ,第６節第１日,04/15(水),19:00,福岡,1-2,名古屋,博多球,"5,611",
1998,Ｊ１ １ｓｔ,第６節第１日,04/15(水),19:03,市原,1-2,神戸,市原,"3,012",
1998,Ｊ１ １ｓｔ,第６節第１日,04/15(水),19:03,横浜Ｆ,0-3,Ｖ川崎,三ツ沢,"6,540",
1998,Ｊ１ １ｓｔ,第６節第１日,04/15(水),19:03,Ｃ大阪,1-9,磐田,長居,"12,832",
1998,Ｊ１ １ｓｔ,第６節第１日,04/15(水),19:03,広島,0-1,平塚,広島ス,"10,688",
1998,Ｊ１ １ｓｔ,第６節第１日,04/15(水),19:04,柏,3-2,京都,柏,"4,551",
1998,Ｊ１ １ｓｔ,第７節第１日,04/18(土),14:03,名古屋,2-1,札幌,瑞穂陸,"8,173",
1998,Ｊ１ １ｓｔ,第７節第１日,04/18(土),15:01,京都,1-3,市原,富山,"5,840",
1998,Ｊ１ １ｓｔ,第７節第１日,04/18(土),15:03,Ｖ川崎,2-1,Ｃ大阪,等々力,"7,657",
1998,Ｊ１ １ｓｔ,第７節第１日,04/18(土),15:03,Ｇ大阪,3-1,柏,万博,"3,282",
1998,Ｊ１ １ｓｔ,第７節第１日,04/18(土),16:03,平塚,3-2,福岡,国立,"24,300",
1998,Ｊ１ １ｓｔ,第７節第１日,04/18(土),16:04,横浜M,1-0,鹿島,横浜国,"34,199",
1998,Ｊ１ １ｓｔ,第７節第１日,04/18(土),16:04,磐田,5-0,広島,磐田,"8,124",
1998,Ｊ１ １ｓｔ,第７節第１日,04/18(土),19:00,神戸,1-4,横浜Ｆ,神戸ユ,"3,096",
1998,Ｊ１ １ｓｔ,第７節第１日,04/18(土),19:04,浦和,0-2,清水,駒場,"19,208",
1998,Ｊ１ １ｓｔ,第８節第１日,04/25(土),13:05,広島,2-1,Ｖ川崎,広島ス,"9,584",
1998,Ｊ１ １ｓｔ,第８節第１日,04/25(土),14:04,札幌,3-3(PK4-5),平塚,室蘭,"11,518",
1998,Ｊ１ １ｓｔ,第８節第１日,04/25(土),15:00,Ｇ大阪,0-1,京都,万博,"4,880",
1998,Ｊ１ １ｓｔ,第８節第１日,04/25(土),15:01,Ｃ大阪,1-2,神戸,長居,"7,738",
1998,Ｊ１ １ｓｔ,第８節第１日,04/25(土),15:03,横浜Ｆ,2-0,市原,三ツ沢,"5,232",
1998,Ｊ１ １ｓｔ,第８節第１日,04/25(土),15:03,清水,3-1,名古屋,日本平,"9,314",
1998,Ｊ１ １ｓｔ,第８節第１日,04/25(土),15:04,鹿島,1-4,浦和,カシマ,"15,641",
1998,Ｊ１ １ｓｔ,第８節第１日,04/25(土),15:04,福岡,1-7,磐田,水前寺,"11,032",
1998,Ｊ１ １ｓｔ,第８節第１日,04/25(土),19:03,柏,0-4,横浜M,柏,"9,486",
1998,Ｊ１ １ｓｔ,第９節第１日,04/29(水・祝),14:01,名古屋,3-0,鹿島,瑞穂陸,"23,932",
1998,Ｊ１ １ｓｔ,第９節第１日,04/29(水・祝),14:03,磐田,4-0,札幌,磐田,"13,846",
1998,Ｊ１ １ｓｔ,第９節第１日,04/29(水・祝),14:03,神戸,0-2,広島,神戸ユ,"12,592",
1998,Ｊ１ １ｓｔ,第９節第１日,04/29(水・祝),15:02,京都,1-2,横浜Ｆ,西京極,"8,334",
1998,Ｊ１ １ｓｔ,第９節第１日,04/29(水・祝),15:03,浦和,3-1,柏,国立,"46,547",
1998,Ｊ１ １ｓｔ,第９節第１日,04/29(水・祝),15:03,Ｖ川崎,6-1,福岡,等々力,"10,797",
1998,Ｊ１ １ｓｔ,第９節第１日,04/29(水・祝),16:04,市原,4-1,Ｃ大阪,市原,"5,403",
1998,Ｊ１ １ｓｔ,第９節第１日,04/29(水・祝),19:03,平塚,1-2,清水,平塚,"13,483",
1998,Ｊ１ １ｓｔ,第９節第１日,04/29(水・祝),19:04,横浜M,2-1,Ｇ大阪,横浜国,"18,087",
1998,Ｊ１ １ｓｔ,第１０節第１日,05/02(土),13:04,札幌,1-3,Ｖ川崎,室蘭,"6,079",
1998,Ｊ１ １ｓｔ,第１０節第１日,05/02(土),15:00,Ｃ大阪,1-4,横浜Ｆ,長居,"10,563",
1998,Ｊ１ １ｓｔ,第１０節第１日,05/02(土),15:03,鹿島,1-0,平塚,カシマ,"15,742",
1998,Ｊ１ １ｓｔ,第１０節第１日,05/02(土),15:03,Ｇ大阪,0-2,浦和,万博,"10,485",
1998,Ｊ１ １ｓｔ,第１０節第１日,05/02(土),15:04,清水,2-1,磐田,日本平,"19,544",
1998,Ｊ１ １ｓｔ,第１０節第１日,05/02(土),19:02,福岡,3-1,神戸,博多球,"5,591",
1998,Ｊ１ １ｓｔ,第１０節第１日,05/02(土),19:03,柏,2-3,名古屋,柏,"7,223",
1998,Ｊ１ １ｓｔ,第１０節第１日,05/02(土),19:04,横浜M,2-1,京都,横浜国,"16,380",
1998,Ｊ１ １ｓｔ,第１０節第１日,05/02(土),19:04,広島,3-1,市原,広島ス,"4,132",
1998,Ｊ１ １ｓｔ,第１１節第１日,05/05(火・祝),14:03,磐田,0-3,鹿島,磐田,"17,269",
1998,Ｊ１ １ｓｔ,第１１節第１日,05/05(火・祝),14:04,名古屋,0-0(PK1-3),Ｇ大阪,長良川,"12,109",
1998,Ｊ１ １ｓｔ,第１１節第１日,05/05(火・祝),15:00,市原,4-2,福岡,市原,"6,857",
1998,Ｊ１ １ｓｔ,第１１節第１日,05/05(火・祝),15:04,京都,1-2,Ｃ大阪,鴨池,"8,851",
1998,Ｊ１ １ｓｔ,第１１節第１日,05/05(火・祝),15:04,神戸,2-3,札幌,神戸ユ,"6,004",
1998,Ｊ１ １ｓｔ,第１１節第１日,05/05(火・祝),16:04,Ｖ川崎,2-0,清水,等々力,"19,649",
1998,Ｊ１ １ｓｔ,第１１節第１日,05/05(火・祝),18:33,浦和,0-1,横浜M,駒場,"20,048",
1998,Ｊ１ １ｓｔ,第１１節第１日,05/05(火・祝),19:03,平塚,1-3,柏,平塚,"9,201",
1998,Ｊ１ １ｓｔ,第１１節第１日,05/05(火・祝),19:04,横浜Ｆ,5-1,広島,横浜国,"20,266",
1998,Ｊ１ １ｓｔ,第１２節第１日,05/09(土),13:02,札幌,3-2,市原,室蘭,"5,118",
1998,Ｊ１ １ｓｔ,第１２節第１日,05/09(土),13:04,鹿島,3-1,Ｖ川崎,カシマ,"15,660",
1998,Ｊ１ １ｓｔ,第１２節第１日,05/09(土),15:01,Ｇ大阪,1-2,平塚,万博,"19,526",
1998,Ｊ１ １ｓｔ,第１２節第１日,05/09(土),15:03,横浜M,1-3,名古屋,横浜国,"20,274",
1998,Ｊ１ １ｓｔ,第１２節第１日,05/09(土),15:03,広島,0-2,Ｃ大阪,広島ス,"5,994",
1998,Ｊ１ １ｓｔ,第１２節第１日,05/09(土),15:03,福岡,0-1,横浜Ｆ,博多球,"7,519",
1998,Ｊ１ １ｓｔ,第１２節第１日,05/09(土),15:04,浦和,2-1,京都,国立,"33,773",
1998,Ｊ１ １ｓｔ,第１２節第１日,05/09(土),16:04,清水,4-0,神戸,日本平,"10,460",
1998,Ｊ１ １ｓｔ,第１２節第１日,05/09(土),19:05,柏,1-3,磐田,柏,"12,033",
1998,Ｊ１ １ｓｔ,第１３節第１日,07/25(土),19:00,横浜Ｆ,2-2(PK5-3),札幌,三ツ沢,"5,104",
1998,Ｊ１ １ｓｔ,第１３節第１日,07/25(土),19:00,磐田,4-1,Ｇ大阪,磐田,"10,283",
1998,Ｊ１ １ｓｔ,第１３節第１日,07/25(土),19:00,名古屋,3-1,浦和,瑞穂陸,"19,370",
1998,Ｊ１ １ｓｔ,第１３節第１日,07/25(土),19:03,市原,0-1,清水,市原,"4,086",
1998,Ｊ１ １ｓｔ,第１３節第１日,07/25(土),19:03,平塚,1-4,横浜M,平塚,"14,119",
1998,Ｊ１ １ｓｔ,第１３節第１日,07/25(土),19:03,Ｃ大阪,3-1,福岡,長居,"9,711",
1998,Ｊ１ １ｓｔ,第１３節第１日,07/25(土),19:03,神戸,2-3,鹿島,神戸ユ,"12,501",
1998,Ｊ１ １ｓｔ,第１３節第１日,07/25(土),19:04,Ｖ川崎,1-3,柏,等々力,"10,468",
1998,Ｊ１ １ｓｔ,第１３節第１日,07/25(土),19:04,京都,1-2,広島,西京極,"5,231",
1998,Ｊ１ １ｓｔ,第１４節第１日,07/29(水),19:00,鹿島,4-1,市原,カシマ,"15,213",
1998,Ｊ１ １ｓｔ,第１４節第１日,07/29(水),19:01,清水,2-0,横浜Ｆ,日本平,"10,873",
1998,Ｊ１ １ｓｔ,第１４節第１日,07/29(水),19:01,福岡,1-1(PK5-3),広島,博多球,"10,025",
1998,Ｊ１ １ｓｔ,第１４節第１日,07/29(水),19:03,札幌,3-4,Ｃ大阪,札幌,"17,689",
1998,Ｊ１ １ｓｔ,第１４節第１日,07/29(水),19:03,柏,4-0,神戸,柏,"6,985",
1998,Ｊ１ １ｓｔ,第１４節第１日,07/29(水),19:03,Ｇ大阪,2-4,Ｖ川崎,金沢,"15,037",
1998,Ｊ１ １ｓｔ,第１４節第１日,07/29(水),19:04,浦和,2-1,平塚,駒場,"18,330",
1998,Ｊ１ １ｓｔ,第１４節第１日,07/29(水),19:04,横浜M,0-1,磐田,山形県,"15,165",
1998,Ｊ１ １ｓｔ,第１４節第１日,07/29(水),19:04,名古屋,3-1,京都,瑞穂陸,"7,075",
1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:00,市原,3-0,柏,市原,"4,993",
1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:00,神戸,0-4,Ｇ大阪,神戸ユ,"6,360",
1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:02,Ｃ大阪,1-3,清水,長居,"9,646",
1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:03,横浜Ｆ,3-2,鹿島,横浜国,"28,054",
1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:03,平塚,0-5,名古屋,平塚,"6,834",
1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:04,Ｖ川崎,2-4,横浜M,等々力,"20,486",
1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:04,磐田,2-0,浦和,磐田,"15,845",
1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:04,京都,1-0,福岡,西京極,"4,328",
1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:04,広島,4-3,札幌,広島ス,"5,411",
1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:00,札幌,1-2,福岡,札幌,"11,103",
1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:00,鹿島,3-2,Ｃ大阪,カシマ,"15,360",
1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:00,清水,1-0,広島,日本平,"12,445",
1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:00,Ｇ大阪,3-2,市原,万博,"5,000",
1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:01,横浜M,2-1,神戸,横浜国,"11,830",
1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:03,浦和,1-1(PK4-2),Ｖ川崎,駒場,"16,971",
1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:03,柏,1-3,横浜Ｆ,柏,"7,231",
1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:03,平塚,1-2,京都,平塚,"5,038",
1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:04,名古屋,1-2,磐田,瑞穂陸,"23,077",
1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:00,広島,3-2,鹿島,広島ビ,"17,020",
1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:01,市原,2-1,横浜M,市原,"8,099",
1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:02,福岡,0-3,清水,博多球,"13,779",
1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:03,横浜Ｆ,3-6,Ｇ大阪,三ツ沢,"5,801",
1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:03,磐田,3-1,平塚,磐田,"17,337",
1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:03,Ｃ大阪,5-7,柏,長居,"8,836",
1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:03,神戸,1-5,浦和,神戸ユ,"9,644",
1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:04,Ｖ川崎,0-2,名古屋,等々力,"11,267",
1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:04,京都,4-2,札幌,西京極,"4,130",
1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),18:31,市原,1-3,鹿島,市原,"7,539",
1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),18:33,平塚,0-4,浦和,平塚,"13,088",
1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),19:00,神戸,0-2,柏,神戸ユ,"3,938",
1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),19:01,広島,4-0,福岡,広島ビ,"6,209",
1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),19:03,横浜Ｆ,2-4,清水,横浜国,"16,398",
1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),19:03,Ｃ大阪,1-3,札幌,長居,"7,239",
1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),19:04,Ｖ川崎,1-2,Ｇ大阪,等々力,"7,958",
1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),19:04,磐田,2-3,横浜M,磐田,"15,797",
1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),19:04,京都,2-3,名古屋,西京極,"7,141",
1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),13:02,札幌,2-0,広島,札幌,"8,517",
1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),18:30,浦和,2-0,磐田,駒場,"17,325",
1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),19:00,柏,1-0,市原,柏,"8,040",
1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),19:00,清水,1-2,Ｃ大阪,日本平,"12,144",
1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),19:03,鹿島,1-3,横浜Ｆ,カシマ,"15,282",
1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),19:03,名古屋,2-0,平塚,瑞穂陸,"19,521",
1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),19:03,Ｇ大阪,1-0,神戸,万博,"6,299",
1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),19:04,横浜M,2-0,Ｖ川崎,横浜国,"31,660",
1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),19:04,福岡,0-1,京都,博多球,"8,892",
1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),15:02,Ｖ川崎,0-3,浦和,国立,"33,780",
1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),16:03,磐田,4-2,名古屋,磐田,"12,536",
1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),18:30,市原,0-1,Ｇ大阪,市原,"3,494",
1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),19:01,広島,2-2(PK8-7),清水,広島ビ,"6,531",
1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),19:03,横浜Ｆ,1-2,柏,横浜国,"11,477",
1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),19:03,神戸,2-3,横浜M,神戸ユ,"11,002",
1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),19:04,京都,1-2,平塚,西京極,"15,454",
1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),19:04,Ｃ大阪,0-2,鹿島,長居,"15,501",
1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),19:04,福岡,1-0,札幌,博多球,"8,567",
1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),14:00,札幌,2-0,京都,札幌,"10,192",
1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),14:04,平塚,1-2,磐田,平塚,"11,604",
1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),16:04,清水,6-0,福岡,日本平,"10,354",
1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),16:06,名古屋,1-0,Ｖ川崎,長良川,"15,086",
1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),18:33,浦和,2-1,神戸,駒場,"18,957",
1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),19:00,Ｇ大阪,1-1(PK1-4),横浜Ｆ,万博,"7,847",
1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),19:03,鹿島,0-2,広島,カシマ,"15,737",
1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),19:03,横浜M,3-2,市原,三ツ沢,"10,214",
1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),19:04,柏,3-1,Ｃ大阪,柏,"7,380",
1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),14:01,Ｖ川崎,3-2,平塚,新潟,"12,279",
1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),14:04,札幌,1-2,清水,札幌,"10,406",
1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),14:04,福岡,0-3,鹿島,博多球,"17,722",
1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),15:02,市原,0-2,浦和,市原,"8,367",
1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),15:02,広島,0-0(PK8-9),柏,広島ビ,"6,920",
1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),15:03,Ｃ大阪,2-1,Ｇ大阪,長居,"12,230",
1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),16:04,横浜Ｆ,0-2,横浜M,横浜国,"53,598",
1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),19:03,神戸,1-3,名古屋,神戸ユ,"5,705",
1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),19:04,京都,2-3,磐田,鳥取,"12,371",
1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),14:02,磐田,1-0,Ｖ川崎,磐田,"12,056",
1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),14:03,名古屋,3-0,市原,瑞穂陸,"11,386",
1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),15:03,Ｇ大阪,0-2,広島,万博,"4,183",
1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),16:04,清水,3-2,京都,日本平,"12,083",
1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),18:33,浦和,3-0,横浜Ｆ,駒場,"19,742",
1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),18:33,平塚,1-0,神戸,平塚,"5,151",
1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),19:00,柏,1-2,福岡,柏,"6,392",
1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),19:03,鹿島,3-2,札幌,カシマ,"15,184",
1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),19:04,横浜M,2-3,Ｃ大阪,三ツ沢,"8,749",
1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),13:04,札幌,3-2,柏,札幌,"11,183",
1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),14:00,Ｃ大阪,2-1,浦和,長居,"16,145",
1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),14:04,市原,4-2,平塚,市原,"3,514",
1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),15:00,福岡,1-0,Ｇ大阪,博多球,"8,902",
1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),15:01,広島,1-2,横浜M,広島ビ,"12,969",
1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),15:03,Ｖ川崎,0-2,京都,国立,"12,099",
1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),15:03,横浜Ｆ,2-3,名古屋,横浜国,"16,226",
1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),16:02,清水,1-2,鹿島,日本平,"13,830",
1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),19:04,神戸,0-7,磐田,神戸ユ,"13,589",
1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),14:01,平塚,3-1,横浜Ｆ,国立,"17,164",
1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),14:03,磐田,6-2,市原,磐田,"10,840",
1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),14:03,名古屋,1-1(PK5-3),Ｃ大阪,瑞穂球,"9,288",
1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),15:00,Ｖ川崎,1-2,神戸,等々力,"5,244",
1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),15:03,Ｇ大阪,1-0,札幌,万博,"3,688",
1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),16:05,京都,0-3,鹿島,西京極,"7,156",
1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),18:33,浦和,1-2,広島,駒場,"17,876",
1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),19:03,横浜M,3-0,福岡,三ツ沢,"7,265",
1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),19:04,柏,1-2,清水,柏,"8,016",
1998,Ｊ１ ２ｎｄ,第９節第１日,10/03(土),14:02,鹿島,3-0,柏,カシマ,"14,572",
1998,Ｊ１ ２ｎｄ,第９節第１日,10/03(土),14:03,横浜Ｆ,0-4,磐田,三ツ沢,"14,473",
