年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2001,Ｊ１ １ｓｔ,第１３節第１日,07/07(土),19:04,横浜FM,1-2,磐田,横浜国,"41,593",テレビ神奈川／ＢＳ
2001,Ｊ１ １ｓｔ,第１３節第１日,07/07(土),19:04,福岡,0-4,名古屋,博多球,"21,281",Ｊスカイスポーツ
2001,Ｊ１ １ｓｔ,第１０節第２日,07/11(水),19:04,名古屋,2-1,清水,瑞穂陸,"13,526",
2001,Ｊ１ １ｓｔ,第１４節第１日,07/14(土),19:00,名古屋,3-2,広島,瑞穂陸,"22,798",東海テレビ（録）／ＢＳ（録）
2001,Ｊ１ １ｓｔ,第１４節第１日,07/14(土),19:01,Ｃ大阪,3-2,柏,長居,"13,359",スカイパーフェクＴＶ！（録）
2001,Ｊ１ １ｓｔ,第１４節第１日,07/14(土),19:01,福岡,0-2,札幌,博多球,"12,106",福岡放送（録）
2001,Ｊ１ １ｓｔ,第１４節第１日,07/14(土),19:03,鹿島,2-0,神戸,カシマ,"19,255",Ｊスカイスポーツ
2001,Ｊ１ １ｓｔ,第１４節第１日,07/14(土),19:03,磐田,2-1,東京Ｖ,磐田,"16,032",静岡放送（録）
2001,Ｊ１ １ｓｔ,第１４節第１日,07/14(土),19:04,浦和,3-1,市原,駒場,"19,978",テレビ埼玉／ＢＳ
2001,Ｊ１ １ｓｔ,第１４節第１日,07/14(土),19:04,Ｆ東京,0-2,Ｇ大阪,東京,"20,553",東京メトロポリタンテレビ（録）／スカイパーフェクＴＶ！
2001,Ｊ１ １ｓｔ,第１４節第１日,07/14(土),19:04,横浜FM,1-3,清水,横浜国,"18,129",テレビ神奈川／ＢＳ－ｉ
2001,Ｊ１ １ｓｔ,第１５節第１日,07/21(土),19:00,清水,1-2,Ｆ東京,日本平,"15,093",スカイパーフェクＴＶ！（録）
2001,Ｊ１ １ｓｔ,第１５節第１日,07/21(土),19:01,Ｇ大阪,3-1,鹿島,万博,"21,598",ＢＳ（録）
2001,Ｊ１ １ｓｔ,第１５節第１日,07/21(土),19:03,札幌,1-1,横浜FM,札幌ド,"39,319",テレビ北海道
2001,Ｊ１ １ｓｔ,第１５節第１日,07/21(土),19:04,市原,4-2,Ｃ大阪,市原,"7,585",千葉テレビ
2001,Ｊ１ １ｓｔ,第１５節第１日,07/21(土),19:04,柏,1-0,福岡,柏の葉,"9,021",ＢＳ－ｉ
2001,Ｊ１ １ｓｔ,第１５節第１日,07/21(土),19:04,東京Ｖ,0-3,名古屋,東京,"43,335",日本テレビ（録）／ＢＳ
2001,Ｊ１ １ｓｔ,第１５節第１日,07/21(土),19:04,神戸,2-2,磐田,神戸ユ,"24,287",サンテレビ／スカイパーフェクＴＶ！
2001,Ｊ１ １ｓｔ,第１５節第１日,07/21(土),19:04,広島,1-3,浦和,広島ビ,"18,630",Ｊスカイスポーツ
2001,Ｊ１ ２ｎｄ,第１節第１日,08/11(土),18:32,Ｆ東京,2-2,柏,東京,"24,539",テレビ東京（録）
2001,Ｊ１ ２ｎｄ,第１節第１日,08/11(土),18:34,浦和,1-3,神戸,駒場,"17,371",テレビ埼玉／ＢＳ－ｉ
2001,Ｊ１ ２ｎｄ,第１節第１日,08/11(土),18:34,市原,3-1,東京Ｖ,市原,"7,952",千葉テレビ
2001,Ｊ１ ２ｎｄ,第１節第１日,08/11(土),19:00,名古屋,3-2,Ｇ大阪,瑞穂陸,"10,793",ＢＳ（録）
2001,Ｊ１ ２ｎｄ,第１節第１日,08/11(土),19:01,Ｃ大阪,2-6,広島,長居,"9,256",Ｊスカイスポーツ（録）
2001,Ｊ１ ２ｎｄ,第１節第１日,08/11(土),19:03,横浜FM,1-0,福岡,横浜国,"13,316",スカイパーフェクＴＶ！
2001,Ｊ１ ２ｎｄ,第１節第１日,08/11(土),19:04,鹿島,2-1,札幌,カシマ,"21,848",ＢＳ
2001,Ｊ１ ２ｎｄ,第２節第１日,08/18(土),15:33,札幌,2-5,Ｆ東京,札幌ド,"32,975",ＴＢＳ（単）
2001,Ｊ１ ２ｎｄ,第２節第１日,08/18(土),18:35,Ｇ大阪,1-0,磐田,万博,"18,314",ＢＳ－ｉ
2001,Ｊ１ ２ｎｄ,第２節第１日,08/18(土),19:00,東京Ｖ,2-1,浦和,東京,"20,345",ＢＳ（録）
2001,Ｊ１ ２ｎｄ,第２節第１日,08/18(土),19:00,神戸,2-1,名古屋,神戸ユ,"9,775",Ｊスカイスポーツ（録）
2001,Ｊ１ ２ｎｄ,第２節第１日,08/18(土),19:00,広島,2-0,市原,広島ス,"7,154",
2001,Ｊ１ ２ｎｄ,第２節第１日,08/18(土),19:03,清水,1-2,鹿島,日本平,"18,690",静岡放送（録）／スカイパーフェクＴＶ！
2001,Ｊ１ ２ｎｄ,第２節第１日,08/18(土),19:03,福岡,4-0,Ｃ大阪,博多球,"12,581",スカイパーフェクＴＶ！
2001,Ｊ１ ２ｎｄ,第２節第１日,08/18(土),19:04,柏,0-1,横浜FM,柏の葉,"13,118",ＢＳ
2001,Ｊ１ ２ｎｄ,第３節第１日,08/25(土),18:30,Ｆ東京,1-2,清水,東京,"21,078",テレビ東京（録）
2001,Ｊ１ ２ｎｄ,第３節第１日,08/25(土),18:34,浦和,2-1,広島,駒場,"17,418",テレビ埼玉／ＢＳ－ｉ
2001,Ｊ１ ２ｎｄ,第３節第１日,08/25(土),19:00,横浜FM,3-2,札幌,横浜国,"16,247",ＢＳ（録）
2001,Ｊ１ ２ｎｄ,第３節第１日,08/25(土),19:00,名古屋,3-2,東京Ｖ,瑞穂陸,"12,104",テレビ愛知（録）
2001,Ｊ１ ２ｎｄ,第３節第１日,08/25(土),19:01,福岡,2-5,柏,博多球,"13,046",スカイパーフェクＴＶ！（録）
2001,Ｊ１ ２ｎｄ,第３節第１日,08/25(土),19:03,鹿島,3-1,Ｇ大阪,カシマ,"20,096",Ｊスカイスポーツ
2001,Ｊ１ ２ｎｄ,第３節第１日,08/25(土),19:04,磐田,2-0,神戸,磐田,"11,897",ＢＳ
2001,Ｊ１ ２ｎｄ,第３節第１日,08/25(土),19:04,Ｃ大阪,1-2,市原,長居,"8,069",スカイパーフェクＴＶ！
2001,Ｊ１ ２ｎｄ,第１節第２日,09/01(土),19:04,磐田,3-1,清水,静岡,"43,506",静岡放送（録）／ＢＳ
2001,Ｊ１ ２ｎｄ,第４節第１日,09/08(土),15:36,札幌,3-4,福岡,札幌厚別,"14,113",北海道放送／Ｊスカイスポーツ
2001,Ｊ１ ２ｎｄ,第４節第１日,09/08(土),18:34,市原,2-1,浦和,国立,"15,758",千葉テレビ
2001,Ｊ１ ２ｎｄ,第４節第１日,09/08(土),18:34,柏,5-1,Ｃ大阪,柏,"8,654",ＢＳ－ｉ
2001,Ｊ１ ２ｎｄ,第４節第１日,09/08(土),19:00,東京Ｖ,1-2,磐田,東京,"24,024",日本テレビ（録）
2001,Ｊ１ ２ｎｄ,第４節第１日,09/08(土),19:00,Ｇ大阪,1-2,Ｆ東京,万博,"6,175",ＢＳ（録）
2001,Ｊ１ ２ｎｄ,第４節第１日,09/08(土),19:01,神戸,2-3,鹿島,神戸ユ,"16,551",スカイパーフェクＴＶ！（録）
2001,Ｊ１ ２ｎｄ,第４節第１日,09/08(土),19:03,広島,2-4,名古屋,広島ビ,"8,748",スカイパーフェクＴＶ！
2001,Ｊ１ ２ｎｄ,第４節第１日,09/08(土),19:04,清水,3-0,横浜FM,日本平,"14,793",ＢＳ
2001,Ｊ１ ２ｎｄ,第５節第１日,09/15(土・祝),14:01,札幌,3-2,清水,札幌ド,"35,725",ＢＳ（録）／北海道テレビ
2001,Ｊ１ ２ｎｄ,第５節第１日,09/15(土・祝),14:04,磐田,2-1,浦和,磐田,"15,043",ＮＨＫ総合
2001,Ｊ１ ２ｎｄ,第５節第１日,09/15(土・祝),18:34,横浜FM,1-2,東京Ｖ,国立,"20,185",ＢＳ－ｉ
2001,Ｊ１ ２ｎｄ,第５節第１日,09/15(土・祝),19:00,柏,0-1,Ｇ大阪,柏,"9,183",スカイパーフェクＴＶ！（録）
2001,Ｊ１ ２ｎｄ,第５節第１日,09/15(土・祝),19:01,福岡,0-0,神戸,博多球,"13,703",テレビ西日本（録）
2001,Ｊ１ ２ｎｄ,第５節第１日,09/15(土・祝),19:03,鹿島,3-1,市原,カシマ,"20,003",スカイパーフェクＴＶ！
2001,Ｊ１ ２ｎｄ,第５節第１日,09/15(土・祝),19:03,Ｃ大阪,0-2,名古屋,長居,"7,123",Ｊスカイスポーツ
2001,Ｊ１ ２ｎｄ,第５節第１日,09/15(土・祝),19:04,Ｆ東京,3-2,広島,東京,"14,268",ＢＳ／東京メトロポリタンテレビ
2001,Ｊ１ ２ｎｄ,第６節第１日,09/22(土),15:04,市原,2-2,Ｆ東京,松本,"8,823",東京メトロポリタンテレビ／スカイパーフェクＴＶ！（録）
2001,Ｊ１ ２ｎｄ,第６節第１日,09/22(土),15:33,名古屋,0-2,磐田,豊田ス,"32,849",ＢＳ（録）／東海テレビ
2001,Ｊ１ ２ｎｄ,第６節第１日,09/22(土),15:33,Ｇ大阪,0-0,札幌,万博,"7,507",関西テレビ／Ｊスカイスポーツ
2001,Ｊ１ ２ｎｄ,第６節第１日,09/22(土),15:33,広島,3-1,横浜FM,広島ビ,"15,164",テレビ新広島／スカイパーフェクＴＶ！
2001,Ｊ１ ２ｎｄ,第６節第１日,09/22(土),15:34,浦和,1-2,鹿島,国立,"37,971",フジテレビ（全）
2001,Ｊ１ ２ｎｄ,第６節第１日,09/22(土),15:35,清水,4-1,Ｃ大阪,日本平,"10,272",テレビ静岡／ＢＳ－ｉ（録）
2001,Ｊ１ ２ｎｄ,第６節第１日,09/22(土),19:00,東京Ｖ,0-3,福岡,東京,"7,745",日本テレビ（録）
2001,Ｊ１ ２ｎｄ,第６節第１日,09/22(土),19:04,神戸,1-1,柏,神戸ユ,"11,102",ＢＳ
2001,Ｊ１ ２ｎｄ,第７節第１日,09/29(土),15:02,鹿島,4-2,名古屋,カシマ,"21,396",ＴＢＳ（単）
2001,Ｊ１ ２ｎｄ,第７節第１日,09/29(土),15:05,横浜FM,1-1,市原,横浜国,"15,107",テレビ神奈川（録）／ＢＳ－ｉ（録）
2001,Ｊ１ ２ｎｄ,第７節第１日,09/29(土),15:06,札幌,5-2,神戸,札幌厚別,"15,112",ＢＳ／北海道文化放送
2001,Ｊ１ ２ｎｄ,第７節第１日,09/29(土),15:34,清水,4-2,Ｇ大阪,日本平,"10,160",テレビ静岡／Ｊスカイスポーツ
2001,Ｊ１ ２ｎｄ,第７節第１日,09/29(土),18:31,Ｆ東京,3-2,浦和,東京,"27,103",テレビ東京（録）
2001,Ｊ１ ２ｎｄ,第７節第１日,09/29(土),19:01,柏,1-1,東京Ｖ,柏,"9,094",ＢＳ（録）
2001,Ｊ１ ２ｎｄ,第７節第１日,09/29(土),19:01,福岡,0-4,広島,博多球,"12,985",ＲＫＢ毎日放送（録）／スカイパーフェクＴＶ！（録）
2001,Ｊ１ ２ｎｄ,第７節第１日,09/29(土),19:04,Ｃ大阪,0-1,磐田,長居,"18,023",ＢＳ／毎日放送（録）
2001,Ｊ１ ２ｎｄ,第８節第１日,10/13(土),14:02,磐田,2-0,鹿島,静岡,"28,255",テレビ朝日（単）
2001,Ｊ１ ２ｎｄ,第８節第１日,10/13(土),14:30,名古屋,1-1,Ｆ東京,豊田ス,"17,112",テレビ東京（単）
2001,Ｊ１ ２ｎｄ,第８節第１日,10/13(土),15:02,東京Ｖ,0-1,札幌,東京,"10,803",日本テレビ（録）
2001,Ｊ１ ２ｎｄ,第８節第１日,10/13(土),15:03,神戸,3-6,清水,神戸ユ,"10,493",Ｊスカイスポーツ
2001,Ｊ１ ２ｎｄ,第８節第１日,10/13(土),15:06,浦和,0-2,横浜FM,埼玉,"60,553",ＢＳ／テレビ埼玉
2001,Ｊ１ ２ｎｄ,第８節第１日,10/13(土),16:04,Ｃ大阪,2-1,Ｇ大阪,長居,"15,457",関西テレビ（録）／ＢＳ－ｉ
2001,Ｊ１ ２ｎｄ,第８節第１日,10/13(土),17:04,市原,3-0,福岡,市原,"6,705",ＢＳ
2001,Ｊ１ ２ｎｄ,第８節第１日,10/13(土),19:04,広島,2-4,柏,広島ス,"7,623",ＢＳ／スカイパーフェクＴＶ！（録）
