年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2017,Ｊ１,第４節第１日,03/18(土),14:03,札幌,2-1,広島,札幌ド,"12,624",ＤＡＺＮ／ＮＨＫ札幌／ＮＨＫ広島
2017,Ｊ１,第４節第１日,03/18(土),14:04,甲府,1-0,大宮,中銀スタ,"10,079",ＤＡＺＮ
2017,Ｊ１,第４節第１日,03/18(土),15:03,Ｃ大阪,1-0,鳥栖,金鳥スタ,"13,086",ＤＡＺＮ
2017,Ｊ１,第４節第１日,03/18(土),15:03,柏,0-1,仙台,柏,"9,905",ＤＡＺＮ
2017,Ｊ１,第４節第１日,03/18(土),16:03,神戸,1-0,磐田,ノエスタ,"17,027",ＤＡＺＮ
2017,Ｊ１,第４節第１日,03/18(土),19:04,FC東京,3-0,川崎Ｆ,味スタ,"36,311",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第４節第２日,03/19(日),17:03,Ｇ大阪,1-1,浦和,吹田Ｓ,"34,733",ＤＡＺＮ／朝日放送（録）
2017,Ｊ１,第５節第１日,04/01(土),14:03,新潟,2-3,Ｇ大阪,デンカＳ,"20,043",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第５節第１日,04/01(土),14:03,仙台,0-2,川崎Ｆ,ユアスタ,"13,122",ＤＡＺＮ
2017,Ｊ１,第５節第１日,04/01(土),14:04,広島,0-2,柏,Ｅスタ,"13,639",ＤＡＺＮ
2017,Ｊ１,第５節第１日,04/01(土),15:03,磐田,3-1,清水,エコパ,"40,491",ＤＡＺＮ／静岡放送
2017,Ｊ１,第５節第１日,04/01(土),15:03,Ｃ大阪,2-0,横浜FM,金鳥スタ,"14,455",ＤＡＺＮ
2017,Ｊ１,第５節第１日,04/01(土),16:04,FC東京,3-3,鳥栖,味スタ,"19,669",ＤＡＺＮ
2017,Ｊ１,第５節第１日,04/01(土),16:04,神戸,1-3,浦和,ノエスタ,"18,889",ＤＡＺＮ／サンテレビ
2017,Ｊ１,第５節第１日,04/01(土),19:04,大宮,0-1,鹿島,ＮＡＣＫ,"11,676",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第５節第２日,04/02(日),17:04,甲府,2-0,札幌,中銀スタ,"10,195",ＤＡＺＮ
2017,Ｊ１,第６節第１日,04/07(金),19:03,Ｇ大阪,0-1,広島,吹田Ｓ,"13,521",ＤＡＺＮ
2017,Ｊ１,第６節第１日,04/07(金),19:34,浦和,7-0,仙台,埼玉,"25,372",ＤＡＺＮ／テレ玉
2017,Ｊ１,第６節第２日,04/08(土),14:04,川崎Ｆ,1-1,甲府,等々力,"19,867",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第６節第２日,04/08(土),15:03,柏,0-2,清水,柏,"9,432",ＤＡＺＮ
2017,Ｊ１,第６節第２日,04/08(土),15:03,大宮,0-2,神戸,ＮＡＣＫ,"9,598",ＤＡＺＮ
2017,Ｊ１,第６節第２日,04/08(土),15:03,鹿島,0-1,Ｃ大阪,カシマ,"21,078",ＤＡＺＮ
2017,Ｊ１,第６節第２日,04/08(土),15:04,鳥栖,3-0,新潟,ベアスタ,"8,990",ＤＡＺＮ
2017,Ｊ１,第６節第２日,04/08(土),19:03,横浜FM,2-1,磐田,日産ス,"38,803",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第６節第２日,04/08(土),19:03,札幌,2-1,FC東京,札幌ド,"16,948",ＤＡＺＮ／テレビ北海道
2017,Ｊ１,第７節第１日,04/16(日),13:05,甲府,0-2,新潟,中銀スタ,"10,472",ＤＡＺＮ／ＮＨＫ甲府／ＮＨＫ新潟
2017,Ｊ１,第７節第１日,04/16(日),13:06,清水,1-1,大宮,アイスタ,"16,277",ＤＡＺＮ
2017,Ｊ１,第７節第１日,04/16(日),13:08,札幌,1-1,川崎Ｆ,札幌ド,"18,155",ＤＡＺＮ／ＮＨＫ札幌
2017,Ｊ１,第７節第１日,04/16(日),14:01,Ｃ大阪,2-2,Ｇ大阪,ヤンマー,"42,438",ＤＡＺＮ／ＮＨＫ大阪
2017,Ｊ１,第７節第１日,04/16(日),14:04,FC東京,0-1,浦和,味スタ,"38,248",ＤＡＺＮ／ＮＨＫ　ＢＳ１／ＴＯＫＹＯ　ＭＸ（録）
2017,Ｊ１,第７節第１日,04/16(日),15:03,磐田,2-1,鳥栖,ヤマハ,"11,910",ＤＡＺＮ
2017,Ｊ１,第７節第１日,04/16(日),16:03,神戸,1-2,柏,ノエスタ,"14,377",ＤＡＺＮ
2017,Ｊ１,第７節第１日,04/16(日),17:04,広島,0-1,横浜FM,Ｅスタ,"12,651",ＤＡＺＮ
2017,Ｊ１,第７節第１日,04/16(日),19:03,仙台,1-4,鹿島,ユアスタ,"13,159",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第８節第１日,04/21(金),19:03,Ｇ大阪,6-0,大宮,吹田Ｓ,"13,074",ＤＡＺＮ
2017,Ｊ１,第８節第１日,04/21(金),19:03,川崎Ｆ,2-2,清水,等々力,"17,358",ＤＡＺＮ
2017,Ｊ１,第８節第２日,04/22(土),14:03,甲府,1-1,Ｃ大阪,中銀スタ,"11,038",ＤＡＺＮ
2017,Ｊ１,第８節第２日,04/22(土),14:04,浦和,3-2,札幌,埼玉,"36,880",ＤＡＺＮ／ＮＨＫ　ＢＳ１／テレ玉
2017,Ｊ１,第８節第２日,04/22(土),14:04,広島,3-3,仙台,Ｅスタ,"10,814",ＤＡＺＮ／ＮＨＫ広島／ＮＨＫ仙台
2017,Ｊ１,第８節第２日,04/22(土),15:03,鹿島,0-3,磐田,カシマ,"18,276",ＤＡＺＮ
2017,Ｊ１,第８節第２日,04/22(土),15:03,柏,2-0,横浜FM,柏,"10,268",ＤＡＺＮ
2017,Ｊ１,第８節第２日,04/22(土),16:03,新潟,0-3,FC東京,デンカＳ,"18,292",ＤＡＺＮ
2017,Ｊ１,第８節第２日,04/22(土),19:04,鳥栖,1-0,神戸,ベアスタ,"11,088",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第９節第１日,04/30(日),13:03,清水,0-3,仙台,アイスタ,"15,228",ＤＡＺＮ
2017,Ｊ１,第９節第１日,04/30(日),14:03,新潟,0-1,柏,デンカＳ,"19,782",ＤＡＺＮ／テレビ新潟
2017,Ｊ１,第９節第１日,04/30(日),15:03,磐田,2-2,札幌,ヤマハ,"14,495",ＤＡＺＮ
2017,Ｊ１,第９節第１日,04/30(日),15:04,大宮,1-0,浦和,ＮＡＣＫ,"12,401",ＤＡＺＮ／テレ玉
2017,Ｊ１,第９節第１日,04/30(日),15:04,FC東京,1-0,広島,味スタ,"25,037",ＤＡＺＮ／ＴＯＫＹＯ　ＭＸ（録）
2017,Ｊ１,第９節第１日,04/30(日),16:03,鹿島,2-1,鳥栖,カシマ,"18,462",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第９節第１日,04/30(日),16:03,神戸,0-1,甲府,ノエスタ,"14,662",ＤＡＺＮ／ＮＨＫ神戸
2017,Ｊ１,第９節第１日,04/30(日),17:03,横浜FM,0-1,Ｇ大阪,日産ス,"31,808",ＤＡＺＮ
2017,Ｊ１,第９節第１日,04/30(日),19:05,Ｃ大阪,2-0,川崎Ｆ,ヤンマー,"25,738",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第１０節第１日,05/04(木・祝),14:02,浦和,0-1,鹿島,埼玉,"57,447",ＤＡＺＮ／ＮＨＫ総合
2017,Ｊ１,第１０節第２日,05/05(金・祝),14:03,Ｇ大阪,1-1,清水,吹田Ｓ,"31,948",ＤＡＺＮ
2017,Ｊ１,第１０節第２日,05/05(金・祝),15:03,川崎Ｆ,3-0,新潟,等々力,"25,095",ＤＡＺＮ
2017,Ｊ１,第１０節第３日,05/06(土),13:03,札幌,1-0,大宮,札幌ド,"15,498",ＤＡＺＮ／テレビ北海道
2017,Ｊ１,第１０節第３日,05/06(土),14:03,柏,1-0,Ｃ大阪,柏,"14,015",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第１０節第３日,05/06(土),19:05,広島,1-1,神戸,Ｅスタ,"13,421",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第１０節第４日,05/07(日),14:03,甲府,0-0,磐田,中銀スタ,"12,622",ＤＡＺＮ／テレビ山梨
2017,Ｊ１,第１０節第４日,05/07(日),14:05,仙台,0-2,FC東京,ユアスタ,"17,281",ＤＡＺＮ／東北放送
2017,Ｊ１,第１０節第４日,05/07(日),17:04,鳥栖,1-0,横浜FM,ベアスタ,"21,245",ＤＡＺＮ
2017,Ｊ１,第１１節第１日,05/14(日),13:03,清水,1-1,鳥栖,アイスタ,"14,172",ＤＡＺＮ
2017,Ｊ１,第１１節第１日,05/14(日),14:03,横浜FM,1-0,甲府,ニッパツ,"11,036",ＤＡＺＮ
2017,Ｊ１,第１１節第１日,05/14(日),14:03,鹿島,1-2,神戸,カシマ,"18,626",ＤＡＺＮ
2017,Ｊ１,第１１節第１日,05/14(日),14:03,新潟,1-6,浦和,デンカＳ,"30,864",ＤＡＺＮ
2017,Ｊ１,第１１節第１日,05/14(日),15:03,Ｃ大阪,5-2,広島,金鳥スタ,"14,351",ＤＡＺＮ
2017,Ｊ１,第１１節第１日,05/14(日),15:03,磐田,0-2,川崎Ｆ,ヤマハ,"13,782",ＤＡＺＮ
2017,Ｊ１,第１１節第１日,05/14(日),15:04,FC東京,1-2,柏,味スタ,"23,950",ＤＡＺＮ／ＴＯＫＹＯ　ＭＸ（録）
2017,Ｊ１,第１１節第１日,05/14(日),17:04,大宮,2-1,仙台,ＮＡＣＫ,"9,920",ＤＡＺＮ／テレ玉
2017,Ｊ１,第１１節第１日,05/14(日),19:03,札幌,0-2,Ｇ大阪,札幌ド,"21,174",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第１２節第１日,05/19(金),19:03,鹿島,0-3,川崎Ｆ,カシマ,"10,838",ＤＡＺＮ
2017,Ｊ１,第１２節第２日,05/20(土),14:03,横浜FM,1-1,仙台,日産ス,"16,758",ＤＡＺＮ
2017,Ｊ１,第１２節第２日,05/20(土),14:03,新潟,1-0,札幌,デンカＳ,"19,253",ＤＡＺＮ／ＮＨＫ新潟
2017,Ｊ１,第１２節第２日,05/20(土),14:03,甲府,1-2,広島,中銀スタ,"8,653",ＤＡＺＮ
2017,Ｊ１,第１２節第２日,05/20(土),14:04,浦和,3-3,清水,埼玉,"33,458",ＤＡＺＮ／テレ玉
2017,Ｊ１,第１２節第２日,05/20(土),14:04,磐田,0-2,柏,ヤマハ,"13,470",ＤＡＺＮ／ＮＨＫ静岡
2017,Ｊ１,第１２節第２日,05/20(土),16:03,大宮,0-3,Ｃ大阪,ＮＡＣＫ,"11,823",ＤＡＺＮ
2017,Ｊ１,第１２節第２日,05/20(土),19:03,Ｇ大阪,3-0,鳥栖,吹田Ｓ,"21,366",ＤＡＺＮ
2017,Ｊ１,第１２節第２日,05/20(土),19:04,神戸,1-1,FC東京,ノエスタ,"24,814",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第１３節第１日,05/27(土),14:03,清水,1-3,横浜FM,アイスタ,"12,865",ＤＡＺＮ
2017,Ｊ１,第１３節第１日,05/27(土),14:05,広島,0-0,磐田,Ｅスタ,"13,008",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第１３節第１日,05/27(土),15:03,柏,4-2,大宮,柏,"10,807",ＤＡＺＮ
2017,Ｊ１,第１３節第１日,05/27(土),19:04,鳥栖,1-0,札幌,ベアスタ,"14,416",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第１３節第２日,05/28(日),13:04,仙台,2-1,新潟,ユアスタ,"14,259",ＤＡＺＮ
2017,Ｊ１,第１３節第２日,05/28(日),16:04,FC東京,1-1,甲府,味スタ,"18,953",ＤＡＺＮ／ＴＯＫＹＯ　ＭＸ（録）
2017,Ｊ１,第１３節第２日,05/28(日),17:03,神戸,1-2,Ｃ大阪,ノエスタ,"20,391",ＤＡＺＮ／サンテレビ
2017,Ｊ１,第１４節第１日,06/04(日),13:03,清水,0-2,FC東京,アイスタ,"13,442",ＤＡＺＮ／テレビ静岡
2017,Ｊ１,第１４節第１日,06/04(日),13:03,札幌,1-2,神戸,札幌ド,"12,644",ＤＡＺＮ／北海道放送
2017,Ｊ１,第１４節第１日,06/04(日),14:03,広島,1-3,鹿島,Ｅスタ,"15,781",ＤＡＺＮ
2017,Ｊ１,第１４節第１日,06/04(日),15:03,磐田,3-0,Ｇ大阪,ヤマハ,"13,953",ＤＡＺＮ／静岡放送
2017,Ｊ１,第１４節第１日,06/04(日),15:03,Ｃ大阪,4-0,新潟,金鳥スタ,"13,363",ＤＡＺＮ
2017,Ｊ１,第１４節第１日,06/04(日),15:03,仙台,3-0,甲府,ユアスタ,"13,107",ＤＡＺＮ／ミヤギテレビ
2017,Ｊ１,第１４節第１日,06/04(日),16:03,大宮,1-1,鳥栖,ＮＡＣＫ,"11,631",ＤＡＺＮ
2017,Ｊ１,第１４節第１日,06/04(日),17:03,横浜FM,2-0,川崎Ｆ,日産ス,"42,483",ＤＡＺＮ／テレビ神奈川
2017,Ｊ１,第１４節第１日,06/04(日),19:04,柏,1-0,浦和,柏,"14,096",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第１５節第１日,06/17(土),18:33,鹿島,3-0,札幌,カシマ,"20,826",ＤＡＺＮ
2017,Ｊ１,第１５節第１日,06/17(土),19:03,新潟,1-2,大宮,デンカＳ,"27,605",ＤＡＺＮ
2017,Ｊ１,第１５節第１日,06/17(土),19:03,神戸,0-1,Ｇ大阪,ノエスタ,"24,522",ＤＡＺＮ／サンテレビ
2017,Ｊ１,第１５節第１日,06/17(土),19:03,川崎Ｆ,1-0,広島,等々力,"23,209",ＤＡＺＮ
2017,Ｊ１,第１５節第１日,06/17(土),19:03,Ｃ大阪,1-1,清水,ヤンマー,"22,737",ＤＡＺＮ
2017,Ｊ１,第１５節第１日,06/17(土),19:04,甲府,0-0,柏,中銀スタ,"10,566",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第１５節第１日,06/17(土),19:04,鳥栖,1-1,仙台,ベアスタ,"10,265",ＤＡＺＮ
2017,Ｊ１,第１５節第２日,06/18(日),18:04,FC東京,0-1,横浜FM,味スタ,"23,282",ＤＡＺＮ
2017,Ｊ１,第１５節第２日,06/18(日),18:33,浦和,2-4,磐田,埼玉,"34,766",ＤＡＺＮ
2017,Ｊ１,第１６節第１日,06/25(日),18:03,横浜FM,2-0,神戸,日産ス,"16,673",ＤＡＺＮ
2017,Ｊ１,第１６節第１日,06/25(日),18:03,磐田,2-0,FC東京,ヤマハ,"13,816",ＤＡＺＮ
2017,Ｊ１,第１６節第１日,06/25(日),18:03,清水,1-0,甲府,アイスタ,"11,007",ＤＡＺＮ
2017,Ｊ１,第１６節第１日,06/25(日),18:03,仙台,2-4,Ｃ大阪,ユアスタ,"15,530",ＤＡＺＮ
2017,Ｊ１,第１６節第１日,06/25(日),18:33,広島,0-3,大宮,Ｅスタ,"11,433",ＤＡＺＮ
2017,Ｊ１,第１６節第１日,06/25(日),18:34,鹿島,2-0,新潟,カシマ,"14,136",ＤＡＺＮ
2017,Ｊ１,第１６節第１日,06/25(日),19:03,柏,2-1,札幌,柏,"9,769",ＤＡＺＮ
2017,Ｊ１,第１６節第１日,06/25(日),19:04,Ｇ大阪,1-1,川崎Ｆ,吹田Ｓ,"24,835",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第１６節第１日,06/25(日),19:04,鳥栖,2-1,浦和,ベアスタ,"17,913",ＤＡＺＮ
2017,Ｊ１,第１７節第１日,07/01(土),14:03,札幌,1-0,清水,札幌ド,"12,890",ＤＡＺＮ／ＮＨＫ札幌
2017,Ｊ１,第１７節第１日,07/01(土),19:03,川崎Ｆ,5-0,神戸,等々力,"19,991",ＤＡＺＮ
2017,Ｊ１,第１７節第１日,07/01(土),19:03,仙台,2-3,Ｇ大阪,ユアスタ,"14,052",ＤＡＺＮ
2017,Ｊ１,第１７節第１日,07/01(土),19:03,大宮,1-2,横浜FM,ＮＡＣＫ,"11,448",ＤＡＺＮ
2017,Ｊ１,第１７節第１日,07/01(土),19:04,新潟,0-2,磐田,デンカＳ,"22,379",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第１７節第１日,07/01(土),19:04,浦和,4-3,広島,埼玉,"30,853",ＤＡＺＮ／テレ玉
2017,Ｊ１,第１７節第２日,07/02(日),18:03,甲府,0-0,鳥栖,中銀スタ,"8,169",ＤＡＺＮ
2017,Ｊ１,第１７節第２日,07/02(日),18:33,柏,2-3,鹿島,柏,"13,945",ＤＡＺＮ
2017,Ｊ１,第１７節第２日,07/02(日),19:03,Ｃ大阪,3-1,FC東京,金鳥スタ,"14,305",ＤＡＺＮ
2017,Ｊ１,第１３節第３日,07/05(水),19:03,Ｇ大阪,0-1,鹿島,吹田Ｓ,"18,626",ＤＡＺＮ　※ＡＦＣチャンピオンズリーグ２０１７の影響により、Ｇ大阪ｖｓ鹿島は７月５日（水）に開催
2017,Ｊ１,第１３節第３日,07/05(水),19:03,川崎Ｆ,4-1,浦和,等々力,"22,561",ＤＡＺＮ　※ＡＦＣチャンピオンズリーグ２０１７の影響により、川崎Ｆｖｓ浦和は７月５日（水）に開催
2017,Ｊ１,第１８節第１日,07/08(土),18:03,清水,2-0,Ｇ大阪,アイスタ,"15,766",ＤＡＺＮ
2017,Ｊ１,第１８節第１日,07/08(土),19:03,磐田,1-0,甲府,ヤマハ,"14,159",ＤＡＺＮ
2017,Ｊ１,第１８節第１日,07/08(土),19:03,鳥栖,2-3,川崎Ｆ,ベアスタ,"12,401",ＤＡＺＮ
2017,Ｊ１,第１８節第１日,07/08(土),19:03,横浜FM,1-1,広島,日産ス,"23,517",ＤＡＺＮ
2017,Ｊ１,第１８節第１日,07/08(土),19:03,大宮,2-2,札幌,ＮＡＣＫ,"11,863",ＤＡＺＮ
2017,Ｊ１,第１８節第１日,07/08(土),19:03,Ｃ大阪,2-1,柏,金鳥スタ,"16,759",ＤＡＺＮ
2017,Ｊ１,第１８節第１日,07/08(土),19:03,FC東京,2-2,鹿島,味スタ,"42,979",ＤＡＺＮ／ＴＯＫＹＯ　ＭＸ
2017,Ｊ１,第１８節第１日,07/08(土),19:04,神戸,3-0,仙台,ノエスタ,"19,207",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第１８節第２日,07/09(日),18:33,浦和,2-1,新潟,埼玉,"28,740",ＤＡＺＮ
2017,Ｊ１,第２２節第１日,07/22(土),19:04,Ｃ大阪,4-2,浦和,ヤンマー,"32,711",ＤＡＺＮ／ＮＨＫ　ＢＳ１　※６　浦和がスルガ銀行チャンピオンシップ２０１７ＳＡＩＴＡＭＡに出場のため、７月２２日（土）に開催
2017,Ｊ１,第１９節第１日,07/29(土),14:03,札幌,2-0,浦和,札幌ド,"33,353",ＤＡＺＮ／北海道文化放送
2017,Ｊ１,第１９節第１日,07/29(土),18:33,鹿島,3-0,甲府,カシマ,"18,413",ＤＡＺＮ
2017,Ｊ１,第１９節第１日,07/29(土),19:03,Ｇ大阪,3-1,Ｃ大阪,吹田Ｓ,"36,177",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第１９節第１日,07/29(土),19:03,横浜FM,2-2,清水,日産ス,"24,881",ＤＡＺＮ
2017,Ｊ１,第１９節第１日,07/29(土),19:03,川崎Ｆ,2-5,磐田,等々力,"23,858",ＤＡＺＮ
2017,Ｊ１,第１９節第１日,07/29(土),19:03,神戸,3-1,大宮,ノエスタ,"19,415",ＤＡＺＮ
2017,Ｊ１,第１９節第２日,07/30(日),18:33,仙台,1-1,柏,ユアスタ,"14,202",ＤＡＺＮ
2017,Ｊ１,第１９節第２日,07/30(日),18:34,広島,0-1,鳥栖,Ｅスタ,"14,974",ＤＡＺＮ
2017,Ｊ１,第１９節第２日,07/30(日),19:04,FC東京,1-1,新潟,味スタ,"21,908",ＤＡＺＮ／ＴＯＫＹＯ　ＭＸ
2017,Ｊ１,第２０節第１日,08/05(土),18:03,甲府,1-0,Ｇ大阪,中銀スタ,"11,275",ＤＡＺＮ
2017,Ｊ１,第２０節第１日,08/05(土),18:33,鹿島,2-0,仙台,カシマ,"17,156",ＤＡＺＮ
2017,Ｊ１,第２０節第１日,08/05(土),19:03,磐田,2-3,広島,ヤマハ,"14,515",ＤＡＺＮ
2017,Ｊ１,第２０節第１日,08/05(土),19:03,新潟,0-2,横浜FM,デンカＳ,"24,137",ＤＡＺＮ
2017,Ｊ１,第２０節第１日,08/05(土),19:03,鳥栖,2-1,清水,ベアスタ,"9,628",ＤＡＺＮ
2017,Ｊ１,第２０節第１日,08/05(土),19:03,柏,3-1,神戸,柏,"13,284",ＤＡＺＮ
2017,Ｊ１,第２０節第１日,08/05(土),19:03,川崎Ｆ,1-1,FC東京,等々力,"25,043",ＤＡＺＮ
2017,Ｊ１,第２０節第１日,08/05(土),19:04,浦和,2-2,大宮,埼玉,"45,411",ＤＡＺＮ／ＮＨＫ　ＢＳ１／テレ玉
2017,Ｊ１,第２０節第１日,08/05(土),19:04,Ｃ大阪,3-1,札幌,金鳥スタ,"14,208",ＤＡＺＮ
2017,Ｊ１,第２１節第１日,08/09(水),19:03,大宮,1-2,FC東京,ＮＡＣＫ,"11,115",ＤＡＺＮ
2017,Ｊ１,第２１節第１日,08/09(水),19:03,新潟,0-2,川崎Ｆ,デンカＳ,"18,016",ＤＡＺＮ
2017,Ｊ１,第２１節第１日,08/09(水),19:03,清水,3-2,Ｃ大阪,アイスタ,"12,324",ＤＡＺＮ
2017,Ｊ１,第２１節第１日,08/09(水),19:03,柏,0-0,鳥栖,柏,"9,682",ＤＡＺＮ
2017,Ｊ１,第２１節第１日,08/09(水),19:03,甲府,0-1,浦和,中銀スタ,"14,489",ＤＡＺＮ
2017,Ｊ１,第２１節第１日,08/09(水),19:03,札幌,0-2,横浜FM,札幌ド,"17,350",ＤＡＺＮ
2017,Ｊ１,第２１節第１日,08/09(水),19:03,神戸,1-2,鹿島,ノエスタ,"19,039",ＤＡＺＮ／サンテレビ
2017,Ｊ１,第２１節第１日,08/09(水),19:04,広島,2-2,Ｇ大阪,Ｅスタ,"12,573",ＤＡＺＮ／ＮＨＫ　ＢＳ１
2017,Ｊ１,第２１節第１日,08/09(水),19:04,仙台,0-0,磐田,ユアスタ,"11,500",ＤＡＺＮ
2017,Ｊ１,第２２節第２日,08/13(日),13:03,札幌,1-1,甲府,札幌ド,"19,561",ＤＡＺＮ／テレビ北海道
2017,Ｊ１,第２２節第２日,08/13(日),18:03,清水,1-4,柏,アイスタ,"17,482",ＤＡＺＮ
2017,Ｊ１,第２２節第２日,08/13(日),18:33,Ｇ大阪,0-2,磐田,吹田Ｓ,"35,315",ＤＡＺＮ
2017,Ｊ１,第２２節第２日,08/13(日),19:03,横浜FM,1-0,鳥栖,ニッパツ,"12,764",ＤＡＺＮ
2017,Ｊ１,第２２節第２日,08/13(日),19:03,大宮,1-0,新潟,ＮＡＣＫ,"10,900",ＤＡＺＮ
