年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
1994,Ｊ１ サントリー,第６節第１日,04/02(土),15:02,鹿島,0-2,広島,カシマ,"14,128",
1994,Ｊ１ サントリー,第６節第１日,04/02(土),15:02,平塚,2-0,名古屋,国立,"48,640",
1994,Ｊ１ サントリー,第６節第１日,04/02(土),19:06,横浜M,0-1,清水,三ツ沢,"14,337",
1994,Ｊ１ サントリー,第７節第１日,04/06(水),18:59,名古屋,2-1,鹿島,瑞穂球,"11,981",
1994,Ｊ１ サントリー,第７節第１日,04/06(水),19:02,市原,3-2,横浜M,国立,"51,291",
1994,Ｊ１ サントリー,第７節第１日,04/06(水),19:03,横浜Ｆ,2-1,浦和,鴨池,"10,130",
1994,Ｊ１ サントリー,第７節第１日,04/06(水),19:03,Ｇ大阪,3-2,平塚,万博,"19,798",
1994,Ｊ１ サントリー,第７節第１日,04/06(水),19:03,広島,0-5,Ｖ川崎,広島ビ,"27,052",
1994,Ｊ１ サントリー,第７節第１日,04/06(水),19:05,清水,1-0,磐田,草薙陸,"17,806",
1994,Ｊ１ サントリー,第８節第１日,04/09(土),14:00,清水,3-0,市原,愛媛陸,"15,198",
1994,Ｊ１ サントリー,第８節第１日,04/09(土),14:00,磐田,1-0,浦和,磐田,"13,842",
1994,Ｊ１ サントリー,第８節第１日,04/09(土),15:01,鹿島,3-2,Ｇ大阪,カシマ,"13,734",
1994,Ｊ１ サントリー,第８節第１日,04/09(土),15:01,名古屋,1-0,Ｖ川崎,瑞穂球,"12,214",
1994,Ｊ１ サントリー,第８節第１日,04/09(土),15:03,平塚,1-4,横浜Ｆ,平塚,"13,971",
1994,Ｊ１ サントリー,第８節第１日,04/09(土),19:03,横浜M,0-2,広島,三ツ沢,"13,739",
1994,Ｊ１ サントリー,第９節第１日,04/13(水),19:02,浦和,4-1,平塚,駒場,"9,408",
1994,Ｊ１ サントリー,第９節第１日,04/13(水),19:02,横浜M,3-2,名古屋,三ツ沢,"13,142",
1994,Ｊ１ サントリー,第９節第１日,04/13(水),19:03,市原,0-2,磐田,市原,"9,597",
1994,Ｊ１ サントリー,第９節第１日,04/13(水),19:03,Ｖ川崎,2-0,Ｇ大阪,神戸ユ,"42,161",
1994,Ｊ１ サントリー,第９節第１日,04/13(水),19:03,横浜Ｆ,1-0,鹿島,国立,"50,187",
1994,Ｊ１ サントリー,第９節第１日,04/13(水),19:03,広島,1-3,清水,広島ビ,"10,308",
1994,Ｊ１ サントリー,第１０節第１日,04/16(土),14:00,市原,1-3,広島,福井,"14,846",
1994,Ｊ１ サントリー,第１０節第１日,04/16(土),14:00,磐田,1-2,平塚,磐田,"13,929",
1994,Ｊ１ サントリー,第１０節第１日,04/16(土),15:01,鹿島,4-2,浦和,カシマ,"14,057",
1994,Ｊ１ サントリー,第１０節第１日,04/16(土),15:02,Ｇ大阪,2-3,横浜M,万博,"21,307",
1994,Ｊ１ サントリー,第１０節第１日,04/16(土),15:03,Ｖ川崎,0-1,横浜Ｆ,国立,"51,770",
1994,Ｊ１ サントリー,第１０節第１日,04/16(土),15:04,清水,2-1,名古屋,日本平,"9,652",
1994,Ｊ１ サントリー,第１１節第１日,04/23(土),15:01,横浜Ｆ,1-0,横浜M,三ツ沢,"14,326",
1994,Ｊ１ サントリー,第１１節第１日,04/23(土),15:01,平塚,1-3,鹿島,平塚,"14,861",
1994,Ｊ１ サントリー,第１１節第１日,04/23(土),15:02,Ｇ大阪,0-2,清水,万博,"19,303",
1994,Ｊ１ サントリー,第１１節第１日,04/23(土),15:03,名古屋,0-1,市原,瑞穂球,"11,716",
1994,Ｊ１ サントリー,第１１節第１日,04/23(土),15:05,広島,3-0,磐田,広島ビ,"23,144",
1994,Ｊ１ サントリー,第１１節第１日,04/23(土),19:03,浦和,0-1,Ｖ川崎,国立,"52,028",
1994,Ｊ１ サントリー,第１２節第１日,04/27(水),19:00,名古屋,1-0,磐田,国立,"49,028",
1994,Ｊ１ サントリー,第１２節第１日,04/27(水),19:01,清水,2-1,浦和,草薙陸,"17,789",
1994,Ｊ１ サントリー,第１２節第１日,04/27(水),19:02,市原,2-1,横浜Ｆ,市原,"9,734",
1994,Ｊ１ サントリー,第１２節第１日,04/27(水),19:02,横浜M,1-2,平塚,三ツ沢,"13,472",
1994,Ｊ１ サントリー,第１２節第１日,04/27(水),19:02,広島,3-3(PK5-4),Ｇ大阪,博多陸,"15,129",
1994,Ｊ１ サントリー,第１２節第１日,04/27(水),19:03,Ｖ川崎,3-0,鹿島,等々力,"10,575",
1994,Ｊ１ サントリー,第１３節第１日,04/30(土),15:01,鹿島,2-1,横浜M,カシマ,"15,061",
1994,Ｊ１ サントリー,第１３節第１日,04/30(土),15:01,浦和,0-2,市原,駒場,"9,393",
1994,Ｊ１ サントリー,第１３節第１日,04/30(土),15:02,横浜Ｆ,1-2,広島,長崎,"15,958",
1994,Ｊ１ サントリー,第１３節第１日,04/30(土),15:03,平塚,0-1,清水,平塚,"15,540",
1994,Ｊ１ サントリー,第１３節第１日,04/30(土),15:03,Ｇ大阪,3-0,名古屋,神戸ユ,"36,280",
1994,Ｊ１ サントリー,第１３節第１日,04/30(土),19:03,磐田,2-0,Ｖ川崎,磐田,"14,906",
1994,Ｊ１ サントリー,第１４節第１日,05/04(水・祝),14:02,名古屋,0-2,横浜Ｆ,福井,"15,206",
1994,Ｊ１ サントリー,第１４節第１日,05/04(水・祝),14:05,清水,3-3(PK3-4),鹿島,国立,"52,218",
1994,Ｊ１ サントリー,第１４節第１日,05/04(水・祝),18:33,広島,1-0,浦和,広島ビ,"21,077",
1994,Ｊ１ サントリー,第１４節第１日,05/04(水・祝),19:02,市原,1-2,平塚,市原,"9,826",
1994,Ｊ１ サントリー,第１４節第１日,05/04(水・祝),19:03,Ｇ大阪,3-0,磐田,西京極,"12,568",
1994,Ｊ１ サントリー,第１４節第１日,05/04(水・祝),19:04,横浜M,1-2,Ｖ川崎,三ツ沢,"13,343",
1994,Ｊ１ サントリー,第１５節第１日,05/07(土),15:01,横浜Ｆ,3-2,Ｇ大阪,三ツ沢,"13,904",
1994,Ｊ１ サントリー,第１５節第１日,05/07(土),18:30,鹿島,1-2,市原,カシマ,"15,843",
1994,Ｊ１ サントリー,第１５節第１日,05/07(土),18:30,浦和,0-1,名古屋,国立,"52,440",
1994,Ｊ１ サントリー,第１５節第１日,05/07(土),18:34,平塚,1-1(PK5-4),広島,平塚,"14,785",
1994,Ｊ１ サントリー,第１５節第１日,05/07(土),19:00,磐田,2-0,横浜M,磐田,"14,478",
1994,Ｊ１ サントリー,第１５節第１日,05/07(土),19:03,Ｖ川崎,2-0,清水,等々力,"10,595",
1994,Ｊ１ サントリー,第１６節第１日,05/14(土),15:01,広島,2-0,鹿島,広島ビ,"35,108",
1994,Ｊ１ サントリー,第１６節第１日,05/14(土),18:33,横浜Ｆ,1-2,磐田,鴨池,"15,502",
1994,Ｊ１ サントリー,第１６節第１日,05/14(土),19:01,Ｇ大阪,1-2,浦和,神戸ユ,"37,292",
1994,Ｊ１ サントリー,第１６節第１日,05/14(土),19:02,清水,0-3,横浜M,日本平,"10,005",
1994,Ｊ１ サントリー,第１６節第１日,05/14(土),19:02,名古屋,2-1,平塚,瑞穂球,"11,488",
1994,Ｊ１ サントリー,第１６節第１日,05/14(土),19:05,市原,0-1,Ｖ川崎,国立,"52,228",
1994,Ｊ１ サントリー,第１７節第１日,05/18(水),19:02,浦和,3-0,横浜Ｆ,国立,"48,466",
1994,Ｊ１ サントリー,第１７節第１日,05/18(水),19:02,Ｖ川崎,1-4,広島,等々力,"10,571",
1994,Ｊ１ サントリー,第１７節第１日,05/18(水),19:03,鹿島,2-1,名古屋,カシマ,"15,578",
1994,Ｊ１ サントリー,第１７節第１日,05/18(水),19:03,横浜M,1-2,市原,博多陸,"25,488",
1994,Ｊ１ サントリー,第１７節第１日,05/18(水),19:03,平塚,1-2,Ｇ大阪,平塚,"14,321",
1994,Ｊ１ サントリー,第１７節第１日,05/18(水),19:03,磐田,4-2,清水,磐田,"14,756",
1994,Ｊ１ サントリー,第１８節第１日,06/01(水),19:00,浦和,0-1,磐田,駒場,"9,408",
1994,Ｊ１ サントリー,第１８節第１日,06/01(水),19:03,市原,1-2,清水,国立,"54,656",
1994,Ｊ１ サントリー,第１８節第１日,06/01(水),19:03,横浜Ｆ,3-0,平塚,長崎,"14,051",
1994,Ｊ１ サントリー,第１８節第１日,06/01(水),19:04,Ｖ川崎,2-1,名古屋,等々力,"10,591",
1994,Ｊ１ サントリー,第１８節第１日,06/01(水),19:05,Ｇ大阪,1-3,鹿島,万博,"21,624",
1994,Ｊ１ サントリー,第１８節第１日,06/01(水),19:05,広島,1-2,横浜M,広島ビ,"13,416",
1994,Ｊ１ サントリー,第１９節第１日,06/04(土),14:01,名古屋,2-0,横浜M,瑞穂球,"12,190",
1994,Ｊ１ サントリー,第１９節第１日,06/04(土),15:00,平塚,2-4,浦和,平塚,"14,832",
1994,Ｊ１ サントリー,第１９節第１日,06/04(土),18:32,鹿島,3-2,横浜Ｆ,カシマ,"16,270",
1994,Ｊ１ サントリー,第１９節第１日,06/04(土),19:00,磐田,2-3,市原,磐田,"14,764",
1994,Ｊ１ サントリー,第１９節第１日,06/04(土),19:01,清水,1-2,広島,日本平,"10,361",
1994,Ｊ１ サントリー,第１９節第１日,06/04(土),19:05,Ｇ大阪,1-3,Ｖ川崎,万博,"21,829",
1994,Ｊ１ サントリー,第２０節第１日,06/08(水),19:00,横浜M,3-2,Ｇ大阪,栃木,"17,022",
1994,Ｊ１ サントリー,第２０節第１日,06/08(水),19:00,平塚,2-1,磐田,平塚,"15,129",
1994,Ｊ１ サントリー,第２０節第１日,06/08(水),19:01,浦和,1-4,鹿島,駒場,"9,674",
1994,Ｊ１ サントリー,第２０節第１日,06/08(水),19:02,横浜Ｆ,1-1(PK5-3),Ｖ川崎,国立,"55,014",
1994,Ｊ１ サントリー,第２０節第１日,06/08(水),19:03,名古屋,0-1,清水,神戸ユ,"38,239",
1994,Ｊ１ サントリー,第２０節第１日,06/08(水),19:04,広島,4-2,市原,広島ス,"13,054",
1994,Ｊ１ サントリー,第２１節第１日,06/11(土),15:04,清水,4-1,Ｇ大阪,日本平,"10,351",
1994,Ｊ１ サントリー,第２１節第１日,06/11(土),18:31,市原,0-1,名古屋,市原,"10,516",
1994,Ｊ１ サントリー,第２１節第１日,06/11(土),18:32,鹿島,4-0,平塚,カシマ,"16,058",
1994,Ｊ１ サントリー,第２１節第１日,06/11(土),18:59,横浜M,2-1,横浜Ｆ,平塚,"16,671",
1994,Ｊ１ サントリー,第２１節第１日,06/11(土),19:03,Ｖ川崎,3-0,浦和,等々力,"10,597",
1994,Ｊ１ サントリー,第２１節第１日,06/11(土),19:05,磐田,1-2,広島,磐田,"14,773",
1994,Ｊ１ サントリー,第２２節第１日,06/15(水),19:00,Ｇ大阪,3-0,市原,万博,"21,440",
1994,Ｊ１ サントリー,第２２節第１日,06/15(水),19:02,浦和,2-1,横浜M,駒場,"9,822",
1994,Ｊ１ サントリー,第２２節第１日,06/15(水),19:02,平塚,0-3,Ｖ川崎,平塚,"15,448",
1994,Ｊ１ サントリー,第２２節第１日,06/15(水),19:03,横浜Ｆ,1-2,清水,富山,"26,972",
1994,Ｊ１ サントリー,第２２節第１日,06/15(水),19:03,磐田,1-2,鹿島,磐田,"14,634",
1994,Ｊ１ サントリー,第２２節第１日,06/15(水),19:03,名古屋,1-0,広島,名古屋港,"16,547",
1994,Ｊ１ ＮＩＣＯＳ,第１節第１日,08/10(水),19:01,Ｖ川崎,1-2,平塚,等々力,"10,630",
1994,Ｊ１ ＮＩＣＯＳ,第１節第１日,08/10(水),19:01,横浜M,3-0,浦和,三ツ沢,"13,639",
1994,Ｊ１ ＮＩＣＯＳ,第１節第１日,08/10(水),19:02,市原,5-2,Ｇ大阪,市原,"10,563",
1994,Ｊ１ ＮＩＣＯＳ,第１節第１日,08/10(水),19:03,鹿島,2-2(PK2-4),磐田,カシマ,"16,153",
1994,Ｊ１ ＮＩＣＯＳ,第１節第１日,08/10(水),19:03,広島,4-0,名古屋,広島ス,"11,796",
1994,Ｊ１ ＮＩＣＯＳ,第１節第１日,08/10(水),19:05,清水,0-3,横浜Ｆ,草薙陸,"18,478",
1994,Ｊ１ ＮＩＣＯＳ,第２節第１日,08/13(土),18:30,浦和,2-0,清水,大宮,"9,488",
1994,Ｊ１ ＮＩＣＯＳ,第２節第１日,08/13(土),18:32,平塚,0-4,横浜M,平塚,"15,592",
1994,Ｊ１ ＮＩＣＯＳ,第２節第１日,08/13(土),18:34,横浜Ｆ,1-2,市原,長崎,"14,702",
1994,Ｊ１ ＮＩＣＯＳ,第２節第１日,08/13(土),19:00,Ｇ大阪,1-1(PK3-4),広島,万博,"19,209",
1994,Ｊ１ ＮＩＣＯＳ,第２節第１日,08/13(土),19:02,磐田,2-3,名古屋,磐田,"14,592",
1994,Ｊ１ ＮＩＣＯＳ,第２節第１日,08/13(土),19:04,鹿島,2-2(PK4-5),Ｖ川崎,カシマ,"16,041",
1994,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/17(水),14:03,清水,1-0,平塚,札幌,"18,214",
1994,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/17(水),19:00,名古屋,2-3,Ｇ大阪,国立,"50,375",
1994,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/17(水),19:02,市原,3-4,浦和,市原,"10,502",
1994,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/17(水),19:03,Ｖ川崎,4-1,磐田,等々力,"10,629",
1994,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/17(水),19:03,横浜M,2-2(PK4-3),鹿島,三ツ沢,"13,836",
1994,Ｊ１ ＮＩＣＯＳ,第３節第１日,08/17(水),19:03,広島,4-1,横浜Ｆ,広島ス,"11,782",
1994,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/20(土),18:00,鹿島,1-2,清水,国立,"50,724",
1994,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/20(土),18:30,浦和,0-2,広島,大宮,"9,367",
1994,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/20(土),18:33,平塚,3-1,市原,平塚,"15,334",
1994,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/20(土),18:59,磐田,2-2(PK5-4),Ｇ大阪,磐田,"14,441",
1994,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/20(土),19:02,横浜Ｆ,1-2,名古屋,三ツ沢,"13,319",
1994,Ｊ１ ＮＩＣＯＳ,第４節第１日,08/20(土),19:03,Ｖ川崎,1-0,横浜M,等々力,"10,701",
1994,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/27(土),18:00,市原,1-4,鹿島,栃木,"18,023",
1994,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/27(土),18:01,名古屋,4-2,浦和,長良川,"25,096",
1994,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/27(土),18:33,広島,1-6,平塚,広島ス,"12,771",
1994,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/27(土),19:01,Ｇ大阪,1-3,横浜Ｆ,神戸ユ,"36,270",
1994,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/27(土),19:03,横浜M,2-1,磐田,博多陸,"23,369",
1994,Ｊ１ ＮＩＣＯＳ,第５節第１日,08/27(土),19:05,清水,1-2,Ｖ川崎,草薙陸,"19,034",
1994,Ｊ１ ＮＩＣＯＳ,第６節第１日,08/31(水),19:00,浦和,1-0,Ｇ大阪,大宮,"9,611",
1994,Ｊ１ ＮＩＣＯＳ,第６節第１日,08/31(水),19:01,磐田,0-2,横浜Ｆ,磐田,"14,736",
1994,Ｊ１ ＮＩＣＯＳ,第６節第１日,08/31(水),19:02,Ｖ川崎,3-1,市原,等々力,"10,617",
1994,Ｊ１ ＮＩＣＯＳ,第６節第１日,08/31(水),19:03,鹿島,1-0,広島,カシマ,"15,947",
1994,Ｊ１ ＮＩＣＯＳ,第６節第１日,08/31(水),19:03,平塚,2-0,名古屋,平塚,"15,486",
1994,Ｊ１ ＮＩＣＯＳ,第６節第１日,08/31(水),19:04,横浜M,0-1,清水,国立,"51,390",
1994,Ｊ１ ＮＩＣＯＳ,第７節第１日,09/03(土),15:30,横浜Ｆ,0-1,浦和,三ツ沢,"14,083",
1994,Ｊ１ ＮＩＣＯＳ,第７節第１日,09/03(土),18:30,名古屋,2-4,鹿島,瑞穂陸,"21,753",
1994,Ｊ１ ＮＩＣＯＳ,第７節第１日,09/03(土),18:32,市原,2-3,横浜M,国立,"48,935",
1994,Ｊ１ ＮＩＣＯＳ,第７節第１日,09/03(土),19:02,清水,0-1,磐田,神戸ユ,"37,306",
1994,Ｊ１ ＮＩＣＯＳ,第７節第１日,09/03(土),19:03,Ｇ大阪,0-3,平塚,万博,"19,505",
1994,Ｊ１ ＮＩＣＯＳ,第７節第１日,09/03(土),19:05,広島,3-2,Ｖ川崎,広島ビ,"42,505",
1994,Ｊ１ ＮＩＣＯＳ,第８節第１日,09/07(水),19:01,磐田,2-1,浦和,磐田,"14,163",
1994,Ｊ１ ＮＩＣＯＳ,第８節第１日,09/07(水),19:03,横浜M,3-0,広島,三ツ沢,"12,971",
1994,Ｊ１ ＮＩＣＯＳ,第８節第１日,09/07(水),19:03,平塚,2-1,横浜Ｆ,国立,"44,338",
1994,Ｊ１ ＮＩＣＯＳ,第８節第１日,09/07(水),19:04,Ｇ大阪,0-1,鹿島,万博,"18,887",
1994,Ｊ１ ＮＩＣＯＳ,第８節第１日,09/07(水),19:05,名古屋,1-2,Ｖ川崎,瑞穂陸,"21,316",
1994,Ｊ１ ＮＩＣＯＳ,第８節第１日,09/07(水),19:07,清水,1-1(PK1-3),市原,草薙陸,"17,487",
1994,Ｊ１ ＮＩＣＯＳ,第９節第１日,09/10(土),12:32,市原,5-1,磐田,札幌,"18,382",
1994,Ｊ１ ＮＩＣＯＳ,第９節第１日,09/10(土),15:02,Ｖ川崎,2-1,Ｇ大阪,等々力,"10,641",
1994,Ｊ１ ＮＩＣＯＳ,第９節第１日,09/10(土),18:32,浦和,1-4,平塚,大宮,"9,230",
1994,Ｊ１ ＮＩＣＯＳ,第９節第１日,09/10(土),18:32,広島,0-1,清水,広島ス,"13,307",
1994,Ｊ１ ＮＩＣＯＳ,第９節第１日,09/10(土),19:02,横浜M,2-1,名古屋,三ツ沢,"13,652",
1994,Ｊ１ ＮＩＣＯＳ,第９節第１日,09/10(土),19:04,鹿島,1-2,横浜Ｆ,カシマ,"15,638",
1994,Ｊ１ ＮＩＣＯＳ,第１０節第１日,09/14(水),18:32,市原,0-1,広島,栃木,"16,875",
1994,Ｊ１ ＮＩＣＯＳ,第１０節第１日,09/14(水),18:59,磐田,3-1,平塚,磐田,"14,256",
1994,Ｊ１ ＮＩＣＯＳ,第１０節第１日,09/14(水),19:01,清水,2-1,名古屋,博多陸,"20,077",
1994,Ｊ１ ＮＩＣＯＳ,第１０節第１日,09/14(水),19:01,Ｇ大阪,0-0(PK3-4),横浜M,万博,"19,060",
1994,Ｊ１ ＮＩＣＯＳ,第１０節第１日,09/14(水),19:03,鹿島,2-0,浦和,カシマ,"15,661",
1994,Ｊ１ ＮＩＣＯＳ,第１０節第１日,09/14(水),19:04,横浜Ｆ,2-3,Ｖ川崎,三ツ沢,"14,085",
1994,Ｊ１ ＮＩＣＯＳ,第１１節第１日,09/17(土),14:00,磐田,0-0(PK4-3),広島,磐田,"13,970",
1994,Ｊ１ ＮＩＣＯＳ,第１１節第１日,09/17(土),18:00,名古屋,3-1,市原,長良川,"24,157",
1994,Ｊ１ ＮＩＣＯＳ,第１１節第１日,09/17(土),18:32,浦和,1-3,Ｖ川崎,国立,"55,125",
1994,Ｊ１ ＮＩＣＯＳ,第１１節第１日,09/17(土),18:32,平塚,3-1,鹿島,平塚,"15,523",
1994,Ｊ１ ＮＩＣＯＳ,第１１節第１日,09/17(土),19:01,Ｇ大阪,1-0,清水,万博,"19,429",
1994,Ｊ１ ＮＩＣＯＳ,第１１節第１日,09/17(土),19:02,横浜Ｆ,1-0,横浜M,三ツ沢,"14,508",
1994,Ｊ１ ＮＩＣＯＳ,第１２節第１日,09/21(水),19:02,横浜M,1-2,平塚,三ツ沢,"13,448",
1994,Ｊ１ ＮＩＣＯＳ,第１２節第１日,09/21(水),19:02,清水,5-4,浦和,草薙陸,"19,001",
1994,Ｊ１ ＮＩＣＯＳ,第１２節第１日,09/21(水),19:03,名古屋,4-1,磐田,瑞穂陸,"19,137",
1994,Ｊ１ ＮＩＣＯＳ,第１２節第１日,09/21(水),19:03,広島,1-1(PK4-3),Ｇ大阪,福山市,"8,898",
1994,Ｊ１ ＮＩＣＯＳ,第１２節第１日,09/21(水),19:04,Ｖ川崎,2-1,鹿島,等々力,"10,640",
1994,Ｊ１ ＮＩＣＯＳ,第１２節第１日,09/21(水),19:05,市原,0-3,横浜Ｆ,富山,"23,258",
1994,Ｊ１ ＮＩＣＯＳ,第１３節第１日,10/19(水),19:02,平塚,2-1,清水,平塚,"15,200",
1994,Ｊ１ ＮＩＣＯＳ,第１３節第１日,10/19(水),19:03,浦和,3-2,市原,博多陸,"10,915",
1994,Ｊ１ ＮＩＣＯＳ,第１３節第１日,10/19(水),19:03,横浜Ｆ,3-1,広島,国立,"49,650",
1994,Ｊ１ ＮＩＣＯＳ,第１３節第１日,10/19(水),19:03,Ｇ大阪,5-3,名古屋,万博,"17,330",
1994,Ｊ１ ＮＩＣＯＳ,第１３節第１日,10/19(水),19:04,鹿島,2-1,横浜M,カシマ,"15,216",
1994,Ｊ１ ＮＩＣＯＳ,第１３節第１日,10/19(水),19:04,磐田,2-1,Ｖ川崎,磐田,"15,078",
1994,Ｊ１ ＮＩＣＯＳ,第１４節第１日,10/22(土),15:03,横浜M,0-2,Ｖ川崎,国立,"49,243",
1994,Ｊ１ ＮＩＣＯＳ,第１４節第１日,10/22(土),18:33,市原,2-1,平塚,市原,"14,635",
1994,Ｊ１ ＮＩＣＯＳ,第１４節第１日,10/22(土),18:34,名古屋,0-3,横浜Ｆ,長良川,"24,817",
1994,Ｊ１ ＮＩＣＯＳ,第１４節第１日,10/22(土),18:35,広島,1-0,浦和,広島ビ,"15,903",
1994,Ｊ１ ＮＩＣＯＳ,第１４節第１日,10/22(土),19:04,清水,3-1,鹿島,草薙陸,"18,160",
1994,Ｊ１ ＮＩＣＯＳ,第１４節第１日,10/22(土),19:05,Ｇ大阪,1-1(PK5-4),磐田,神戸ユ,"34,849",
1994,Ｊ１ ＮＩＣＯＳ,第１５節第１日,10/26(水),19:01,横浜Ｆ,0-2,Ｇ大阪,水前寺,"12,241",
1994,Ｊ１ ＮＩＣＯＳ,第１５節第１日,10/26(水),19:02,鹿島,0-1,市原,カシマ,"15,106",
1994,Ｊ１ ＮＩＣＯＳ,第１５節第１日,10/26(水),19:03,平塚,4-1,広島,平塚,"15,094",
1994,Ｊ１ ＮＩＣＯＳ,第１５節第１日,10/26(水),19:03,磐田,1-2,横浜M,磐田,"14,564",
1994,Ｊ１ ＮＩＣＯＳ,第１５節第１日,10/26(水),19:04,浦和,1-1(PK4-3),名古屋,大宮,"9,885",
1994,Ｊ１ ＮＩＣＯＳ,第１５節第１日,10/26(水),19:04,Ｖ川崎,5-1,清水,国立,"51,166",
1994,Ｊ１ ＮＩＣＯＳ,第１６節第１日,10/29(土),14:33,名古屋,0-4,平塚,長良川,"23,899",
1994,Ｊ１ ＮＩＣＯＳ,第１６節第１日,10/29(土),18:33,横浜Ｆ,1-3,磐田,長崎,"14,472",
1994,Ｊ１ ＮＩＣＯＳ,第１６節第１日,10/29(土),19:03,清水,1-3,横浜M,国立,"48,157",
