年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2009,Ｊ１,第４節第１日,04/04(土),13:04,Ｇ大阪,2-2,広島,万博,"15,644",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第４節第１日,04/04(土),14:03,鹿島,2-1,京都,カシマ,"17,254",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ水戸＊
2009,Ｊ１,第４節第１日,04/04(土),15:05,川崎Ｆ,3-1,名古屋,等々力,"20,148",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／ＮＨＫ名古屋
2009,Ｊ１,第４節第１日,04/04(土),16:03,浦和,1-0,大分,埼玉,"45,542",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第４節第１日,04/04(土),16:03,新潟,2-1,横浜FM,東北電ス,"32,022",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2009,Ｊ１,第４節第１日,04/04(土),19:04,柏,2-2,大宮,柏,"8,727",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第４節第１日,04/04(土),19:04,磐田,0-1,Ｆ東京,ヤマハ,"8,716",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2009,Ｊ１,第４節第２日,04/05(日),13:04,山形,1-0,千葉,ＮＤスタ,"9,172",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第４節第２日,04/05(日),16:04,神戸,0-1,清水,ホムスタ,"10,020",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ神戸
2009,Ｊ１,第５節第１日,04/11(土),14:05,大分,0-1,山形,九石ド,"18,461",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ大分
2009,Ｊ１,第５節第１日,04/11(土),15:05,横浜FM,5-0,神戸,ニッパ球,"12,912",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2009,Ｊ１,第５節第１日,04/11(土),16:03,千葉,1-1,磐田,フクアリ,"14,496",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第５節第１日,04/11(土),19:04,京都,1-0,新潟,西京極,"10,515",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＫＢＳ京都
2009,Ｊ１,第５節第１日,04/11(土),19:04,広島,4-1,柏,広島ビ,"11,909",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2009,Ｊ１,第５節第２日,04/12(日),13:03,清水,1-0,川崎Ｆ,アウスタ,"17,256",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ静岡
2009,Ｊ１,第５節第２日,04/12(日),13:04,Ｆ東京,1-2,鹿島,味スタ,"32,913",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第５節第２日,04/12(日),16:00,大宮,3-2,Ｇ大阪,ＮＡＣＫ,"11,536",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／テレ玉（録）
2009,Ｊ１,第５節第２日,04/12(日),16:03,名古屋,0-1,浦和,豊田ス,"32,435",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第６節第１日,04/17(金),19:33,Ｇ大阪,2-1,山形,万博,"10,159",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2009,Ｊ１,第６節第２日,04/18(土),13:04,柏,1-2,名古屋,柏,"10,368",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第６節第２日,04/18(土),14:04,新潟,3-3,広島,東北電ス,"30,169",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ新潟
2009,Ｊ１,第６節第２日,04/18(土),15:05,鹿島,0-0,横浜FM,カシマ,"18,730",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2009,Ｊ１,第６節第２日,04/18(土),16:03,川崎Ｆ,3-1,大宮,等々力,"16,224",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第６節第２日,04/18(土),19:04,浦和,1-0,京都,埼玉,"41,836",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ／テレ玉
2009,Ｊ１,第６節第２日,04/18(土),19:04,Ｆ東京,1-2,千葉,国立,"27,486",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第６節第３日,04/19(日),13:03,磐田,3-0,清水,エコパ,"22,152",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第６節第３日,04/19(日),16:05,神戸,3-2,大分,ホムスタ,"13,462",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第７節第１日,04/25(土),13:01,大宮,0-1,新潟,埼玉,"15,759",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第７節第１日,04/25(土),13:04,清水,1-1,柏,アウスタ,"9,756",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／静岡放送
2009,Ｊ１,第７節第１日,04/25(土),14:04,山形,1-1,鹿島,ＮＤスタ,"16,658",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ山形
2009,Ｊ１,第７節第１日,04/25(土),16:03,千葉,0-1,浦和,フクアリ,"15,428",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第７節第１日,04/25(土),19:04,京都,2-3,磐田,西京極,"6,851",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ／ＫＢＳ京都
2009,Ｊ１,第７節第１日,04/25(土),19:05,大分,0-1,Ｆ東京,九石ド,"17,246",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第７節第２日,04/26(日),13:04,広島,1-1,川崎Ｆ,広島ビ,"13,896",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第７節第２日,04/26(日),14:04,神戸,3-1,Ｇ大阪,ホムスタ,"20,721",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／ＮＨＫ神戸（近畿ブロック）
2009,Ｊ１,第７節第２日,04/26(日),16:04,名古屋,2-1,横浜FM,瑞穂陸,"12,500",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第８節第１日,04/29(水・祝),13:03,川崎Ｆ,4-1,京都,等々力,"16,253",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第８節第１日,04/29(水・祝),13:04,新潟,2-2,千葉,東北電ス,"34,060",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2009,Ｊ１,第８節第１日,04/29(水・祝),14:01,名古屋,0-0,広島,瑞穂陸,"12,137",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ名古屋
2009,Ｊ１,第８節第１日,04/29(水・祝),14:05,大宮,0-3,山形,ＮＡＣＫ,"11,263",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2009,Ｊ１,第８節第１日,04/29(水・祝),16:04,柏,2-1,大分,柏,"9,058",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2009,Ｊ１,第８節第１日,04/29(水・祝),16:04,清水,2-2,浦和,エコパ,"30,851",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第８節第１日,04/29(水・祝),17:04,横浜FM,1-0,磐田,日産ス,"28,317",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2009,Ｊ１,第８節第１日,04/29(水・祝),19:03,Ｇ大阪,4-2,Ｆ東京,万博,"16,853",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第８節第１日,04/29(水・祝),19:04,鹿島,1-0,神戸,カシマ,"14,473",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2009,Ｊ１,第９節第１日,05/02(土),13:03,磐田,1-0,神戸,ヤマハ,"12,132",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2009,Ｊ１,第９節第１日,05/02(土),13:04,山形,0-0,柏,ＮＤスタ,"11,071",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第９節第１日,05/02(土),14:03,大分,1-3,Ｇ大阪,九石ド,"19,306",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2009,Ｊ１,第９節第１日,05/02(土),15:05,横浜FM,2-1,川崎Ｆ,日産ス,"28,016",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2009,Ｊ１,第９節第１日,05/02(土),16:03,千葉,0-2,鹿島,フクアリ,"17,009",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第９節第１日,05/02(土),16:04,京都,0-1,名古屋,西京極,"10,950",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＫＢＳ京都（録）
2009,Ｊ１,第９節第１日,05/02(土),16:04,広島,0-0,清水,広島ビ,"14,584",スカパースカチャン／ｅ２スカチャン
2009,Ｊ１,第９節第１日,05/02(土),19:03,浦和,1-0,新潟,埼玉,"50,284",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第９節第１日,05/02(土),19:04,Ｆ東京,3-2,大宮,味スタ,"18,886",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ／ＴＯＫＹＯ　ＭＸ
2009,Ｊ１,第１０節第１日,05/05(火・祝),13:03,新潟,3-3,磐田,東北電ス,"40,268",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１０節第１日,05/05(火・祝),14:03,大宮,3-0,大分,ＮＡＣＫ,"7,796",スカパースカチャン／ｅ２スカチャン／テレ玉
2009,Ｊ１,第１０節第１日,05/05(火・祝),14:04,京都,2-0,横浜FM,西京極,"11,609",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＫＢＳ京都
2009,Ｊ１,第１０節第１日,05/05(火・祝),16:04,柏,2-3,浦和,国立,"32,854",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１０節第１日,05/05(火・祝),16:04,神戸,3-1,山形,ホムスタ,"10,574",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2009,Ｊ１,第１０節第１日,05/05(火・祝),19:04,清水,2-2,千葉,アウスタ,"15,129",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2009,Ｊ１,第１０節第１日,05/05(火・祝),19:04,広島,2-0,Ｆ東京,広島ビ,"15,342",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１１節第１日,05/09(土),14:03,大分,1-2,横浜FM,九石ド,"18,245",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2009,Ｊ１,第１１節第１日,05/09(土),14:04,Ｆ東京,0-0,京都,味スタ,"18,221",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１１節第１日,05/09(土),14:04,磐田,3-1,大宮,ヤマハ,"9,783",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／静岡放送
2009,Ｊ１,第１１節第１日,05/09(土),16:05,千葉,2-1,広島,フクアリ,"14,182",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2009,Ｊ１,第１１節第１日,05/09(土),18:04,山形,0-1,新潟,ＮＤスタ,"17,171",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１１節第２日,05/10(日),14:05,浦和,2-3,川崎Ｆ,埼玉,"51,594",スカパー・ｅ２（ＴＢＳチャンネル）／ＴＢＳ（単）／テレ玉（録）
2009,Ｊ１,第１１節第２日,05/10(日),15:03,Ｇ大阪,4-0,柏,万博,"18,319",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2009,Ｊ１,第１１節第２日,05/10(日),15:04,鹿島,2-1,清水,カシマ,"19,154",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１１節第２日,05/10(日),15:04,神戸,2-2,名古屋,ホムスタ,"10,149",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2009,Ｊ１,第１２節第１日,05/16(土),13:03,名古屋,1-1,大宮,豊田ス,"16,577",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１２節第１日,05/16(土),14:04,浦和,0-0,Ｇ大阪,埼玉,"53,374",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ／ＮＨＫ総合（録）／テレ玉（録）
2009,Ｊ１,第１２節第１日,05/16(土),15:03,川崎Ｆ,2-0,磐田,等々力,"16,329",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2009,Ｊ１,第１２節第１日,05/16(土),16:04,柏,1-2,鹿島,柏,"10,651",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１２節第１日,05/16(土),16:04,広島,3-1,山形,広島ビ,"9,479",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2009,Ｊ１,第１２節第１日,05/16(土),19:03,清水,3-1,大分,アウスタ,"13,141",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2009,Ｊ１,第１２節第１日,05/16(土),19:04,横浜FM,0-1,Ｆ東京,日産ス,"20,349",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１２節第２日,05/17(日),14:03,新潟,2-0,神戸,東北電ス,"28,817",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１２節第２日,05/17(日),14:04,京都,2-1,千葉,西京極,"5,567",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／ＫＢＳ京都（録）／ＮＨＫ京都
2009,Ｊ１,第１３節第１日,05/23(土),13:03,新潟,0-1,清水,東北電ス,"29,760",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１３節第１日,05/23(土),14:05,大分,0-1,広島,九石ド,"16,298",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ大分
2009,Ｊ１,第１３節第１日,05/23(土),16:04,山形,0-0,京都,ＮＤスタ,"6,554",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１３節第１日,05/23(土),19:04,千葉,1-1,横浜FM,フクアリ,"14,833",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2009,Ｊ１,第１３節第１日,05/23(土),19:04,神戸,3-1,柏,ホムスタ,"6,002",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１３節第２日,05/24(日),13:03,Ｇ大阪,0-1,鹿島,万博,"19,092",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１３節第２日,05/24(日),14:05,Ｆ東京,2-3,川崎Ｆ,味スタ,"27,851",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／ＴＯＫＹＯ　ＭＸ（録）
2009,Ｊ１,第１３節第２日,05/24(日),15:03,磐田,2-1,名古屋,ヤマハ,"15,632",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／静岡放送
2009,Ｊ１,第１３節第２日,05/24(日),16:00,大宮,1-1,浦和,埼玉,"32,418",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１４節第１日,06/20(土),15:04,川崎Ｆ,2-0,大分,等々力,"19,375",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2009,Ｊ１,第１４節第１日,06/20(土),15:04,清水,4-1,山形,アウスタ,"17,865",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／テレビ静岡
2009,Ｊ１,第１４節第１日,06/20(土),15:35,名古屋,0-1,千葉,瑞穂陸,"12,457",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2009,Ｊ１,第１４節第１日,06/20(土),15:35,Ｇ大阪,0-2,新潟,万博,"18,404",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2009,Ｊ１,第１４節第１日,06/20(土),16:04,鹿島,1-0,磐田,カシマ,"21,841",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１４節第１日,06/20(土),18:04,大宮,2-1,京都,ＮＡＣＫ,"9,336",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／テレ玉
2009,Ｊ１,第１４節第１日,06/20(土),19:04,柏,0-3,Ｆ東京,柏,"10,266",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１４節第２日,06/21(日),13:04,広島,4-3,神戸,広島ビ,"14,514",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１４節第２日,06/21(日),14:04,横浜FM,2-0,浦和,日産ス,"40,228",スカパー・ｅ２（ＴＢＳチャンネル）／ＴＢＳ（単）
2009,Ｊ１,第１５節第１日,06/27(土),13:04,京都,2-0,広島,西京極,"11,806",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ／ＫＢＳ京都（録）
2009,Ｊ１,第１５節第１日,06/27(土),15:03,磐田,2-3,柏,ヤマハ,"10,635",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／静岡放送
2009,Ｊ１,第１５節第１日,06/27(土),16:03,浦和,2-0,神戸,駒場,"18,777",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１５節第１日,06/27(土),16:05,千葉,0-2,大宮,フクアリ,"13,079",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2009,Ｊ１,第１５節第１日,06/27(土),19:04,Ｆ東京,2-1,清水,国立,"28,987",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１５節第２日,06/28(日),13:04,山形,0-1,川崎Ｆ,ＮＤスタ,"10,367",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１５節第２日,06/28(日),14:05,横浜FM,1-2,Ｇ大阪,日産ス,"25,610",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ総合
2009,Ｊ１,第１５節第２日,06/28(日),16:03,新潟,2-1,名古屋,東北電ス,"35,786",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１５節第２日,06/28(日),16:05,大分,1-2,鹿島,九石ド,"20,391",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
2009,Ｊ１,第１０節第２日,07/01(水),19:03,名古屋,0-3,鹿島,瑞穂陸,"9,661",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１０節第２日,07/01(水),19:05,川崎Ｆ,1-0,Ｇ大阪,等々力,"15,903",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2009,Ｊ１,第１６節第１日,07/04(土),18:00,大宮,0-0,横浜FM,ＮＡＣＫ,"10,631",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2009,Ｊ１,第１６節第１日,07/04(土),19:03,清水,3-3,京都,アウスタ,"16,205",スカパースカチャン／ｅ２スカチャン
2009,Ｊ１,第１６節第１日,07/04(土),19:04,山形,2-3,浦和,ＮＤスタ,"20,102",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１６節第１日,07/04(土),19:04,柏,0-4,新潟,柏,"9,615",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
2009,Ｊ１,第１６節第１日,07/04(土),19:04,神戸,0-2,Ｆ東京,ホムスタ,"14,915",スカパースカチャン／ｅ２スカチャン／ＢＳ
2009,Ｊ１,第１６節第１日,07/04(土),19:05,大分,1-2,千葉,九石ド,"19,671",スカパースカチャン／ｅ２スカチャン
2009,Ｊ１,第１６節第２日,07/05(日),18:03,名古屋,2-1,Ｇ大阪,豊田ス,"24,749",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／東海テレビ（録）
2009,Ｊ１,第１６節第２日,07/05(日),18:04,広島,0-1,磐田,広島ビ,"13,375",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１６節第２日,07/05(日),19:05,川崎Ｆ,1-1,鹿島,等々力,"22,185",スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
2009,Ｊ１,第１７節第１日,07/11(土),18:03,鹿島,2-0,大宮,カシマ,"17,903",スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
2009,Ｊ１,第１７節第１日,07/11(土),19:03,千葉,1-1,神戸,フクアリ,"12,349",スカパースカチャン／ｅ２スカチャン
2009,Ｊ１,第１７節第１日,07/11(土),19:03,横浜FM,1-2,山形,ニッパ球,"13,185",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
2009,Ｊ１,第１７節第１日,07/11(土),19:03,新潟,2-2,川崎Ｆ,東北電ス,"36,810",スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
