年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2012,Ｊ１,第２節第１日,03/17(土),14:04,浦和,1-0,柏,埼玉,"41,069",スカパー／ｅ２／スカパー光／ＮＨＫ総合
2012,Ｊ１,第２節第１日,03/17(土),14:04,Ｃ大阪,2-1,Ｇ大阪,長居,"30,764",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　１）／ＮＨＫ大阪
2012,Ｊ１,第２節第１日,03/17(土),15:04,清水,2-1,広島,アウスタ,"13,231",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／テレビ静岡
2012,Ｊ１,第２節第１日,03/17(土),17:04,磐田,2-1,鳥栖,ヤマハ,"10,653",スカパー／ｅ２／スカパー光
2012,Ｊ１,第２節第１日,03/17(土),17:06,神戸,2-1,札幌,ホームズ,"14,036",スカパー／ｅ２／スカパー光
2012,Ｊ１,第２節第１日,03/17(土),19:04,Ｆ東京,3-2,名古屋,味スタ,"21,757",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１／ＴＯＫＹＯ　ＭＸ
2012,Ｊ１,第３節第１日,03/24(土),13:03,仙台,4-1,大宮,ユアスタ,"11,831",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　１）
2012,Ｊ１,第３節第１日,03/24(土),13:04,広島,2-0,鹿島,広島ビ,"14,349",スカパー／ｅ２／スカパー光
2012,Ｊ１,第３節第１日,03/24(土),14:04,川崎Ｆ,0-1,Ｃ大阪,等々力,"14,777",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第３節第１日,03/24(土),14:04,神戸,0-2,Ｆ東京,ホームズ,"11,839",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
2012,Ｊ１,第３節第１日,03/24(土),15:04,鳥栖,1-0,横浜FM,ベアスタ,"10,611",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）
2012,Ｊ１,第３節第１日,03/24(土),16:03,札幌,1-2,浦和,札幌ド,"20,192",スカパー／ｅ２／スカパー光
2012,Ｊ１,第３節第１日,03/24(土),19:04,柏,2-1,清水,柏,"12,209",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第３節第２日,03/25(日),16:03,名古屋,2-1,新潟,瑞穂陸,"10,603",スカパー／ｅ２／スカパー光
2012,Ｊ１,第３節第２日,03/25(日),19:03,Ｇ大阪,1-2,磐田,万博,"15,072",スカパー／ｅ２／スカパー光
2012,Ｊ１,第４節第１日,03/31(土),13:03,大宮,1-1,名古屋,ＮＡＣＫ,"7,936",スカパー／ｅ２／スカパー光
2012,Ｊ１,第４節第１日,03/31(土),14:04,Ｆ東京,0-1,広島,味スタ,"16,229",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／ＴＯＫＹＯ　ＭＸ（録）
2012,Ｊ１,第４節第１日,03/31(土),15:03,浦和,1-1,川崎Ｆ,埼玉,"25,743",スカパー／ｅ２／スカパー光／テレ玉
2012,Ｊ１,第４節第１日,03/31(土),15:04,磐田,1-0,柏,ヤマハ,"9,042",スカパー／ｅ２／スカパー光／静岡放送
2012,Ｊ１,第４節第１日,03/31(土),15:04,Ｃ大阪,1-2,仙台,金鳥スタ,"9,598",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
2012,Ｊ１,第４節第１日,03/31(土),16:03,新潟,1-1,Ｇ大阪,東北電ス,"16,836",スカパー／ｅ２／スカパー光
2012,Ｊ１,第４節第１日,03/31(土),18:34,清水,1-0,札幌,アウスタ,"14,216",スカパー／ｅ２／スカパー光
2012,Ｊ１,第４節第１日,03/31(土),19:03,横浜FM,0-0,鹿島,日産ス,"22,126",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）
2012,Ｊ１,第４節第１日,03/31(土),19:04,鳥栖,3-0,神戸,ベアスタ,"7,719",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第５節第１日,04/07(土),14:03,仙台,2-2,磐田,ユアスタ,"13,147",スカパー／ｅ２／スカパー光／ＮＨＫ仙台／ＮＨＫ静岡
2012,Ｊ１,第５節第１日,04/07(土),14:03,名古屋,1-0,鳥栖,豊田ス,"13,824",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／ＮＨＫ名古屋／ＮＨＫ佐賀
2012,Ｊ１,第５節第１日,04/07(土),14:04,神戸,0-1,清水,ホームズ,"12,709",スカパー／ｅ２／スカパー光
2012,Ｊ１,第５節第１日,04/07(土),14:05,札幌,0-2,柏,札幌ド,"14,023",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第５節第１日,04/07(土),15:04,新潟,0-0,横浜FM,東北電ス,"15,854",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）／ＮＨＫ新潟
2012,Ｊ１,第５節第１日,04/07(土),16:03,大宮,0-3,Ｃ大阪,ＮＡＣＫ,"8,180",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
2012,Ｊ１,第５節第１日,04/07(土),17:04,鹿島,1-3,浦和,カシマ,"23,507",スカパー／ｅ２／スカパー光
2012,Ｊ１,第５節第１日,04/07(土),19:04,広島,4-1,Ｇ大阪,広島ビ,"12,318",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第５節第２日,04/08(日),16:03,川崎Ｆ,0-1,Ｆ東京,等々力,"20,996",スカパー／ｅ２／スカパー光
2012,Ｊ１,第６節第１日,04/14(土),13:03,柏,2-3,仙台,柏,"12,318",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）
2012,Ｊ１,第６節第１日,04/14(土),13:04,Ｆ東京,1-2,鹿島,味スタ,"19,279",スカパー／ｅ２／スカパー光
2012,Ｊ１,第６節第１日,04/14(土),14:03,横浜FM,1-1,大宮,ニッパ球,"7,101",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
2012,Ｊ１,第６節第１日,04/14(土),15:04,浦和,2-0,神戸,埼玉,"25,894",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　１）／テレ玉
2012,Ｊ１,第６節第１日,04/14(土),16:03,名古屋,3-1,札幌,豊田ス,"12,896",スカパー／ｅ２／スカパー光
2012,Ｊ１,第６節第１日,04/14(土),16:04,清水,3-2,磐田,アウスタ,"16,334",スカパー／ｅ２／スカパー光
2012,Ｊ１,第６節第１日,04/14(土),18:34,鳥栖,1-0,広島,ベアスタ,"9,735",スカパー／ｅ２／スカパー光
2012,Ｊ１,第６節第１日,04/14(土),19:04,Ｇ大阪,3-2,川崎Ｆ,万博,"17,134",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第６節第１日,04/14(土),19:04,Ｃ大阪,0-1,新潟,金鳥スタ,"9,154",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）
2012,Ｊ１,第７節第１日,04/21(土),14:03,磐田,1-0,横浜FM,ヤマハ,"11,965",スカパー／ｅ２／スカパー光／静岡放送
2012,Ｊ１,第７節第１日,04/21(土),14:04,札幌,2-3,川崎Ｆ,札幌ド,"11,119",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／ＮＨＫ札幌
2012,Ｊ１,第７節第１日,04/21(土),14:04,神戸,3-1,柏,ホームズ,"10,859",スカパー／ｅ２／スカパー光／ＮＨＫ神戸
2012,Ｊ１,第７節第１日,04/21(土),14:05,広島,1-1,名古屋,広島ビ,"11,123",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第７節第１日,04/21(土),15:03,鹿島,3-2,Ｃ大阪,カシマ,"12,110",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
2012,Ｊ１,第７節第１日,04/21(土),17:05,鳥栖,1-0,新潟,佐賀,"5,432",スカパー／ｅ２／スカパー光
2012,Ｊ１,第７節第１日,04/21(土),18:33,大宮,2-0,浦和,ＮＡＣＫ,"12,709",スカパー／ｅ２／スカパー光
2012,Ｊ１,第７節第１日,04/21(土),19:04,仙台,4-0,Ｆ東京,ユアスタ,"17,192",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第７節第２日,04/22(日),19:03,Ｇ大阪,3-1,清水,万博,"8,548",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）
2012,Ｊ１,第８節第１日,04/28(土),13:03,名古屋,1-2,浦和,瑞穂陸,"18,138",スカパー／ｅ２／スカパー光
2012,Ｊ１,第８節第１日,04/28(土),13:04,Ｆ東京,0-1,清水,味スタ,"22,405",スカパー／ｅ２／スカパー光／ＴＯＫＹＯ　ＭＸ（録）
2012,Ｊ１,第８節第１日,04/28(土),14:04,柏,1-1,鳥栖,柏,"10,351",スカパー／ｅ２／スカパー光
2012,Ｊ１,第８節第１日,04/28(土),15:03,川崎Ｆ,1-4,広島,等々力,"19,895",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
2012,Ｊ１,第８節第１日,04/28(土),15:34,鹿島,5-0,Ｇ大阪,カシマ,"17,583",スカパー／ｅ２／スカパー光／ＮＨＫ総合
2012,Ｊ１,第８節第１日,04/28(土),16:03,大宮,2-1,札幌,ＮＡＣＫ,"8,435",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）
2012,Ｊ１,第８節第１日,04/28(土),16:03,横浜FM,3-1,神戸,日産ス,"21,054",スカパー／ｅ２／スカパー光
2012,Ｊ１,第８節第１日,04/28(土),16:03,新潟,0-1,仙台,東北電ス,"24,637",スカパー／ｅ２／スカパー光
2012,Ｊ１,第８節第１日,04/28(土),19:04,Ｃ大阪,3-2,磐田,金鳥スタ,"12,183",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第９節第１日,05/03(木・祝),14:03,札幌,1-0,Ｃ大阪,札幌厚別,"9,596",スカパー／ｅ２／スカパー光
2012,Ｊ１,第９節第１日,05/03(木・祝),14:04,神戸,3-0,大宮,ホームズ,"11,672",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第９節第１日,05/03(木・祝),15:03,川崎Ｆ,4-3,磐田,等々力,"15,671",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
2012,Ｊ１,第９節第１日,05/03(木・祝),16:04,広島,0-1,新潟,広島ビ,"17,826",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）／ＮＨＫ広島／ＮＨＫ新潟
2012,Ｊ１,第９節第１日,05/03(木・祝),16:04,鳥栖,1-1,仙台,ベアスタ,"18,113",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　１）
2012,Ｊ１,第９節第１日,05/03(木・祝),19:01,清水,3-0,鹿島,アウスタ,"18,393",スカパー／ｅ２／スカパー光／静岡放送
2012,Ｊ１,第９節第１日,05/03(木・祝),19:05,浦和,1-2,横浜FM,埼玉,"44,422",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１／テレ玉
2012,Ｊ１,第１０節第１日,05/06(日),13:03,横浜FM,2-1,札幌,日産ス,"24,183",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１０節第１日,05/06(日),13:04,仙台,0-1,清水,ユアスタ,"18,525",スカパー／ｅ２／スカパー光／ＮＨＫ仙台
2012,Ｊ１,第１０節第１日,05/06(日),13:05,Ｃ大阪,1-2,神戸,金鳥スタ,"16,446",スカパー／ｅ２／スカパー光／ＮＨＫ大阪
2012,Ｊ１,第１０節第１日,05/06(日),15:03,柏,2-5,広島,柏,"12,875",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　１）
2012,Ｊ１,第１０節第１日,05/06(日),16:05,磐田,2-2,浦和,エコパ,"22,193",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１０節第１日,05/06(日),17:03,大宮,1-0,Ｇ大阪,ＮＡＣＫ,"11,554",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／テレ玉
2012,Ｊ１,第１０節第１日,05/06(日),17:03,名古屋,2-3,川崎Ｆ,豊田ス,"20,512",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／名古屋テレビ（録）
2012,Ｊ１,第１０節第１日,05/06(日),19:04,鹿島,0-0,鳥栖,カシマ,"10,626",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）
2012,Ｊ１,第１０節第１日,05/06(日),19:04,新潟,0-2,Ｆ東京,東北電ス,"21,827",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第１１節第１日,05/12(土),13:04,札幌,0-1,Ｆ東京,札幌ド,"10,816",スカパー／ｅ２／スカパー光／北海道テレビ
2012,Ｊ１,第１１節第１日,05/12(土),14:03,磐田,3-0,鹿島,ヤマハ,"13,555",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／静岡放送
2012,Ｊ１,第１１節第１日,05/12(土),14:04,鳥栖,1-1,大宮,ベアスタ,"7,833",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１１節第１日,05/12(土),15:03,川崎Ｆ,0-2,柏,等々力,"16,054",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
2012,Ｊ１,第１１節第１日,05/12(土),15:04,広島,1-3,横浜FM,広島ビ,"12,073",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）
2012,Ｊ１,第１１節第１日,05/12(土),15:34,清水,1-1,Ｃ大阪,アウスタ,"15,891",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１／テレビ静岡
2012,Ｊ１,第１１節第１日,05/12(土),16:04,浦和,1-1,新潟,埼玉,"31,818",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１１節第１日,05/12(土),18:34,神戸,0-1,名古屋,ホームズ,"14,825",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）
2012,Ｊ１,第１１節第１日,05/12(土),19:04,Ｇ大阪,1-1,仙台,万博,"15,253",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第１２節第１日,05/19(土),14:03,横浜FM,0-0,Ｇ大阪,日産ス,"25,241",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）
2012,Ｊ１,第１２節第１日,05/19(土),14:04,広島,3-2,神戸,広島ビ,"12,613",スカパー／ｅ２／スカパー光／ＮＨＫ広島／ＮＨＫ神戸
2012,Ｊ１,第１２節第１日,05/19(土),15:03,新潟,1-6,磐田,東北電ス,"21,920",スカパー／ｅ２／スカパー光／テレビ新潟
2012,Ｊ１,第１２節第１日,05/19(土),15:34,浦和,1-0,清水,埼玉,"35,877",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第１２節第１日,05/19(土),16:03,大宮,0-2,川崎Ｆ,ＮＡＣＫ,"9,304",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／テレ玉
2012,Ｊ１,第１２節第１日,05/19(土),17:04,鹿島,7-0,札幌,カシマ,"13,915",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１２節第１日,05/19(土),18:33,仙台,4-0,名古屋,ユアスタ,"16,317",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１２節第１日,05/19(土),19:04,Ｃ大阪,1-2,柏,長居,"19,643",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第１２節第２日,05/20(日),15:04,Ｆ東京,3-2,鳥栖,味スタ,"25,803",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）
2012,Ｊ１,第１３節第１日,05/25(金),19:03,Ｇ大阪,2-3,鳥栖,万博,"8,218",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）
2012,Ｊ１,第１３節第１日,05/25(金),19:33,名古屋,0-1,Ｃ大阪,豊田ス,"16,657",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１３節第２日,05/26(土),14:04,札幌,1-3,広島,札幌厚別,"6,870",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第１３節第２日,05/26(土),14:04,川崎Ｆ,3-2,仙台,等々力,"16,058",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１３節第２日,05/26(土),14:04,清水,0-0,横浜FM,アウスタ,"16,556",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／ＮＨＫ静岡
2012,Ｊ１,第１３節第２日,05/26(土),16:03,磐田,4-0,大宮,ヤマハ,"10,752",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
2012,Ｊ１,第１３節第２日,05/26(土),17:04,神戸,1-2,鹿島,ホームズ,"22,766",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１３節第２日,05/26(土),18:34,柏,2-0,新潟,柏,"12,931",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１３節第２日,05/26(土),19:04,Ｆ東京,1-1,浦和,味スタ,"33,836",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１／ＴＯＫＹＯ　ＭＸ
2012,Ｊ１,第１４節第１日,06/16(土),13:33,仙台,4-1,札幌,ユアスタ,"13,554",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　１）／ミヤギテレビ
2012,Ｊ１,第１４節第１日,06/16(土),18:34,鹿島,2-3,名古屋,カシマ,"15,010",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１４節第１日,06/16(土),19:03,大宮,2-4,柏,ＮＡＣＫ,"9,025",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／テレ玉
2012,Ｊ１,第１４節第１日,06/16(土),19:03,新潟,1-0,清水,東北電ス,"23,797",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）
2012,Ｊ１,第１４節第１日,06/16(土),19:03,Ｇ大阪,1-2,浦和,万博,"14,977",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１４節第１日,06/16(土),19:04,横浜FM,1-0,Ｆ東京,日産ス,"23,273",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第１４節第１日,06/16(土),19:04,Ｃ大阪,1-4,広島,金鳥スタ,"11,538",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
2012,Ｊ１,第１４節第１日,06/16(土),19:04,鳥栖,0-1,川崎Ｆ,ベアスタ,"9,603",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１４節第１日,06/16(土),19:05,磐田,1-3,神戸,ヤマハ,"10,612",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１５節第１日,06/23(土),14:03,札幌,0-4,Ｇ大阪,札幌ド,"14,759",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）／ＮＨＫ札幌
2012,Ｊ１,第１５節第１日,06/23(土),18:04,Ｆ東京,2-0,Ｃ大阪,味スタ,"22,685",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／ＴＯＫＹＯ　ＭＸ
2012,Ｊ１,第１５節第１日,06/23(土),18:04,清水,1-1,鳥栖,アウスタ,"17,696",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１５節第１日,06/23(土),18:35,柏,1-1,鹿島,柏,"13,987",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１５節第１日,06/23(土),18:35,広島,0-0,大宮,広島ビ,"15,304",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１５節第１日,06/23(土),19:03,名古屋,2-0,磐田,瑞穂陸,"16,862",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　１）／東海テレビ（録）
2012,Ｊ１,第１５節第１日,06/23(土),19:04,浦和,0-0,仙台,埼玉,"39,545",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１／テレ玉
2012,Ｊ１,第１５節第１日,06/23(土),19:04,川崎Ｆ,0-0,横浜FM,等々力,"20,590",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１５節第１日,06/23(土),19:04,神戸,1-0,新潟,ホームズ,"16,727",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
2012,Ｊ１,第９節第２日,06/27(水),19:03,Ｇ大阪,2-2,名古屋,万博,"10,840",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　１）
2012,Ｊ１,第９節第２日,06/27(水),19:04,Ｆ東京,0-1,柏,国立,"25,813",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１６節第１日,06/30(土),18:03,横浜FM,1-1,名古屋,日産ス,"26,133",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１６節第１日,06/30(土),18:34,仙台,2-2,広島,ユアスタ,"18,722",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１６節第１日,06/30(土),19:03,大宮,1-0,清水,ＮＡＣＫ,"12,147",スカパー／ｅ２／スカパー光／テレ玉
2012,Ｊ１,第１６節第１日,06/30(土),19:03,新潟,1-1,鹿島,東北電ス,"35,506",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）
2012,Ｊ１,第１６節第１日,06/30(土),19:03,磐田,3-1,Ｆ東京,ヤマハ,"13,923",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１６節第１日,06/30(土),19:03,Ｃ大阪,1-1,浦和,長居,"36,723",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１／テレビ大阪
2012,Ｊ１,第１６節第１日,06/30(土),19:03,鳥栖,1-0,札幌,ベアスタ,"10,345",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）
2012,Ｊ１,第１６節第１日,06/30(土),19:04,川崎Ｆ,0-1,神戸,等々力,"18,056",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
2012,Ｊ１,第１６節第１日,06/30(土),19:04,Ｇ大阪,2-6,柏,万博,"14,006",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１７節第１日,07/07(土),14:03,札幌,0-1,新潟,札幌厚別,"7,673",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）
2012,Ｊ１,第１７節第１日,07/07(土),18:03,浦和,4-3,鳥栖,埼玉,"30,047",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／テレ玉
2012,Ｊ１,第１７節第１日,07/07(土),18:04,清水,0-0,川崎Ｆ,アウスタ,"14,133",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１７節第１日,07/07(土),18:34,鹿島,1-0,大宮,カシマ,"12,787",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１７節第１日,07/07(土),18:35,Ｆ東京,3-2,Ｇ大阪,味スタ,"24,633",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１７節第１日,07/07(土),19:03,横浜FM,1-1,Ｃ大阪,ニッパ球,"9,751",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
2012,Ｊ１,第１７節第１日,07/07(土),19:04,柏,1-2,名古屋,国立,"25,459",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第１７節第１日,07/07(土),19:05,神戸,0-1,仙台,ホームズ,"15,062",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１７節第１日,07/07(土),19:05,広島,2-0,磐田,広島ビ,"12,769",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１８節第１日,07/14(土),18:03,清水,3-5,柏,アウスタ,"14,092",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）
2012,Ｊ１,第１８節第１日,07/14(土),19:03,大宮,2-2,神戸,ＮＡＣＫ,"9,635",スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
2012,Ｊ１,第１８節第１日,07/14(土),19:03,新潟,0-0,浦和,東北電ス,"33,998",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１８節第１日,07/14(土),19:03,名古屋,0-0,仙台,豊田ス,"24,397",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１８節第１日,07/14(土),19:03,Ｇ大阪,1-2,横浜FM,万博,"14,966",スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　１）
2012,Ｊ１,第１８節第１日,07/14(土),19:04,Ｃ大阪,0-1,鹿島,長居,"26,534",スカパー／ｅ２／スカパー光／ＮＨＫ　ＢＳ１
2012,Ｊ１,第１８節第１日,07/14(土),19:04,広島,3-0,川崎Ｆ,広島ビ,"11,585",スカパー／ｅ２／スカパー光（スカイ・Ａ　ｓｐｏｒｔｓ＋）
2012,Ｊ１,第１８節第１日,07/14(土),19:04,鳥栖,1-0,Ｆ東京,ベアスタ,"13,891",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１８節第１日,07/14(土),19:05,磐田,4-1,札幌,ヤマハ,"11,367",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１９節第１日,07/28(土),16:04,札幌,2-1,名古屋,札幌厚別,"8,360",スカパー／ｅ２／スカパー光
2012,Ｊ１,第１９節第１日,07/28(土),18:03,浦和,2-0,磐田,埼玉,"28,142",スカパー／ｅ２／スカパー光／テレ玉
