年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
1997,Ｊ１ １ｓｔ,第４節第１日,04/23(水),19:05,平塚,1-0,市原,平塚,"4,875",
1997,Ｊ１ １ｓｔ,第５節第１日,04/26(土),14:03,磐田,1-2,鹿島,磐田,"13,754",
1997,Ｊ１ １ｓｔ,第５節第１日,04/26(土),15:00,Ｖ川崎,1-2,広島,等々力,"8,573",
1997,Ｊ１ １ｓｔ,第５節第１日,04/26(土),15:00,Ｇ大阪,0-1,福岡,万博,"5,187",
1997,Ｊ１ １ｓｔ,第５節第１日,04/26(土),15:01,市原,1-2,横浜M,市原,"7,048",
1997,Ｊ１ １ｓｔ,第５節第１日,04/26(土),15:03,浦和,1-2,Ｃ大阪,駒場,"18,902",
1997,Ｊ１ １ｓｔ,第５節第１日,04/26(土),15:03,柏,3-1,神戸,柏,"5,554",
1997,Ｊ１ １ｓｔ,第５節第１日,04/26(土),16:05,京都,1-3,清水,西京極,"6,284",
1997,Ｊ１ １ｓｔ,第５節第１日,04/26(土),19:04,横浜Ｆ,2-0,名古屋,三ツ沢,"10,910",
1997,Ｊ１ １ｓｔ,第６節第１日,05/03(土・祝),14:04,鹿島,0-4,柏,国立,"31,083",
1997,Ｊ１ １ｓｔ,第６節第１日,05/03(土・祝),15:00,神戸,0-2,浦和,神戸ユ,"8,542",
1997,Ｊ１ １ｓｔ,第６節第１日,05/03(土・祝),15:00,広島,1-0,京都,広島ビ,"8,848",
1997,Ｊ１ １ｓｔ,第６節第１日,05/03(土・祝),15:04,名古屋,0-2,磐田,長良川,"13,451",
1997,Ｊ１ １ｓｔ,第６節第１日,05/03(土・祝),15:05,清水,2-1,市原,日本平,"9,218",
1997,Ｊ１ １ｓｔ,第６節第１日,05/03(土・祝),15:33,Ｃ大阪,0-2,Ｇ大阪,長居,"27,734",
1997,Ｊ１ １ｓｔ,第６節第１日,05/03(土・祝),16:04,福岡,1-2,Ｖ川崎,博多球,"14,021",
1997,Ｊ１ １ｓｔ,第６節第１日,05/03(土・祝),19:04,横浜M,2-4,平塚,三ツ沢,"12,754",
1997,Ｊ１ １ｓｔ,第７節第１日,05/07(水),18:59,Ｇ大阪,2-3,神戸,万博,"5,318",
1997,Ｊ１ １ｓｔ,第７節第１日,05/07(水),19:00,市原,3-2,広島,市原,"2,245",
1997,Ｊ１ １ｓｔ,第７節第１日,05/07(水),19:00,柏,1-0,名古屋,柏,"6,816",
1997,Ｊ１ １ｓｔ,第７節第１日,05/07(水),19:02,磐田,3-1,横浜Ｆ,磐田,"7,274",
1997,Ｊ１ １ｓｔ,第７節第１日,05/07(水),19:03,浦和,1-3,鹿島,駒場,"18,741",
1997,Ｊ１ １ｓｔ,第７節第１日,05/07(水),19:03,Ｖ川崎,0-2,Ｃ大阪,等々力,"6,784",
1997,Ｊ１ １ｓｔ,第７節第１日,05/07(水),19:04,平塚,1-2,清水,国立,"19,167",
1997,Ｊ１ １ｓｔ,第７節第１日,05/07(水),19:04,京都,1-0,福岡,西京極,"4,061",
1997,Ｊ１ １ｓｔ,第８節第１日,05/10(土),14:03,名古屋,3-1,浦和,瑞穂陸,"18,281",
1997,Ｊ１ １ｓｔ,第８節第１日,05/10(土),15:00,鹿島,1-2,Ｇ大阪,カシマ,"16,233",
1997,Ｊ１ １ｓｔ,第８節第１日,05/10(土),15:00,広島,0-1,平塚,広島ビ,"7,548",
1997,Ｊ１ １ｓｔ,第８節第１日,05/10(土),16:04,清水,1-2,横浜M,日本平,"15,105",
1997,Ｊ１ １ｓｔ,第８節第１日,05/10(土),16:04,福岡,2-1,市原,長崎,"6,584",
1997,Ｊ１ １ｓｔ,第８節第１日,05/10(土),18:34,Ｃ大阪,1-2,京都,鳥取,"6,983",
1997,Ｊ１ １ｓｔ,第８節第１日,05/10(土),19:00,神戸,2-4,Ｖ川崎,神戸ユ,"13,253",
1997,Ｊ１ １ｓｔ,第８節第１日,05/10(土),19:04,横浜Ｆ,2-0,柏,国立,"23,903",
1997,Ｊ１ １ｓｔ,第９節第１日,05/17(土),14:05,平塚,2-1,福岡,平塚,"7,117",
1997,Ｊ１ １ｓｔ,第９節第１日,05/17(土),15:00,市原,3-0,Ｃ大阪,市原,"4,573",
1997,Ｊ１ １ｓｔ,第９節第１日,05/17(土),15:01,横浜M,4-2,広島,三ツ沢,"7,126",
1997,Ｊ１ １ｓｔ,第９節第１日,05/17(土),15:02,柏,2-1,磐田,柏,"8,030",
1997,Ｊ１ １ｓｔ,第９節第１日,05/17(土),16:03,Ｖ川崎,1-1(PK2-3),鹿島,国立,"30,211",
1997,Ｊ１ １ｓｔ,第９節第１日,05/17(土),16:04,Ｇ大阪,0-1,名古屋,万博,"8,090",
1997,Ｊ１ １ｓｔ,第９節第１日,05/17(土),18:34,京都,0-2,神戸,金沢,"6,757",
1997,Ｊ１ １ｓｔ,第１０節第１日,05/24(土),14:01,Ｃ大阪,0-2,平塚,福井,"4,130",
1997,Ｊ１ １ｓｔ,第１０節第１日,05/24(土),14:04,名古屋,1-0,Ｖ川崎,長良川,"18,871",
1997,Ｊ１ １ｓｔ,第１０節第１日,05/24(土),15:00,神戸,2-3,市原,神戸ユ,"4,536",
1997,Ｊ１ １ｓｔ,第１０節第１日,05/24(土),15:00,福岡,1-3,横浜M,博多球,"11,078",
1997,Ｊ１ １ｓｔ,第１０節第１日,05/24(土),15:04,磐田,2-0,浦和,磐田,"11,654",
1997,Ｊ１ １ｓｔ,第１０節第１日,05/24(土),16:03,横浜Ｆ,2-1,Ｇ大阪,富山,"8,222",
1997,Ｊ１ １ｓｔ,第１０節第１日,05/24(土),16:04,広島,1-0,清水,愛媛陸,"6,524",
1997,Ｊ１ １ｓｔ,第１０節第１日,05/24(土),19:04,鹿島,4-0,京都,カシマ,"15,805",
1997,Ｊ１ １ｓｔ,第１１節第１日,05/28(水),19:00,Ｖ川崎,0-4,横浜Ｆ,等々力,"9,006",
1997,Ｊ１ １ｓｔ,第１１節第１日,05/28(水),19:00,横浜M,3-2,Ｃ大阪,三ツ沢,"6,398",
1997,Ｊ１ １ｓｔ,第１１節第１日,05/28(水),19:00,Ｇ大阪,3-1,磐田,万博,"5,716",
1997,Ｊ１ １ｓｔ,第１１節第１日,05/28(水),19:02,清水,1-0,福岡,日本平,"6,177",
1997,Ｊ１ １ｓｔ,第１１節第１日,05/28(水),19:03,浦和,3-2,柏,駒場,"18,021",
1997,Ｊ１ １ｓｔ,第１１節第１日,05/28(水),19:03,市原,0-2,鹿島,国立,"16,484",
1997,Ｊ１ １ｓｔ,第１１節第１日,05/28(水),19:04,平塚,3-0,神戸,平塚,"7,175",
1997,Ｊ１ １ｓｔ,第１１節第１日,05/28(水),19:05,京都,1-3,名古屋,西京極,"7,158",
1997,Ｊ１ １ｓｔ,第１２節第１日,05/31(土),14:04,横浜Ｆ,0-1,京都,三ツ沢,"6,341",
1997,Ｊ１ １ｓｔ,第１２節第１日,05/31(土),15:00,神戸,2-1,横浜M,神戸ユ,"9,168",
1997,Ｊ１ １ｓｔ,第１２節第１日,05/31(土),15:01,鹿島,2-1,平塚,カシマ,"16,093",
1997,Ｊ１ １ｓｔ,第１２節第１日,05/31(土),15:02,磐田,0-1,Ｖ川崎,磐田,"14,594",
1997,Ｊ１ １ｓｔ,第１２節第１日,05/31(土),15:02,福岡,0-1,広島,博多球,"7,421",
1997,Ｊ１ １ｓｔ,第１２節第１日,05/31(土),15:04,名古屋,3-2,市原,瑞穂陸,"13,669",
1997,Ｊ１ １ｓｔ,第１２節第１日,05/31(土),16:04,Ｃ大阪,1-2,清水,長居,"10,581",
1997,Ｊ１ １ｓｔ,第１２節第１日,05/31(土),19:03,柏,4-1,Ｇ大阪,柏,"11,031",
1997,Ｊ１ １ｓｔ,第９節第２日,07/02(水),19:03,浦和,1-3,横浜Ｆ,駒場,"14,937",
1997,Ｊ１ １ｓｔ,第１３節第１日,07/02(水),19:04,平塚,1-0,名古屋,平塚,"8,020",
1997,Ｊ１ １ｓｔ,第１３節第２日,07/05(土),18:00,市原,0-4,横浜Ｆ,新潟,"7,119",
1997,Ｊ１ １ｓｔ,第１３節第２日,07/05(土),18:30,広島,2-2(PK3-2),Ｃ大阪,広島ビ,"6,234",
1997,Ｊ１ １ｓｔ,第１３節第２日,07/05(土),19:00,清水,2-4,神戸,日本平,"9,045",
1997,Ｊ１ １ｓｔ,第１３節第２日,07/05(土),19:01,Ｇ大阪,1-2,浦和,万博,"16,071",
1997,Ｊ１ １ｓｔ,第１３節第２日,07/05(土),19:03,Ｖ川崎,1-3,柏,等々力,"10,081",
1997,Ｊ１ １ｓｔ,第１３節第２日,07/05(土),19:05,横浜M,0-3,鹿島,三ツ沢,"14,225",
1997,Ｊ１ １ｓｔ,第１３節第２日,07/05(土),19:05,京都,0-6,磐田,西京極,"7,659",
1997,Ｊ１ １ｓｔ,第１４節第１日,07/09(水),19:00,鹿島,0-1,清水,カシマ,"15,475",
1997,Ｊ１ １ｓｔ,第１４節第１日,07/09(水),19:01,名古屋,0-1,横浜M,瑞穂陸,"17,346",
1997,Ｊ１ １ｓｔ,第１４節第１日,07/09(水),19:01,Ｃ大阪,2-0,福岡,長居,"4,110",
1997,Ｊ１ １ｓｔ,第１４節第１日,07/09(水),19:02,浦和,2-0,Ｖ川崎,駒場,"18,927",
1997,Ｊ１ １ｓｔ,第１４節第１日,07/09(水),19:03,磐田,4-1,市原,磐田,"5,065",
1997,Ｊ１ １ｓｔ,第１４節第１日,07/09(水),19:04,柏,3-2,京都,柏,"5,997",
1997,Ｊ１ １ｓｔ,第１４節第１日,07/09(水),19:04,神戸,0-1,広島,神戸ユ,"3,839",
1997,Ｊ１ １ｓｔ,第１４節第１日,07/09(水),19:34,横浜Ｆ,2-1,平塚,三ツ沢,"7,043",
1997,Ｊ１ １ｓｔ,第１５節第１日,07/12(土),18:31,市原,1-0,柏,市原,"3,855",
1997,Ｊ１ １ｓｔ,第１５節第１日,07/12(土),18:33,広島,2-3,鹿島,広島ビ,"6,991",
1997,Ｊ１ １ｓｔ,第１５節第１日,07/12(土),18:34,平塚,2-1,磐田,平塚,"6,386",
1997,Ｊ１ １ｓｔ,第１５節第１日,07/12(土),19:00,清水,3-1,名古屋,日本平,"8,243",
1997,Ｊ１ １ｓｔ,第１５節第１日,07/12(土),19:00,福岡,0-1,神戸,博多球,"6,755",
1997,Ｊ１ １ｓｔ,第１５節第１日,07/12(土),19:04,Ｖ川崎,0-1,Ｇ大阪,等々力,"9,090",
1997,Ｊ１ １ｓｔ,第１５節第１日,07/12(土),19:04,横浜M,1-0,横浜Ｆ,三ツ沢,"12,307",
1997,Ｊ１ １ｓｔ,第１５節第１日,07/12(土),19:06,京都,1-1(PK3-4),浦和,西京極,"6,149",
1997,Ｊ１ １ｓｔ,第１６節第１日,07/16(水),19:03,浦和,3-0,市原,駒場,"18,127",
1997,Ｊ１ １ｓｔ,第１６節第１日,07/16(水),19:03,磐田,3-4,横浜M,磐田,"10,032",
1997,Ｊ１ １ｓｔ,第１６節第１日,07/16(水),19:03,名古屋,1-0,広島,瑞穂陸,"13,425",
1997,Ｊ１ １ｓｔ,第１６節第１日,07/16(水),19:04,Ｇ大阪,0-3,京都,万博,"4,716",
1997,Ｊ１ １ｓｔ,第１６節第１日,07/16(水),19:04,神戸,1-2,Ｃ大阪,神戸ユ,"7,439",
1997,Ｊ１ １ｓｔ,第１６節第１日,07/16(水),19:05,鹿島,2-0,福岡,カシマ,"15,937",
1997,Ｊ１ １ｓｔ,第１６節第１日,07/16(水),19:05,柏,2-0,平塚,柏,"6,577",
1997,Ｊ１ １ｓｔ,第１６節第１日,07/16(水),19:35,横浜Ｆ,4-3,清水,三ツ沢,"11,040",
1997,Ｊ１ １ｓｔ,第１７節第１日,07/19(土),18:30,市原,1-3,Ｇ大阪,市原,"4,174",
1997,Ｊ１ １ｓｔ,第１７節第１日,07/19(土),18:31,広島,2-3,横浜Ｆ,広島ビ,"8,840",
1997,Ｊ１ １ｓｔ,第１７節第１日,07/19(土),18:34,平塚,3-2,浦和,平塚,"11,056",
1997,Ｊ１ １ｓｔ,第１７節第１日,07/19(土),19:00,清水,1-2,磐田,日本平,"17,756",
1997,Ｊ１ １ｓｔ,第１７節第１日,07/19(土),19:00,福岡,3-2,名古屋,博多球,"11,217",
1997,Ｊ１ １ｓｔ,第１７節第１日,07/19(土),19:04,横浜M,0-3,柏,三ツ沢,"11,265",
1997,Ｊ１ １ｓｔ,第１７節第１日,07/19(土),19:05,京都,2-1,Ｖ川崎,西京極,"16,109",
1997,Ｊ１ １ｓｔ,第１７節第１日,07/19(土),19:05,Ｃ大阪,0-1,鹿島,長居,"21,027",
1997,Ｊ１ ２ｎｄ,第１節第１日,07/30(水),19:01,清水,3-1,横浜Ｆ,日本平,"8,014",
1997,Ｊ１ ２ｎｄ,第１節第１日,07/30(水),19:01,Ｃ大阪,3-1,神戸,長居,"5,897",
1997,Ｊ１ ２ｎｄ,第１節第１日,07/30(水),19:01,広島,1-0,名古屋,広島ビ,"4,176",
1997,Ｊ１ ２ｎｄ,第１節第１日,07/30(水),19:01,福岡,1-3,鹿島,博多球,"16,354",
1997,Ｊ１ ２ｎｄ,第１節第１日,07/30(水),19:04,横浜M,1-4,磐田,三ツ沢,"7,864",
1997,Ｊ１ ２ｎｄ,第１節第１日,07/30(水),19:04,平塚,7-4,柏,平塚,"5,113",
1997,Ｊ１ ２ｎｄ,第１節第１日,07/30(水),19:04,京都,3-2,Ｇ大阪,鳥取,"8,263",
1997,Ｊ１ ２ｎｄ,第１節第１日,07/30(水),19:05,市原,1-0,浦和,市原,"3,610",
1997,Ｊ１ ２ｎｄ,第２節第１日,08/02(土),18:30,市原,3-1,Ｖ川崎,市原,"6,209",
1997,Ｊ１ ２ｎｄ,第２節第１日,08/02(土),18:30,神戸,0-5,鹿島,神戸ユ,"8,978",
1997,Ｊ１ ２ｎｄ,第２節第１日,08/02(土),18:30,広島,1-3,磐田,広島ビ,"5,613",
1997,Ｊ１ ２ｎｄ,第２節第１日,08/02(土),18:34,平塚,3-4,Ｇ大阪,平塚,"7,174",
1997,Ｊ１ ２ｎｄ,第２節第１日,08/02(土),19:00,Ｃ大阪,2-3,名古屋,長居,"6,160",
1997,Ｊ１ ２ｎｄ,第２節第１日,08/02(土),19:04,横浜M,0-2,浦和,三ツ沢,"13,269",
1997,Ｊ１ ２ｎｄ,第２節第１日,08/02(土),19:04,清水,2-3,柏,日本平,"9,422",
1997,Ｊ１ ２ｎｄ,第２節第１日,08/02(土),19:04,福岡,0-1,横浜Ｆ,博多球,"9,477",
1997,Ｊ１ ２ｎｄ,第３節第１日,08/06(水),19:00,名古屋,3-0,神戸,瑞穂陸,"12,854",
1997,Ｊ１ ２ｎｄ,第３節第１日,08/06(水),19:01,Ｇ大阪,3-4,横浜M,金沢,"12,834",
1997,Ｊ１ ２ｎｄ,第３節第１日,08/06(水),19:03,磐田,2-1,福岡,磐田,"7,181",
1997,Ｊ１ ２ｎｄ,第３節第１日,08/06(水),19:04,浦和,3-4,清水,駒場,"17,890",
1997,Ｊ１ ２ｎｄ,第３節第１日,08/06(水),19:05,Ｖ川崎,1-2,平塚,等々力,"7,415",
1997,Ｊ１ ２ｎｄ,第３節第１日,08/06(水),19:30,横浜Ｆ,1-2,Ｃ大阪,三ツ沢,"5,138",
1997,Ｊ１ ２ｎｄ,第３節第１日,08/06(水),19:32,京都,2-3,市原,鴨池,"13,776",
1997,Ｊ１ ２ｎｄ,第３節第１日,08/06(水),19:35,柏,2-1,広島,柏,"5,887",
1997,Ｊ１ ２ｎｄ,第４節第１日,08/09(土),18:30,神戸,2-3,横浜Ｆ,神戸ユ,"3,917",
1997,Ｊ１ ２ｎｄ,第４節第１日,08/09(土),18:33,平塚,2-1,京都,平塚,"7,693",
1997,Ｊ１ ２ｎｄ,第４節第１日,08/09(土),18:33,広島,1-2,浦和,広島ビ,"6,342",
1997,Ｊ１ ２ｎｄ,第４節第１日,08/09(土),19:00,清水,1-2,Ｇ大阪,日本平,"12,067",
1997,Ｊ１ ２ｎｄ,第４節第１日,08/09(土),19:00,Ｃ大阪,1-4,磐田,長居,"7,287",
1997,Ｊ１ ２ｎｄ,第４節第１日,08/09(土),19:01,福岡,1-1(PK5-3),柏,博多球,"6,495",
1997,Ｊ１ ２ｎｄ,第４節第１日,08/09(土),19:04,鹿島,7-0,名古屋,カシマ,"16,988",
1997,Ｊ１ ２ｎｄ,第４節第１日,08/09(土),19:04,横浜M,7-2,Ｖ川崎,山形県,"17,222",
1997,Ｊ１ ２ｎｄ,第５節第１日,08/15(金),19:04,京都,1-4,横浜M,西京極,"13,874",
1997,Ｊ１ ２ｎｄ,第５節第２日,08/16(土),18:31,市原,0-0(PK5-6),平塚,市原,"5,511",
1997,Ｊ１ ２ｎｄ,第５節第２日,08/16(土),18:33,浦和,1-2,福岡,駒場,"18,223",
1997,Ｊ１ ２ｎｄ,第５節第２日,08/16(土),19:02,柏,0-1,Ｃ大阪,柏,"8,012",
1997,Ｊ１ ２ｎｄ,第５節第２日,08/16(土),19:04,Ｖ川崎,1-0,清水,等々力,"11,070",
1997,Ｊ１ ２ｎｄ,第５節第２日,08/16(土),19:04,横浜Ｆ,5-3,鹿島,三ツ沢,"13,498",
1997,Ｊ１ ２ｎｄ,第５節第２日,08/16(土),19:04,磐田,2-1,神戸,磐田,"12,366",
1997,Ｊ１ ２ｎｄ,第５節第２日,08/16(土),19:04,Ｇ大阪,3-0,広島,万博,"6,598",
1997,Ｊ１ ２ｎｄ,第６節第１日,08/20(水),19:00,名古屋,2-1,横浜Ｆ,瑞穂陸,"13,330",
1997,Ｊ１ ２ｎｄ,第６節第１日,08/20(水),19:00,Ｃ大阪,1-2,浦和,長居,"7,841",
1997,Ｊ１ ２ｎｄ,第６節第１日,08/20(水),19:02,広島,3-1,Ｖ川崎,広島ビ,"10,504",
1997,Ｊ１ ２ｎｄ,第６節第１日,08/20(水),19:03,横浜M,2-1,市原,三ツ沢,"7,646",
1997,Ｊ１ ２ｎｄ,第６節第１日,08/20(水),19:03,清水,1-0,京都,日本平,"9,327",
1997,Ｊ１ ２ｎｄ,第６節第１日,08/20(水),19:04,鹿島,2-0,磐田,カシマ,"16,678",
1997,Ｊ１ ２ｎｄ,第６節第１日,08/20(水),19:04,神戸,2-4,柏,神戸ユ,"4,113",
1997,Ｊ１ ２ｎｄ,第６節第１日,08/20(水),19:04,福岡,0-1,Ｇ大阪,水前寺,"7,452",
1997,Ｊ１ ２ｎｄ,第７節第１日,08/23(土),18:30,浦和,2-0,神戸,駒場,"18,412",
1997,Ｊ１ ２ｎｄ,第７節第１日,08/23(土),18:31,市原,0-3,清水,市原,"4,761",
1997,Ｊ１ ２ｎｄ,第７節第１日,08/23(土),18:34,平塚,1-3,横浜M,平塚,"10,032",
1997,Ｊ１ ２ｎｄ,第７節第１日,08/23(土),19:00,Ｖ川崎,2-0,福岡,等々力,"6,359",
1997,Ｊ１ ２ｎｄ,第７節第１日,08/23(土),19:03,磐田,1-3,名古屋,磐田,"13,169",
1997,Ｊ１ ２ｎｄ,第７節第１日,08/23(土),19:04,京都,0-3,広島,西京極,"5,340",
1997,Ｊ１ ２ｎｄ,第７節第１日,08/23(土),19:04,Ｇ大阪,3-2,Ｃ大阪,万博,"11,893",
1997,Ｊ１ ２ｎｄ,第７節第１日,08/23(土),19:05,柏,3-5,鹿島,柏,"12,067",
1997,Ｊ１ ２ｎｄ,第８節第１日,08/30(土),16:04,清水,3-1,平塚,日本平,"10,346",
1997,Ｊ１ ２ｎｄ,第８節第１日,08/30(土),18:29,神戸,0-4,Ｇ大阪,神戸ユ,"10,195",
1997,Ｊ１ ２ｎｄ,第８節第１日,08/30(土),18:30,鹿島,1-0,浦和,カシマ,"16,752",
1997,Ｊ１ ２ｎｄ,第８節第１日,08/30(土),19:00,Ｃ大阪,5-3,Ｖ川崎,長居,"13,043",
1997,Ｊ１ ２ｎｄ,第８節第１日,08/30(土),19:00,福岡,4-2,京都,博多球,"8,509",
1997,Ｊ１ ２ｎｄ,第８節第１日,08/30(土),19:01,横浜Ｆ,0-2,磐田,三ツ沢,"8,577",
1997,Ｊ１ ２ｎｄ,第８節第１日,08/30(土),19:03,名古屋,1-0,柏,瑞穂陸,"19,473",
1997,Ｊ１ ２ｎｄ,第８節第１日,08/30(土),19:04,広島,3-0,市原,広島ビ,"6,505",
1997,Ｊ１ ２ｎｄ,第９節第１日,09/03(水),19:00,市原,2-1,福岡,市原,"3,085",
1997,Ｊ１ ２ｎｄ,第９節第１日,09/03(水),19:00,Ｖ川崎,2-0,神戸,等々力,"5,087",
1997,Ｊ１ ２ｎｄ,第９節第１日,09/03(水),19:00,Ｇ大阪,2-1,鹿島,万博,"11,047",
1997,Ｊ１ ２ｎｄ,第９節第１日,09/03(水),19:04,浦和,3-0,名古屋,駒場,"17,305",
1997,Ｊ１ ２ｎｄ,第９節第１日,09/03(水),19:04,横浜M,1-0,清水,三ツ沢,"6,638",
1997,Ｊ１ ２ｎｄ,第９節第１日,09/03(水),19:04,平塚,2-0,広島,平塚,"5,271",
1997,Ｊ１ ２ｎｄ,第９節第１日,09/03(水),19:06,京都,1-1(PK6-7),Ｃ大阪,西京極,"4,781",
1997,Ｊ１ ２ｎｄ,第９節第１日,09/03(水),19:32,柏,0-2,横浜Ｆ,柏,"5,572",
1997,Ｊ１ ２ｎｄ,第１０節第１日,09/06(土),15:05,鹿島,5-0,Ｖ川崎,カシマ,"16,428",
1997,Ｊ１ ２ｎｄ,第１０節第１日,09/06(土),18:30,広島,2-3,横浜M,広島ビ,"5,071",
1997,Ｊ１ ２ｎｄ,第１０節第１日,09/06(土),19:00,Ｃ大阪,1-0,市原,長居,"4,492",
1997,Ｊ１ ２ｎｄ,第１０節第１日,09/06(土),19:00,福岡,1-2,平塚,博多球,"6,318",
1997,Ｊ１ ２ｎｄ,第１０節第１日,09/06(土),19:03,名古屋,0-1,Ｇ大阪,瑞穂陸,"17,362",
1997,Ｊ１ ２ｎｄ,第１０節第１日,09/06(土),19:04,横浜Ｆ,1-3,浦和,三ツ沢,"10,846",
1997,Ｊ１ ２ｎｄ,第１０節第１日,09/06(土),19:04,神戸,4-2,京都,神戸ユ,"3,429",
1997,Ｊ１ ２ｎｄ,第１０節第１日,09/06(土),19:05,磐田,2-1,柏,磐田,"10,118",
1997,Ｊ１ ２ｎｄ,第１１節第１日,09/10(水),19:00,柏,1-2,市原,柏,"5,034",
1997,Ｊ１ ２ｎｄ,第１１節第１日,09/10(水),19:00,名古屋,2-1,清水,瑞穂陸,"13,026",
1997,Ｊ１ ２ｎｄ,第１１節第１日,09/10(水),19:00,Ｇ大阪,2-1,Ｖ川崎,万博,"10,471",
1997,Ｊ１ ２ｎｄ,第１１節第１日,09/10(水),19:02,磐田,3-1,平塚,磐田,"7,540",
1997,Ｊ１ ２ｎｄ,第１１節第１日,09/10(水),19:03,浦和,4-1,京都,駒場,"16,732",
1997,Ｊ１ ２ｎｄ,第１１節第１日,09/10(水),19:04,鹿島,2-1,広島,カシマ,"15,743",
1997,Ｊ１ ２ｎｄ,第１１節第１日,09/10(水),19:04,神戸,4-3,福岡,神戸ユ,"2,568",
1997,Ｊ１ ２ｎｄ,第１１節第１日,09/10(水),19:34,横浜Ｆ,2-3,横浜M,三ツ沢,"8,273",
1997,Ｊ１ ２ｎｄ,第１２節第１日,09/13(土),13:32,Ｖ川崎,2-0,名古屋,札幌,"8,077",
1997,Ｊ１ ２ｎｄ,第１２節第１日,09/13(土),14:04,平塚,5-4,Ｃ大阪,平塚,"5,471",
1997,Ｊ１ ２ｎｄ,第１２節第１日,09/13(土),15:04,清水,1-0,広島,日本平,"8,360",
1997,Ｊ１ ２ｎｄ,第１２節第１日,09/13(土),16:00,Ｇ大阪,2-1,横浜Ｆ,万博,"10,067",
