年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2016,Ｊ１ １ｓｔ,第４節第１日,03/19(土),13:03,横浜FM,2-1,鳥栖,ニッパツ,"10,436",スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ
2016,Ｊ１ １ｓｔ,第４節第１日,03/19(土),14:03,新潟,2-2,柏,デンカＳ,"14,627",スカパー！／スカパー！プレミアムサービス／ＮＨＫ新潟
2016,Ｊ１ １ｓｔ,第４節第１日,03/19(土),14:04,名古屋,2-1,仙台,パロ瑞穂,"9,232",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第４節第１日,03/19(土),14:04,甲府,0-4,川崎Ｆ,中銀スタ,"9,567",スカパー！／スカパー！プレミアムサービス／山梨放送
2016,Ｊ１ １ｓｔ,第４節第１日,03/19(土),15:04,鹿島,2-0,FC東京,カシマ,"15,996",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第４節第１日,03/19(土),16:05,神戸,2-1,Ｇ大阪,ノエスタ,"16,026",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第４節第１日,03/19(土),19:04,磐田,2-2,福岡,ヤマハ,"11,002",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第４節第２日,03/20(日・祝),16:04,大宮,1-5,広島,ＮＡＣＫ,"13,452",スカパー！／スカパー！プレミアムサービス／テレ玉
2016,Ｊ１ １ｓｔ,第４節第２日,03/20(日・祝),16:04,湘南,0-2,浦和,ＢＭＷス,"14,419",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第５節第１日,04/01(金),19:34,広島,3-0,仙台,Ｅスタ,"9,587",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第５節第１日,04/01(金),19:34,浦和,2-1,甲府,埼玉,"22,766",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第５節第２日,04/02(土),14:03,福岡,0-1,新潟,レベスタ,"9,479",スカパー！／スカパー！プレミアムサービス／ＮＨＫ福岡／ＮＨＫ新潟
2016,Ｊ１ １ｓｔ,第５節第２日,04/02(土),15:03,川崎Ｆ,1-1,鹿島,等々力,"23,955",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第５節第２日,04/02(土),15:04,鳥栖,1-1,柏,ベアスタ,"9,144",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第５節第２日,04/02(土),16:03,FC東京,3-2,名古屋,味スタ,"20,249",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第５節第２日,04/02(土),16:04,大宮,1-1,磐田,ＮＡＣＫ,"11,271",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第５節第２日,04/02(土),18:34,湘南,1-2,神戸,ＢＭＷス,"8,052",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第５節第２日,04/02(土),19:04,Ｇ大阪,1-2,横浜FM,吹田Ｓ,"34,231",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第６節第１日,04/10(日),13:04,名古屋,1-2,大宮,豊田ス,"12,417",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第６節第１日,04/10(日),13:05,横浜FM,0-0,浦和,日産ス,"38,382",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第６節第１日,04/10(日),13:05,神戸,0-0,福岡,ノエスタ,"21,254",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第６節第１日,04/10(日),14:04,仙台,1-3,Ｇ大阪,ユアスタ,"18,011",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第６節第１日,04/10(日),14:04,甲府,3-1,湘南,中銀スタ,"10,027",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第６節第１日,04/10(日),15:03,川崎Ｆ,1-0,鳥栖,等々力,"18,402",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第６節第１日,04/10(日),16:04,新潟,1-2,磐田,デンカＳ,"18,210",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第６節第１日,04/10(日),16:04,鹿島,4-1,広島,カシマ,"19,764",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第６節第１日,04/10(日),19:04,柏,1-0,FC東京,柏,"10,470",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第７節第１日,04/15(金),19:04,Ｇ大阪,0-1,柏,吹田Ｓ,"13,731",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第７節第１日,04/15(金),19:34,広島,1-0,新潟,Ｅスタ,"8,602",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第７節第２日,04/16(土),14:04,浦和,3-1,仙台,埼玉,"31,012",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第７節第２日,04/16(土),15:03,FC東京,2-4,川崎Ｆ,味スタ,"29,208",スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ
2016,Ｊ１ １ｓｔ,第７節第２日,04/16(土),16:04,大宮,1-1,甲府,ＮＡＣＫ,"9,659",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第７節第２日,04/16(土),16:04,湘南,0-3,鹿島,ＢＭＷス,"13,039",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第７節第２日,04/16(土),18:30,磐田,1-5,横浜FM,ヤマハ,"14,385",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第８節第１日,04/24(日),13:04,福岡,0-1,Ｇ大阪,レベスタ,"18,508",スカパー！／スカパー！プレミアムサービス／福岡放送
2016,Ｊ１ １ｓｔ,第８節第１日,04/24(日),13:04,名古屋,2-1,新潟,パロ瑞穂,"8,957",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第８節第１日,04/24(日),13:05,神戸,2-2,仙台,ノエスタ,"12,678",スカパー！／スカパー！プレミアムサービス／ＮＨＫ神戸
2016,Ｊ１ １ｓｔ,第８節第１日,04/24(日),14:04,横浜FM,1-2,広島,日産ス,"25,106",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第８節第１日,04/24(日),14:04,甲府,1-1,FC東京,中銀スタ,"12,123",スカパー！／スカパー！プレミアムサービス／ＮＨＫ甲府
2016,Ｊ１ １ｓｔ,第８節第１日,04/24(日),16:03,川崎Ｆ,0-1,浦和,等々力,"25,450",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第８節第１日,04/24(日),16:04,鹿島,0-2,柏,カシマ,"15,914",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第８節第１日,04/24(日),16:04,鳥栖,0-1,磐田,ベアスタ,"9,332",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第８節第１日,04/24(日),18:04,湘南,0-1,大宮,ＢＭＷス,"9,080",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第９節第１日,04/29(金・祝),13:03,Ｇ大阪,0-1,川崎Ｆ,吹田Ｓ,"33,941",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第９節第１日,04/29(金・祝),14:04,浦和,4-1,名古屋,埼玉,"42,547",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第９節第１日,04/29(金・祝),14:04,磐田,1-0,広島,ヤマハ,"14,379",スカパー！／スカパー！プレミアムサービス／静岡放送
2016,Ｊ１ １ｓｔ,第９節第１日,04/29(金・祝),17:04,FC東京,0-1,福岡,味スタ,"23,625",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第９節第２日,04/30(土),14:03,仙台,0-2,鳥栖,ユアスタ,"14,032",スカパー！／スカパー！プレミアムサービス／ミヤギテレビ
2016,Ｊ１ １ｓｔ,第９節第２日,04/30(土),15:03,大宮,0-0,鹿島,ＮＡＣＫ,"12,594",スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ／テレ玉
2016,Ｊ１ １ｓｔ,第９節第２日,04/30(土),15:04,柏,2-0,神戸,柏,"11,382",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第９節第２日,04/30(土),18:33,新潟,2-2,甲府,デンカＳ,"17,607",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第９節第２日,04/30(土),19:04,横浜FM,0-1,湘南,日産ス,"26,518",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第１０節第１日,05/04(水・祝),13:04,鳥栖,0-1,湘南,ベアスタ,"20,219",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１０節第１日,05/04(水・祝),14:03,川崎Ｆ,1-1,仙台,等々力,"23,812",スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ
2016,Ｊ１ １ｓｔ,第１０節第１日,05/04(水・祝),14:04,名古屋,3-1,横浜FM,豊田ス,"27,669",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１０節第１日,05/04(水・祝),14:04,福岡,1-2,大宮,レベスタ,"12,418",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１０節第１日,05/04(水・祝),16:04,鹿島,2-1,新潟,カシマ,"24,805",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１０節第１日,05/04(水・祝),16:05,神戸,4-1,磐田,ノエスタ,"17,038",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１０節第１日,05/04(水・祝),19:04,甲府,0-2,柏,中銀スタ,"11,338",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第１１節第１日,05/08(日),13:03,柏,1-3,川崎Ｆ,柏,"13,977",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１１節第１日,05/08(日),13:04,名古屋,0-1,神戸,豊田ス,"15,000",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１１節第１日,05/08(日),14:03,横浜FM,2-2,甲府,日産ス,"18,021",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１１節第１日,05/08(日),15:04,仙台,2-0,福岡,ユアスタ,"12,504",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１１節第１日,05/08(日),16:03,新潟,0-0,Ｇ大阪,デンカＳ,"27,439",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１１節第１日,05/08(日),16:04,広島,3-0,鳥栖,Ｅスタ,"16,733",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１１節第１日,05/08(日),16:04,大宮,0-1,浦和,ＮＡＣＫ,"13,880",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１１節第１日,05/08(日),16:04,湘南,0-1,FC東京,ＢＭＷス,"13,029",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１１節第１日,05/08(日),19:04,磐田,1-1,鹿島,ヤマハ,"14,155",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第１２節第１日,05/13(金),19:04,FC東京,0-0,鳥栖,味スタ,"13,046",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１２節第１日,05/13(金),19:04,Ｇ大阪,2-1,磐田,吹田Ｓ,"17,299",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１２節第１日,05/13(金),19:34,広島,0-0,柏,Ｅスタ,"8,956",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１２節第２日,05/14(土),14:03,福岡,1-0,湘南,レベスタ,"8,048",スカパー！／スカパー！プレミアムサービス／九州朝日放送
2016,Ｊ１ １ｓｔ,第１２節第２日,05/14(土),14:03,仙台,0-1,大宮,ユアスタ,"12,892",スカパー！／スカパー！プレミアムサービス／ＮＨＫ仙台
2016,Ｊ１ １ｓｔ,第１２節第２日,05/14(土),14:04,浦和,0-0,新潟,埼玉,"33,763",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１２節第２日,05/14(土),15:04,川崎Ｆ,3-1,神戸,等々力,"20,215",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１２節第２日,05/14(土),18:34,甲府,2-2,名古屋,中銀スタ,"10,184",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１２節第２日,05/14(土),19:04,鹿島,1-0,横浜FM,カシマ,"20,177",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第１３節第１日,05/21(土),14:04,磐田,3-1,甲府,ヤマハ,"13,616",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１３節第１日,05/21(土),15:03,柏,3-2,福岡,柏,"8,011",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１３節第１日,05/21(土),15:04,鳥栖,0-1,大宮,ベアスタ,"7,729",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１３節第１日,05/21(土),16:04,広島,1-3,Ｇ大阪,Ｅスタ,"17,220",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１３節第１日,05/21(土),16:05,神戸,0-1,横浜FM,ノエスタ,"15,895",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１３節第１日,05/21(土),18:04,湘南,0-1,仙台,ＢＭＷス,"11,581",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１３節第１日,05/21(土),18:34,名古屋,2-3,鹿島,豊田ス,"17,499",スカパー！／スカパー！プレミアムサービス／名古屋テレビ（録）
2016,Ｊ１ １ｓｔ,第１３節第１日,05/21(土),19:04,新潟,0-0,川崎Ｆ,デンカＳ,"18,363",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第１４節第１日,05/29(日),13:05,横浜FM,3-0,柏,日産ス,"20,554",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１４節第１日,05/29(日),14:04,仙台,4-2,新潟,ユアスタ,"15,049",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１４節第１日,05/29(日),14:04,福岡,0-4,広島,レベスタ,"13,264",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１（１０２ｃｈ）／ＲＫＢ毎日放送
2016,Ｊ１ １ｓｔ,第１４節第１日,05/29(日),15:04,鹿島,4-0,甲府,カシマ,"14,289",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１４節第１日,05/29(日),16:03,大宮,2-2,神戸,ＮＡＣＫ,"12,446",スカパー！／スカパー！プレミアムサービス／テレ玉
2016,Ｊ１ １ｓｔ,第１４節第１日,05/29(日),16:04,鳥栖,0-0,浦和,ベアスタ,"13,380",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１４節第１日,05/29(日),17:04,FC東京,1-0,Ｇ大阪,味スタ,"37,805",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１４節第１日,05/29(日),18:04,湘南,2-1,名古屋,ＢＭＷス,"10,147",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１４節第１日,05/29(日),19:04,川崎Ｆ,1-0,磐田,等々力,"21,373",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第７節第３日,06/02(木),19:04,鳥栖,0-0,神戸,ベアスタ,"6,499",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第７節第３日,06/02(木),19:04,福岡,0-0,名古屋,レベスタ,"5,870",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１５節第１日,06/11(土),14:03,新潟,1-0,大宮,デンカＳ,"20,381",スカパー！／スカパー！プレミアムサービス／新潟テレビ２１
2016,Ｊ１ １ｓｔ,第１５節第１日,06/11(土),14:04,Ｇ大阪,3-3,湘南,吹田Ｓ,"22,257",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１５節第１日,06/11(土),15:03,磐田,0-0,FC東京,エコパ,"20,969",スカパー！／スカパー！プレミアムサービス／静岡放送
2016,Ｊ１ １ｓｔ,第１５節第１日,06/11(土),15:05,横浜FM,0-2,川崎Ｆ,日産ス,"46,413",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１５節第１日,06/11(土),15:34,甲府,1-0,福岡,中銀スタ,"8,133",スカパー！／スカパー！プレミアムサービス／テレビ山梨
2016,Ｊ１ １ｓｔ,第１５節第１日,06/11(土),16:05,神戸,1-1,広島,ノエスタ,"14,509",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１５節第１日,06/11(土),19:03,柏,0-2,仙台,柏,"9,534",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１５節第１日,06/11(土),19:04,名古屋,0-1,鳥栖,パロ瑞穂,"7,980",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１５節第１日,06/11(土),19:04,浦和,0-2,鹿島,埼玉,"51,674",スカパー！／スカパー！プレミアムサービス／テレ玉／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第１０節第２日,06/15(水),19:03,FC東京,1-1,広島,味スタ,"15,358",スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ　※２　ＡＦＣチャンピオンズリーグ２０１６の影響により、ＦＣ東京ｖｓ広島、Ｇ大阪ｖｓ浦和は６月１５日（水）に開催
2016,Ｊ１ １ｓｔ,第１０節第２日,06/15(水),19:04,Ｇ大阪,1-0,浦和,吹田Ｓ,"29,397",スカパー！／スカパー！プレミアムサービス　※２　ＡＦＣチャンピオンズリーグ２０１６の影響により、ＦＣ東京ｖｓ広島、Ｇ大阪ｖｓ浦和は６月１５日（水）に開催
2016,Ｊ１ １ｓｔ,第１６節第１日,06/18(土),19:03,FC東京,1-1,新潟,味スタ,"24,793",スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ
2016,Ｊ１ １ｓｔ,第１６節第１日,06/18(土),19:03,名古屋,1-1,柏,パロ瑞穂,"10,517",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１６節第１日,06/18(土),19:03,神戸,1-2,鹿島,ノエスタ,"18,875",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１６節第１日,06/18(土),19:03,大宮,1-1,横浜FM,ＮＡＣＫ,"12,510",スカパー！／スカパー！プレミアムサービス／テレ玉
2016,Ｊ１ １ｓｔ,第１６節第１日,06/18(土),19:04,鳥栖,2-1,Ｇ大阪,ベアスタ,"14,450",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１６節第１日,06/18(土),19:04,湘南,1-0,磐田,ＢＭＷス,"11,341",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１６節第１日,06/18(土),19:04,福岡,2-2,川崎Ｆ,レベスタ,"18,226",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第１６節第１日,06/18(土),19:04,広島,4-2,浦和,Ｅスタ,"24,656",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１（１０２ｃｈ）
2016,Ｊ１ １ｓｔ,第１６節第１日,06/18(土),19:05,仙台,2-1,甲府,ユアスタ,"15,166",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１３節第２日,06/22(水),19:34,浦和,3-2,FC東京,埼玉,"24,368",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１　※４　ＡＦＣチャンピオンズリーグ２０１６の影響により、浦和ｖｓＦＣ東京は６月２２日（水）に開催
2016,Ｊ１ １ｓｔ,第１７節第１日,06/25(土),19:03,浦和,3-1,神戸,埼玉,"29,462",スカパー！／スカパー！プレミアムサービス／テレ玉
2016,Ｊ１ １ｓｔ,第１７節第１日,06/25(土),19:03,柏,1-1,湘南,柏,"9,643",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１７節第１日,06/25(土),19:04,新潟,1-0,鳥栖,デンカＳ,"19,055",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１７節第１日,06/25(土),19:04,Ｇ大阪,3-3,名古屋,吹田Ｓ,"33,546",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１７節第１日,06/25(土),19:04,磐田,3-0,仙台,ヤマハ,"12,070",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１７節第１日,06/25(土),19:04,甲府,0-3,広島,中銀スタ,"11,816",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１７節第１日,06/25(土),19:04,川崎Ｆ,2-0,大宮,等々力,"26,612",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ １ｓｔ,第１７節第１日,06/25(土),19:04,鹿島,2-0,福岡,カシマ,"31,636",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
2016,Ｊ１ １ｓｔ,第１７節第１日,06/25(土),19:05,横浜FM,0-1,FC東京,日産ス,"21,240",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ ２ｎｄ,第１節第１日,07/02(土),18:04,甲府,0-3,神戸,中銀スタ,"7,011",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ ２ｎｄ,第１節第１日,07/02(土),18:34,鹿島,1-3,Ｇ大阪,カシマ,"21,524",スカパー！／スカパー！プレミアムサービス
2016,Ｊ１ ２ｎｄ,第１節第１日,07/02(土),19:00,大宮,1-0,名古屋,ＮＡＣＫ,"10,742",スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ／テレ玉
2016,Ｊ１ ２ｎｄ,第１節第１日,07/02(土),19:04,柏,1-0,新潟,柏,"10,435",スカパー！／スカパー！プレミアムサービス
